backend,embedding,time
JOHANNESBURG,0,4.386626958847046
JOHANNESBURG,1,4.3637073040008545
JOHANNESBURG,2,4.128797292709351
JOHANNESBURG,3,4.307339191436768
JOHANNESBURG,4,4.54182505607605
JOHANNESBURG,5,4.216897964477539
ALMADEN,0,4.300210952758789
ALMADEN,1,4.236907720565796
ALMADEN,2,4.206582069396973
ALMADEN,3,4.178502798080444
ALMADEN,4,4.22081732749939
BOEBLINGEN,0,4.225189924240112
BOEBLINGEN,1,4.183041095733643
BOEBLINGEN,2,4.2490739822387695
BOEBLINGEN,3,4.062764883041382
BOEBLINGEN,4,4.1562111377716064
POUGHKEEPSIE,0,4.3078978061676025
POUGHKEEPSIE,1,4.273494005203247
POUGHKEEPSIE,2,4.199029922485352
POUGHKEEPSIE,3,4.165159225463867
POUGHKEEPSIE,4,4.325694799423218
SINGAPORE,0,4.399807929992676
SINGAPORE,1,4.372398138046265
SINGAPORE,2,4.354713201522827
SINGAPORE,3,4.333999872207642
SINGAPORE,4,4.346746206283569
SINGAPORE,5,4.346143007278442
