backend,embedding,time
HANOI,0,18.001275777816772
HANOI,1,18.264523029327393
HANOI,2,19.01673913002014
HANOI,3,18.423928022384644
HANOI,4,18.642403841018677
CAIRO,0,17.29417109489441
CAIRO,1,23.712973833084106
CAIRO,2,24.302118062973022
CAIRO,3,18.53783130645752
CAIRO,4,22.148367881774902
MUMBAI,0,17.295618057250977
MUMBAI,1,17.516077041625977
MUMBAI,2,17.89846658706665
MUMBAI,3,18.09429359436035
MUMBAI,4,18.686825037002563
KOLKATA,0,19.482201099395752
KOLKATA,1,18.32392907142639
KOLKATA,2,19.173506021499634
KOLKATA,3,18.214477062225342
AUCKLAND,0,18.861865043640137
AUCKLAND,1,18.583693027496338
GENEVA,0,18.649163007736206
GENEVA,1,19.67339277267456
MONTREAL,0,18.148017168045044
MONTREAL,1,19.081932067871094
MONTREAL,2,19.66420578956604
MONTREAL,3,19.079621076583862
MONTREAL,4,19.144124031066895
PARIS,0,17.782762050628662
PARIS,1,18.622655153274536
PARIS,2,18.68063998222351
PARIS,3,18.849683046340942
PARIS,4,19.19694709777832
SYDNEY,0,18.90721368789673
SYDNEY,1,19.4149649143219
SYDNEY,2,18.396336317062378
TORONTO,0,18.92802095413208
TORONTO,1,18.704560041427612
TORONTO,2,18.038671016693115
TORONTO,3,19.15351676940918
