backend,embedding,time
JOHANNESBURG,0,23.073546886444092
JOHANNESBURG,1,23.440101861953735
JOHANNESBURG,2,23.30000114440918
JOHANNESBURG,3,23.263674020767212
JOHANNESBURG,4,22.74454402923584
JOHANNESBURG,5,23.137697219848633
ALMADEN,0,23.33846092224121
ALMADEN,1,22.604671955108643
ALMADEN,2,22.76195478439331
ALMADEN,3,22.680710077285767
ALMADEN,4,23.39590287208557
BOEBLINGEN,0,23.202887058258057
BOEBLINGEN,1,23.08911895751953
BOEBLINGEN,2,22.935732126235962
BOEBLINGEN,3,22.5207359790802
BOEBLINGEN,4,22.74934983253479
POUGHKEEPSIE,0,23.370846271514893
POUGHKEEPSIE,1,23.580265998840332
POUGHKEEPSIE,2,23.315403938293457
POUGHKEEPSIE,3,23.31627082824707
POUGHKEEPSIE,4,23.35290789604187
SINGAPORE,0,23.53261971473694
SINGAPORE,1,23.347596168518066
SINGAPORE,2,22.98934769630432
SINGAPORE,3,22.569010257720947
SINGAPORE,4,23.54141592979431
SINGAPORE,5,22.838459014892578
