hardware,embedding,horizon,lambda,time
fake_almaden,0,2,0.83595795800000000000000000000000000,0
fake_almaden,0,3,0.83596631757958000000000000000000000,3
fake_almaden,0,4,0.83597467724275579580000000000000000,22
fake_almaden,0,5,0.83598303698952822335795800000000000,152
fake_almaden,0,6,0.83599139681989811864019157958000000,976
fake_almaden,1,2,0.81483747040000000000000000000000000,0
fake_almaden,1,3,0.81484561877470400000000000000000000,3
fake_almaden,1,4,0.81485376723089174704000000000000000,22
fake_almaden,1,5,0.81486191576856405595747040000000000,153
fake_almaden,1,6,0.81487006438772174159802997470400000,982
fake_almaden,2,2,0.82477558960000000000000000000000000,0
fake_almaden,2,3,0.82478383735589600000000000000000000,3
fake_almaden,2,4,0.82479208519426955896000000000000000,22
fake_almaden,2,5,0.82480033311512150165558960000000000,154
fake_almaden,2,6,0.82480858111845265287060615589600000,985
fake_almaden,3,2,0.82081163490000000000000000000000000,0
fake_almaden,3,3,0.82081984301634900000000000000000000,3
fake_almaden,3,4,0.83086352838496644048000000000000000,22
fake_almaden,3,5,0.84211932133445954408039600000000000,154
fake_almaden,3,6,0.84278711533600212382200493461600000,985
fake_almaden,4,2,0.83489761830000000000000000000000000,1
fake_almaden,4,3,0.83490596727618300000000000000000000,3
fake_almaden,4,4,0.83491431633585576183000000000000000,22
fake_almaden,4,5,0.84645683297862491163747290000000000,154
fake_almaden,4,6,0.84663194710070134852274512527900000,990
fake_boeblingen,0,2,0.83036426350000000000000000000000000,0
fake_boeblingen,0,3,0.83036426350000000000000000000000000,3
fake_boeblingen,0,4,0.83036426350000000000000000000000000,22
fake_boeblingen,0,5,0.83036426350000000000000000000000000,155
fake_boeblingen,0,6,0.83375419424720602841043194860000000,992
fake_boeblingen,1,2,0.80686408950000000000000000000000000,0
fake_boeblingen,1,3,0.80687215814089500000000000000000000,3
fake_boeblingen,1,4,0.82746944895015738414000000000000000,22
fake_boeblingen,1,5,0.83782821885169677743214000000000000,156
fake_boeblingen,1,6,0.83892957328872583890826057560000000,994
fake_boeblingen,2,2,0.84002369370000000000000000000000000,0
fake_boeblingen,2,3,0.84002369370000000000000000000000000,3
fake_boeblingen,2,4,0.84002369370000000000000000000000000,23
fake_boeblingen,2,5,0.84002369370000000000000000000000000,156
fake_boeblingen,2,6,0.84096853712148677161294244000000000,994
fake_boeblingen,3,2,0.82591708750000000000000000000000000,0
fake_boeblingen,3,3,0.82591708750000000000000000000000000,3
fake_boeblingen,3,4,0.83674764941185078062500000000000000,22
fake_boeblingen,3,5,0.84897814879378451669348250000000000,156
fake_boeblingen,3,6,0.84951214619778009216183441697500000,996
fake_boeblingen,4,2,0.82591708750000000000000000000000000,1
fake_boeblingen,4,3,0.82591708750000000000000000000000000,3
fake_boeblingen,4,4,0.82591708750000000000000000000000000,22
fake_boeblingen,4,5,0.83420777882833563314793750000000000,156
fake_boeblingen,4,6,0.83521862556073583058230859375000000,995
fake_johannesburg,0,2,0.83386418390000000000000000000000000,0
fake_johannesburg,0,3,0.83386418390000000000000000000000000,3
fake_johannesburg,0,4,0.83386418390000000000000000000000000,22
fake_johannesburg,0,5,0.83386418390000000000000000000000000,156
fake_johannesburg,0,6,0.83386418390000000000000000000000000,996
fake_johannesburg,1,2,0.80438415910000000000000000000000000,1
fake_johannesburg,1,3,0.80439220294159100000000000000000000,2
fake_johannesburg,1,4,0.80440024686362041591000000000000000,23
fake_johannesburg,1,5,0.80781243071084843397897000000000000,156
fake_johannesburg,1,6,0.81801989705488177921894827300000000,997
fake_johannesburg,2,2,0.78763359970000000000000000000000000,0
fake_johannesburg,2,3,0.78764147603599700000000000000000000,3
fake_johannesburg,2,4,0.83025123165033515592000000000000000,23
fake_johannesburg,2,5,0.83990020632740750172900000000000000,156
fake_johannesburg,2,6,0.84164463004228860172949904000000000,997
fake_johannesburg,3,2,0.80720109390000000000000000000000000,0
fake_johannesburg,3,3,0.80720916591093900000000000000000000,2
fake_johannesburg,3,4,0.80721723800259810939000000000000000,23
fake_johannesburg,3,5,0.80922211786053985194108000000000000,156
fake_johannesburg,3,6,0.81981291771782119290007190160000000,997
fake_johannesburg,4,2,0.80443058370000000000000000000000000,0
fake_johannesburg,4,3,0.80443862800583700000000000000000000,3
fake_johannesburg,4,4,0.82055692910043868153500000000000000,22
fake_johannesburg,4,5,0.83044955056483624281993750000000000,157
fake_johannesburg,4,6,0.83159343074074692384513465187500000,998
fake_johannesburg,5,2,0.79144715750000000000000000000000000,0
fake_johannesburg,5,3,0.79145507197157500000000000000000000,2
fake_johannesburg,5,4,0.82311562127519458833000000000000000,23
fake_johannesburg,5,5,0.84159871967452566762643000000000000,156
fake_johannesburg,5,6,0.84399035153258990694434642430000000,997
fake_poughkeepsie,0,2,0.82288316550000000000000000000000000,0
fake_poughkeepsie,0,3,0.82288316550000000000000000000000000,3
fake_poughkeepsie,0,4,0.82288316550000000000000000000000000,22
fake_poughkeepsie,0,5,0.84229015724422768086000000000000000,157
fake_poughkeepsie,0,6,0.84255315724884847183620000000000000,999
fake_poughkeepsie,1,2,0.81731634130000000000000000000000000,0
fake_poughkeepsie,1,3,0.81731634130000000000000000000000000,3
fake_poughkeepsie,1,4,0.82848446964681600000000000000000000,22
fake_poughkeepsie,1,5,0.84116500013426994240000000000000000,156
fake_poughkeepsie,1,6,0.84198247425107442028800000000000000,1000
fake_poughkeepsie,2,2,0.83438709590000000000000000000000000,0
fake_poughkeepsie,2,3,0.83438709590000000000000000000000000,3
fake_poughkeepsie,2,4,0.83438709590000000000000000000000000,22
fake_poughkeepsie,2,5,0.83438709590000000000000000000000000,157
fake_poughkeepsie,2,6,0.83438709590000000000000000000000000,999
