hardware_spec,embedding_index,horizon,my_guarantee,baseline_guarantee,diff,best_baseline,diff_best
fake_cambridge,2,3,0.197,0.181,0.016000000000000014,0.181,0.016000000000000014
fake_guadalupe,0,3,0.971,0.917,0.05399999999999994,0.917,0.05399999999999994
fake_guadalupe,1,3,0.972,0.919,0.052999999999999936,0.919,0.052999999999999936
fake_guadalupe,2,3,0.969,0.926,0.04299999999999993,0.926,0.04299999999999993
fake_melbourne,0,3,0.916,0.78,0.136,0.78,0.136
fake_melbourne,1,3,0.913,0.785,0.128,0.785,0.128
fake_melbourne,2,3,0.91,0.786,0.124,0.786,0.124
fake_rochester,0,3,0.192,0.124,0.068,0.124,0.068
fake_rochester,1,3,0.918,0.205,0.7130000000000001,0.205,0.7130000000000001
fake_rochester,2,3,0.12,0.128,-0.008000000000000007,0.128,-0.008000000000000007
fake_washington,0,3,0.198,0.228,-0.03,0.228,-0.03
fake_washington,1,3,0.193,0.207,-0.013999999999999985,0.207,-0.013999999999999985
fake_washington,2,3,0.192,0.186,0.006000000000000005,0.186,0.006000000000000005
