backend,embedding,time
JOHANNESBURG,0,23.39100408554077
JOHANNESBURG,1,22.117820978164673
JOHANNESBURG,2,22.572789192199707
JOHANNESBURG,3,21.78605580329895
JOHANNESBURG,4,22.986713886260986
ALMADEN,0,20.912168979644775
ALMADEN,1,20.893455982208252
ALMADEN,2,21.308385133743286
ALMADEN,3,21.552091121673584
ALMADEN,4,21.58473825454712
ALMADEN,5,22.217586994171143
ALMADEN,6,22.233481884002686
ALMADEN,7,21.7213933467865
ALMADEN,8,21.93550395965576
BOEBLINGEN,0,20.83341908454895
BOEBLINGEN,1,20.89630699157715
BOEBLINGEN,2,21.716704845428467
BOEBLINGEN,3,23.433954000473022
BOEBLINGEN,4,21.9406578540802
BOEBLINGEN,5,23.210203170776367
BOEBLINGEN,6,22.564698934555054
POUGHKEEPSIE,0,22.859254121780396
POUGHKEEPSIE,1,23.082247972488403
POUGHKEEPSIE,2,22.26675581932068
POUGHKEEPSIE,3,22.201361894607544
POUGHKEEPSIE,4,21.54802680015564
POUGHKEEPSIE,5,21.777137994766235
SINGAPORE,0,22.75819206237793
SINGAPORE,1,22.48002314567566
SINGAPORE,2,23.005416870117188
SINGAPORE,3,24.16126799583435
SINGAPORE,4,22.455884218215942
SINGAPORE,5,21.436256885528564
TOKYO,0,20.819377899169922
TOKYO,1,21.71086311340332
TOKYO,2,21.300129175186157
TOKYO,3,23.390666961669922
TOKYO,4,22.272321939468384
TOKYO,5,21.6873619556427
TOKYO,6,22.35614800453186
TOKYO,7,23.459877014160156
TOKYO,8,22.828819036483765
TOKYO,9,22.637290000915527
