hardware,embedding,horizon,lambda,time
fake_athens,0,2,0.835955409073000000000000000000000000000000000000,0
fake_athens,0,3,0.835955409073000000000000000000000000000000000000,2
fake_athens,0,4,0.851885386661395368460000000000000000000000000000,13
fake_athens,0,5,0.851885402664461915416654000000000000000000000000,52
fake_athens,1,2,0.835955409073000000000000000000000000000000000000,0
fake_athens,1,3,0.835955409073000000000000000000000000000000000000,2
fake_athens,1,4,0.851885386661395368460000000000000000000000000000,10
fake_athens,1,5,0.851885402664461915416654000000000000000000000000,44
fake_athens,2,2,0.845887918635000000000000000000000000000000000000,0
fake_athens,2,3,0.845888137603857000000000000000000000000000000000,2
fake_athens,2,4,0.852804515505114087300000000000000000000000000000,11
fake_athens,2,5,0.852804519883610972494860000000000000000000000000,44
fake_belem,0,2,0.823979190483000000000000000000000000000000000000,0
fake_belem,0,3,0.823979190483000000000000000000000000000000000000,2
fake_belem,0,4,0.849693944168285114640000000000000000000000000000,13
fake_belem,0,5,0.849693951638233918149072000000000000000000000000,52
fake_belem,1,2,0.830382788582000000000000000000000000000000000000,1
fake_belem,1,3,0.830383331688208000000000000000000000000000000000,2
fake_belem,1,4,0.850851175230440064000000000000000000000000000000,12
fake_belem,1,5,0.850851208876955862016000000000000000000000000000,52
fake_belem,2,2,0.836182975979000000000000000000000000000000000000,1
fake_belem,2,3,0.836182975979000000000000000000000000000000000000,2
fake_belem,2,4,0.851931956107392192000000000000000000000000000000,10
fake_belem,2,5,0.851931968834922659328000000000000000000000000000,45
fake_belem,3,2,0.838538181212000000000000000000000000000000000000,1
fake_belem,3,3,0.838538181212000000000000000000000000000000000000,2
fake_belem,3,4,0.852198247060662551360000000000000000000000000000,12
fake_belem,3,5,0.852198254789791122192704000000000000000000000000,52
fake_bogota,0,2,0.829286864049000000000000000000000000000000000000,0
fake_bogota,0,3,0.829286864049000000000000000000000000000000000000,2
fake_bogota,0,4,0.850854814069624497420000000000000000000000000000,13
fake_bogota,0,5,0.850854843302934461879958000000000000000000000000,52
fake_bogota,1,2,0.826576604270000000000000000000000000000000000000,0
fake_bogota,1,3,0.826576707968898800000000000000000000000000000000,2
fake_bogota,1,4,0.850272263807090983400000000000000000000000000000,13
fake_bogota,1,5,0.850272271331215537169096000000000000000000000000,52
fake_bogota,2,2,0.829286864049000000000000000000000000000000000000,1
fake_bogota,2,3,0.829286864049000000000000000000000000000000000000,1
fake_bogota,2,4,0.850854814069624497420000000000000000000000000000,11
fake_bogota,2,5,0.850854843302934461879958000000000000000000000000,43
fake_bogota,3,2,0.830374826600000000000000000000000000000000000000,1
fake_bogota,3,3,0.830374826600000000000000000000000000000000000000,2
fake_bogota,3,4,0.850965061570984112000000000000000000000000000000,10
fake_bogota,3,5,0.850965086881441890677120000000000000000000000000,45
fake_burlington,0,2,0.818502175429000000000000000000000000000000000000,0
fake_burlington,0,3,0.818502175429000000000000000000000000000000000000,2
fake_burlington,0,4,0.847897899627586269500000000000000000000000000000,12
fake_burlington,0,5,0.847897929138217322840250000000000000000000000000,48
fake_burlington,1,2,0.818502175429000000000000000000000000000000000000,1
fake_burlington,1,3,0.818502175429000000000000000000000000000000000000,2
fake_burlington,1,4,0.847897899627586269500000000000000000000000000000,12
fake_burlington,1,5,0.847897929138217322840250000000000000000000000000,52
fake_burlington,2,2,0.818502175429000000000000000000000000000000000000,0
fake_burlington,2,3,0.818502175429000000000000000000000000000000000000,2
fake_burlington,2,4,0.847897899627586269500000000000000000000000000000,13
