hardware,embedding,horizon,lambda,time
fake_brisbane,0,1,0.74740000000000000000000000000000,0
fake_brisbane,0,2,0.84962423868300000000000000000000,0
fake_brisbane,0,3,0.84962423868300000000000000000000,8
fake_brisbane,1,1,0.58205000000000000000000000000000,0
fake_brisbane,1,2,0.61589861337600000000000000000000,1
fake_brisbane,1,3,0.61865598227900000000000000000000,8
fake_cusco,0,1,0.54540000000000000000000000000000,0
fake_cusco,0,2,0.56273496232000000000000000000000,1
fake_cusco,0,3,0.56735138668800000000000000000000,10
fake_cusco,1,1,0.74670000000000000000000000000000,0
fake_cusco,1,2,0.84862254365400000000000000000000,1
fake_cusco,1,3,0.84862254365400000000000000000000,8
fake_kawasaki,0,1,0.57340000000000000000000000000000,0
fake_kawasaki,0,2,0.60370480236200000000000000000000,1
fake_kawasaki,0,3,0.60693642476800000000000000000000,8
fake_kawasaki,1,1,0.74845000000000000000000000000000,0
fake_kawasaki,1,2,0.85111856091000000000000000000000,1
fake_kawasaki,1,3,0.85111856091000000000000000000000,8
fake_kyiv,0,1,0.74955000000000000000000000000000,0
fake_kyiv,0,2,0.85273912983200000000000000000000,1
fake_kyiv,0,3,0.85273912983200000000000000000000,8
fake_kyiv,1,1,0.62370000000000000000000000000000,0
fake_kyiv,1,2,0.62370000000000000000000000000000,0
fake_kyiv,1,3,0.67040744757600000000000000000000,10
fake_kyoto,0,1,0.53975000000000000000000000000000,0
fake_kyoto,0,2,0.55606187034000000000000000000000,1
fake_kyoto,0,3,0.55912254012500000000000000000000,8
fake_kyoto,1,1,0.74785000000000000000000000000000,0
fake_kyoto,1,2,0.85032877964900000000000000000000,0
fake_kyoto,1,3,0.85032877964900000000000000000000,7
fake_osaka,0,1,0.53065000000000000000000000000000,0
fake_osaka,0,2,0.53571112225200000000000000000000,0
fake_osaka,0,3,0.54574465360300000000000000000000,10
fake_osaka,1,1,0.74820000000000000000000000000000,0
fake_osaka,1,2,0.85081549862400000000000000000000,1
fake_osaka,1,3,0.85081590959907360000000000000000,8
fake_washington,0,1,0.58860000000000000000000000000000,0
fake_washington,0,2,0.62507546658400000000000000000000,1
fake_washington,0,3,0.62733594835200000000000000000000,8
fake_washington,1,1,0.74860000000000000000000000000000,0
fake_washington,1,2,0.85121143452900000000000000000000,0
fake_washington,1,3,0.85121153762301360000000000000000,9
