backend,embedding,time
TENERIFE,0,10.332056045532227
TENERIFE,1,10.626227855682373
ATHENS,0,10.82354187965393
ATHENS,1,10.97454309463501
ATHENS,2,11.072494983673096
BELEM,0,11.008326768875122
BELEM,1,11.005834817886353
BELEM,2,11.136419773101807
BOGOTA,0,10.923778057098389
BOGOTA,1,10.971567869186401
BOGOTA,2,11.137062788009644
BURLINGTON,0,10.3346529006958
BURLINGTON,1,10.400099992752075
BURLINGTON,2,10.58936595916748
ESSEX,0,10.40571117401123
ESSEX,1,10.45441198348999
ESSEX,2,10.570065021514893
LIMA,0,11.057839155197144
LIMA,1,10.83500599861145
LIMA,2,11.140538930892944
LONDON,0,10.374567985534668
LONDON,1,10.353557825088501
LONDON,2,10.540534734725952
MANILA,0,10.834183931350708
MANILA,1,11.024507761001587
MANILA,2,11.084782123565674
OURENSE,0,10.970449924468994
OURENSE,1,10.891056060791016
OURENSE,2,11.16768503189087
QUITO,0,10.916381120681763
QUITO,1,10.821072101593018
QUITO,2,11.2587890625
ROME,0,10.787919044494629
ROME,1,11.026287078857422
ROME,2,11.092570066452026
SANTIAGO,0,10.771565198898315
SANTIAGO,1,10.895511865615845
SANTIAGO,2,11.05831003189087
VIGO,0,10.974484920501709
VIGO,1,11.00640606880188
VIGO,2,11.134830951690674
YORKTOWN,0,10.829063892364502
YORKTOWN,1,10.852050065994263
YORKTOWN,2,11.202052116394043
YORKTOWN,3,10.980294942855835
YORKTOWN,4,11.143813133239746
YORKTOWN,5,11.129900932312012
