backend,embedding,time
PERTH,0,0.325786828994751
PERTH,1,0.32534003257751465
PERTH,2,0.33065104484558105
PERTH,3,0.3374011516571045
PERTH,4,0.3492469787597656
LAGOS,0,0.31659984588623047
LAGOS,1,0.3220999240875244
LAGOS,2,0.3842809200286865
LAGOS,3,0.33970117568969727
LAGOS,4,0.34524965286254883
NAIROBI,0,0.3314051628112793
NAIROBI,1,0.3202338218688965
NAIROBI,2,0.34569311141967773
NAIROBI,3,0.3892490863800049
NAIROBI,4,0.4072079658508301
CASABLANCA,0,0.3435368537902832
CASABLANCA,1,0.33159327507019043
CASABLANCA,2,0.33310508728027344
CASABLANCA,3,0.35001134872436523
CASABLANCA,4,0.340533971786499
OSLO,0,0.3346590995788574
OSLO,1,0.31787800788879395
OSLO,2,0.33323097229003906
OSLO,3,0.3410470485687256
OSLO,4,0.353316068649292
JAKARTA,0,0.34233689308166504
JAKARTA,1,0.3441588878631592
JAKARTA,2,0.34102702140808105
JAKARTA,3,0.34862279891967773
JAKARTA,4,0.34737730026245117
