hardware,embedding,horizon,lambda,time
fake_auckland,0,4,0.50000100000050000000000000000000000000000000000000000000000000000000000000000000,31
fake_auckland,0,5,0.50000150000150000050000000000000000000000000000000000000000000000000000000000000,163
fake_auckland,0,6,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,837
fake_auckland,0,7,0.98424820790469158191739820106486531200000000000000000000000000000000000000000000,4217
fake_auckland,1,4,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,31
fake_auckland,1,5,0.50000250000500000500000250000050000000000000000000000000000000000000000000000000,163
fake_auckland,1,6,0.50000300000750001000000750000300000050000000000000000000000000000000000000000000,837
fake_auckland,1,7,0.98919127943580496542064277689919569600000000000000000000000000000000000000000000,4222
fake_cairo,0,4,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,31
fake_cairo,0,5,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,163
fake_cairo,0,6,0.50000300000750001000000750000300000050000000000000000000000000000000000000000000,838
fake_cairo,0,7,0.98973477374891692809464121021126928302080000000000000000000000000000000000000000,4224
fake_cairo,1,4,0.50000600002700005400004050000000000000000000000000000000000000000000000000000000,30
fake_cairo,1,5,0.50000750004500013500020250012150000000000000000000000000000000000000000000000000,164
fake_cairo,1,6,0.50000900006750027000060750072900036450000000000000000000000000000000000000000000,838
fake_cairo,1,7,0.96284412929240091622085609794981095000000000000000000000000000000000000000000000,4230
fake_cairo,2,4,0.50000600002700005400004050000000000000000000000000000000000000000000000000000000,30
fake_cairo,2,5,0.50000750004500013500020250012150000000000000000000000000000000000000000000000000,164
fake_cairo,2,6,0.50000900006750027000060750072900036450000000000000000000000000000000000000000000,839
fake_cairo,2,7,0.96773348204236061491269087897314486700000000000000000000000000000000000000000000,4228
fake_cairo,3,4,0.50000100000050000000000000000000000000000000000000000000000000000000000000000000,31
fake_cairo,3,5,0.50000150000150000050000000000000000000000000000000000000000000000000000000000000,164
fake_cairo,3,6,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,839
fake_cairo,3,7,0.98369877759793920925543758508507958400000000000000000000000000000000000000000000,4223
fake_cairo,4,4,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,31
fake_cairo,4,5,0.50000099999949999900000000000000000000000000000000000000000000000000000000000000,163
fake_cairo,4,6,0.50000150000049999849999900000000000000000000000000000000000000000000000000000000,838
fake_cairo,4,7,0.98586472252989066581524719222408834730512000000000000000000000000000000000000000,4226
fake_cairo,5,4,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,31
fake_cairo,5,5,0.50000250000149999550000000000000000000000000000000000000000000000000000000000000,164
fake_cairo,5,6,0.50000250000149999550000000000000000000000000000000000000000000000000000000000000,838
fake_cairo,5,7,0.98433115090925987432949716666536792174080000000000000000000000000000000000000000,4226
fake_cairo,6,4,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,31
fake_cairo,6,5,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,164
fake_cairo,6,6,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,838
fake_cairo,6,7,0.98563655861733471239480152581734400000000000000000000000000000000000000000000000,4226
fake_cairo,7,4,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,30
fake_cairo,7,5,0.50000250000500000500000250000050000000000000000000000000000000000000000000000000,164
fake_cairo,7,6,0.50000300000750001000000750000300000050000000000000000000000000000000000000000000,839
fake_cairo,7,7,0.98572774389332733236458593156332287118672800000000000000000000000000000000000000,4225
fake_cairo,8,4,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,31
fake_cairo,8,5,0.50000250000500000500000250000050000000000000000000000000000000000000000000000000,163
fake_cairo,8,6,0.50000300000750001000000750000300000050000000000000000000000000000000000000000000,839
fake_cairo,8,7,0.95178879014008139628803430947173093425750000000000000000000000000000000000000000,4227
fake_cairo,9,4,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,31
fake_cairo,9,5,0.50000250000149999550000000000000000000000000000000000000000000000000000000000000,163
fake_cairo,9,6,0.50000300000750001000000750000300000050000000000000000000000000000000000000000000,839
fake_cairo,9,7,0.95518438665250663275462647132148319727250000000000000000000000000000000000000000,4226
fake_geneva,0,4,0.50000600002700005400004050000000000000000000000000000000000000000000000000000000,31
fake_geneva,0,5,0.50000750004500013500020250012150000000000000000000000000000000000000000000000000,164
fake_geneva,0,6,0.50000900006750027000060750072900036450000000000000000000000000000000000000000000,838
fake_geneva,0,7,0.97066614185130417808733092760784903000000000000000000000000000000000000000000000,4226
fake_geneva,1,4,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,31
fake_geneva,1,5,0.50000049999949999950000000000000000000000000000000000000000000000000000000000000,163
fake_geneva,1,6,0.50000049999949999950000000000000000000000000000000000000000000000000000000000000,839
fake_geneva,1,7,0.96132342464583239246383230446848824000000000000000000000000000000000000000000000,4228
fake_geneva,2,4,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,31
fake_geneva,2,5,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,163
fake_geneva,2,6,0.50000300000750001000000750000300000050000000000000000000000000000000000000000000,839
fake_geneva,2,7,0.97041603594012395625178274614545744990465600000000000000000000000000000000000000,4228
fake_hanoi,0,4,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,31
fake_hanoi,0,5,0.50000300000650000600000200000000000000000000000000000000000000000000000000000000,164
fake_hanoi,0,6,0.50000350000950001250000800000200000000000000000000000000000000000000000000000000,839
fake_hanoi,0,7,0.97233504177206113757669009382548145600000000000000000000000000000000000000000000,4228
fake_hanoi,1,4,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,31
fake_hanoi,1,5,0.50000250000500000500000250000050000000000000000000000000000000000000000000000000,164
fake_hanoi,1,6,0.50000300000750001000000750000300000050000000000000000000000000000000000000000000,839
fake_hanoi,1,7,0.98375801754826122375805738248427052800000000000000000000000000000000000000000000,4226
fake_hanoi,2,4,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,31
fake_hanoi,2,5,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,164
fake_hanoi,2,6,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,839
