hardware,embedding,horizon,lambda,time
fake_auckland,0,3,0.82443951043532070300000000000000000000000000000000000000000000000000000000000000,14
fake_auckland,0,4,0.82443951043532070300000000000000000000000000000000000000000000000000000000000000,122
fake_auckland,1,3,0.88622598736350455700000000000000000000000000000000000000000000000000000000000000,15
fake_auckland,1,4,0.88622598736350455700000000000000000000000000000000000000000000000000000000000000,122
fake_auckland,2,3,0.91789542067413584800000000000000000000000000000000000000000000000000000000000000,14
fake_auckland,2,4,0.91789542067413584800000000000000000000000000000000000000000000000000000000000000,122
fake_cairo,0,3,0.93953750673542809600000000000000000000000000000000000000000000000000000000000000,14
fake_cairo,0,4,0.93953750673542809600000000000000000000000000000000000000000000000000000000000000,122
fake_cairo,1,3,0.93132081300752230400000000000000000000000000000000000000000000000000000000000000,14
fake_cairo,1,4,0.93132081300752230400000000000000000000000000000000000000000000000000000000000000,122
fake_cairo,2,3,0.94448575212090555500000000000000000000000000000000000000000000000000000000000000,15
fake_cairo,2,4,0.94448575212090555500000000000000000000000000000000000000000000000000000000000000,122
fake_geneva,0,3,0.97294723378083235000000000000000000000000000000000000000000000000000000000000000,14
fake_geneva,0,4,0.97294723378083235000000000000000000000000000000000000000000000000000000000000000,122
fake_geneva,1,3,0.96457206120538562800000000000000000000000000000000000000000000000000000000000000,14
fake_geneva,1,4,0.96457206120538562800000000000000000000000000000000000000000000000000000000000000,122
fake_geneva,2,3,0.93873174226189897500000000000000000000000000000000000000000000000000000000000000,15
fake_geneva,2,4,0.93873174226189897500000000000000000000000000000000000000000000000000000000000000,121
fake_hanoi,0,3,0.96770130184118809400000000000000000000000000000000000000000000000000000000000000,15
fake_hanoi,0,4,0.96770130184118809400000000000000000000000000000000000000000000000000000000000000,122
fake_hanoi,1,3,0.96595636085107626200000000000000000000000000000000000000000000000000000000000000,14
fake_hanoi,1,4,0.96595636085107626200000000000000000000000000000000000000000000000000000000000000,122
fake_hanoi,2,3,0.95675897744509488000000000000000000000000000000000000000000000000000000000000000,14
fake_hanoi,2,4,0.95675897744509488000000000000000000000000000000000000000000000000000000000000000,122
fake_kolkata,0,3,0.89972206325126620800000000000000000000000000000000000000000000000000000000000000,15
fake_kolkata,0,4,0.89972206325126620800000000000000000000000000000000000000000000000000000000000000,121
fake_kolkata,1,3,0.93120065891126761600000000000000000000000000000000000000000000000000000000000000,15
fake_kolkata,1,4,0.93120065891126761600000000000000000000000000000000000000000000000000000000000000,122
fake_kolkata,2,3,0.95709441644380498500000000000000000000000000000000000000000000000000000000000000,14
fake_kolkata,2,4,0.95709441644380498500000000000000000000000000000000000000000000000000000000000000,122
fake_montreal,0,3,0.94682343403053560600000000000000000000000000000000000000000000000000000000000000,14
fake_montreal,0,4,0.94682343403053560600000000000000000000000000000000000000000000000000000000000000,122
fake_montreal,1,3,0.96597688145638353000000000000000000000000000000000000000000000000000000000000000,14
fake_montreal,1,4,0.96597688145638353000000000000000000000000000000000000000000000000000000000000000,122
fake_montreal,2,3,0.97569059299183624000000000000000000000000000000000000000000000000000000000000000,15
fake_montreal,2,4,0.97569059299183624000000000000000000000000000000000000000000000000000000000000000,122
fake_mumbai,0,3,0.95928982041669592000000000000000000000000000000000000000000000000000000000000000,14
fake_mumbai,0,4,0.95928982041669592000000000000000000000000000000000000000000000000000000000000000,122
fake_mumbai,1,3,0.93121135117037240000000000000000000000000000000000000000000000000000000000000000,14
fake_mumbai,1,4,0.93121135117037240000000000000000000000000000000000000000000000000000000000000000,122
fake_mumbai,2,3,0.96997538773131065600000000000000000000000000000000000000000000000000000000000000,14
fake_mumbai,2,4,0.96997538773131065600000000000000000000000000000000000000000000000000000000000000,122
fake_paris,0,3,0.91926541489308200000000000000000000000000000000000000000000000000000000000000000,15
fake_paris,0,4,0.91926541489308200000000000000000000000000000000000000000000000000000000000000000,121
fake_paris,1,3,0.91904712159595200000000000000000000000000000000000000000000000000000000000000000,14
fake_paris,1,4,0.91904712159595200000000000000000000000000000000000000000000000000000000000000000,122
fake_paris,2,3,0.94318195273866000000000000000000000000000000000000000000000000000000000000000000,14
fake_paris,2,4,0.94318195273866000000000000000000000000000000000000000000000000000000000000000000,122
fake_sydney,0,3,0.82927788631799288000000000000000000000000000000000000000000000000000000000000000,14
fake_sydney,0,4,0.82927788631799288000000000000000000000000000000000000000000000000000000000000000,122
fake_sydney,1,3,0.96743478689344104000000000000000000000000000000000000000000000000000000000000000,15
fake_sydney,1,4,0.96743478689344104000000000000000000000000000000000000000000000000000000000000000,121
fake_sydney,2,3,0.94685179424080512000000000000000000000000000000000000000000000000000000000000000,15
fake_sydney,2,4,0.94685179424080512000000000000000000000000000000000000000000000000000000000000000,122
fake_toronto,0,3,0.82725488107781306000000000000000000000000000000000000000000000000000000000000000,14
fake_toronto,0,4,0.82725488107781306000000000000000000000000000000000000000000000000000000000000000,122
fake_toronto,1,3,0.82451748757577518000000000000000000000000000000000000000000000000000000000000000,14
fake_toronto,1,4,0.82451748757577518000000000000000000000000000000000000000000000000000000000000000,122
fake_toronto,2,3,0.94247364174780690000000000000000000000000000000000000000000000000000000000000000,14
fake_toronto,2,4,0.94247364174780690000000000000000000000000000000000000000000000000000000000000000,122
