backend,embedding,time
fake_cairo,9,257.6828992366791
fake_hanoi,0,260.74988317489624
fake_hanoi,1,259.05257081985474
fake_hanoi,2,260.08837389945984
fake_hanoi,3,258.4707820415497
fake_hanoi,4,260.389835357666
fake_hanoi,5,260.0380446910858
fake_hanoi,6,259.8238468170166
fake_geneva,0,258.953186750412
fake_geneva,1,259.7376024723053
fake_geneva,2,258.9921123981476
fake_cambridge,0,260.53243041038513
fake_cambridge,1,259.43428230285645
fake_cambridge,2,258.76411032676697
fake_cambridge,3,260.06090450286865
fake_cambridge,4,260.46941471099854
fake_rochester,0,259.50362968444824
fake_rochester,1,262.30283856391907
fake_rochester,2,260.6629145145416
fake_rochester,3,262.3607304096222
fake_rochester,4,261.45314025878906
fake_brooklyn,0,263.89971828460693
fake_brooklyn,1,263.7466285228729
fake_brooklyn,2,262.0980324745178
fake_brooklyn,3,262.8151228427887
fake_brooklyn,4,263.22498059272766
fake_brooklyn,5,263.9028868675232
fake_manhattan,0,260.6509382724762
fake_manhattan,1,262.1453630924225
fake_manhattan,2,261.34492444992065
fake_manhattan,3,262.33213663101196
fake_manhattan,4,262.17659997940063
fake_manhattan,5,263.0678811073303
fake_manhattan,6,263.32898569107056
fake_washington,0,265.8290228843689
fake_washington,1,265.30719017982483
fake_washington,2,266.3615212440491
fake_washington,3,265.4166729450226
fake_washington,4,264.07652020454407
fake_washington,5,265.50618052482605
fake_washington,6,265.75594329833984
