,hardware_spec,embedding,horizon,lambda,time
592,fake_auckland,1,4,0.500002000003,11
593,fake_auckland,1,5,0.500002500005,48
594,fake_auckland,1,6,0.989190272246231,195
595,fake_auckland,1,7,0.989191279435805,801
596,fake_kolkata,0,4,0.500002000003,14
597,fake_kolkata,0,5,0.500002000003,59
598,fake_kolkata,0,6,0.9840006338259881,243
599,fake_kolkata,0,7,0.9840026285446246,992
600,fake_kolkata,1,4,0.5,14
601,fake_kolkata,1,5,0.5,59
602,fake_kolkata,1,6,0.9844331787910354,243
603,fake_kolkata,1,7,0.9844341632242142,992
604,fake_kolkata,2,4,0.500002000003,14
605,fake_kolkata,2,5,0.500002000003,59
606,fake_kolkata,2,6,0.9151544408386681,243
607,fake_kolkata,2,7,0.9151553939306295,993
608,fake_kolkata,3,4,0.500002000003,14
609,fake_kolkata,3,5,0.500002500005,58
610,fake_kolkata,3,6,0.9864883918519116,244
611,fake_kolkata,3,7,0.9864893783403035,992
612,fake_kolkata,4,4,0.500006000027,14
613,fake_kolkata,4,5,0.5000075000450002,59
614,fake_kolkata,4,6,0.988723590215544,243
615,fake_kolkata,4,7,0.9887245789391342,992
616,fake_kolkata,5,4,0.5000010000005,14
617,fake_kolkata,5,5,0.5000015000015,59
618,fake_kolkata,5,6,0.9844270464089616,242
619,fake_kolkata,5,7,0.9844300782712226,991
620,fake_kolkata,6,4,0.5,14
621,fake_kolkata,6,5,0.500000499999,58
622,fake_kolkata,6,6,0.9869330416217499,243
623,fake_kolkata,6,7,0.9869340720960165,992
624,fake_toronto,0,4,0.500002000003,18
625,fake_toronto,0,5,0.500004000011,75
626,fake_toronto,0,6,0.9262742396619994,312
627,fake_toronto,0,7,0.926275165936239,1275
628,fake_toronto,1,4,0.500002000003,18
629,fake_toronto,1,5,0.500002500005,75
630,fake_toronto,1,6,0.9418631410342305,312
631,fake_toronto,1,7,0.9418640828973716,1275
632,fake_toronto,2,4,0.500006000027,18
633,fake_toronto,2,5,0.5000075000450002,75
634,fake_toronto,2,6,0.9565480552715974,312
635,fake_toronto,2,7,0.9565490118196527,1275
636,fake_toronto,3,4,0.500006000027,18
637,fake_toronto,3,5,0.5000075000450002,75
638,fake_toronto,3,6,0.981427351488345,312
639,fake_toronto,3,7,0.9814283329156965,1275
640,fake_toronto,4,4,0.500002000003,18
641,fake_toronto,4,5,0.500002000003,75
642,fake_toronto,4,6,0.9586656215640434,312
643,fake_toronto,4,7,0.958666580229665,1275
644,fake_toronto,5,4,0.5,18
645,fake_toronto,5,5,0.5,75
646,fake_toronto,5,6,0.8652900183491322,312
647,fake_toronto,5,7,0.8652928546547634,1275
648,fake_toronto,6,4,0.5,18
649,fake_toronto,6,5,0.500001999999,75
650,fake_toronto,6,6,0.9295611335905648,312
651,fake_toronto,6,7,0.9295620631516984,1275
652,fake_toronto,7,4,0.5,18
653,fake_toronto,7,5,0.5,75
654,fake_toronto,7,6,0.9555544110457135,312
655,fake_toronto,7,7,0.9555544110457135,1275
656,fake_toronto,8,4,0.500002000003,18
657,fake_toronto,8,5,0.500002000003,75
658,fake_toronto,8,6,0.9783877449016714,312
659,fake_toronto,8,7,0.9783897408772244,1275
660,fake_montreal,0,4,0.500002000003,17
661,fake_montreal,0,5,0.500002000003,75
662,fake_montreal,0,6,0.9825735589664217,311
663,fake_montreal,0,7,0.9825745415399807,1267
664,fake_montreal,1,4,0.500002000003,18
665,fake_montreal,1,5,0.500002000003,75
666,fake_montreal,1,6,0.985266295056234,310
667,fake_montreal,1,7,0.9852672803225291,1267
668,fake_montreal,2,4,0.500004000012,17
669,fake_montreal,2,5,0.50000500002,75
670,fake_montreal,2,6,0.981873844235167,311
671,fake_montreal,2,7,0.981873844235167,1267
672,fake_montreal,3,4,0.500004000012,18
673,fake_montreal,3,5,0.50000500002,75
674,fake_montreal,3,6,0.9821950102394996,310
675,fake_montreal,3,7,0.9821950102394996,1268
676,fake_sydney,0,4,0.500002000003,11
677,fake_sydney,0,5,0.500002500005,47
678,fake_sydney,0,6,0.9508026448983427,192
679,fake_sydney,0,7,0.9508035957009876,782
680,fake_sydney,1,4,0.500002000003,11
681,fake_sydney,1,5,0.500002500005,46
682,fake_sydney,1,6,0.9563573013730969,191
683,fake_sydney,1,7,0.9563582577303983,773
684,fake_sydney,2,4,0.5,10
685,fake_sydney,2,5,0.5,46
686,fake_sydney,2,6,0.9737394926511705,189
687,fake_sydney,2,7,0.9737404663906631,770
688,fake_sydney,3,4,0.500002000003,11
689,fake_sydney,3,5,0.500002000003,45
690,fake_sydney,3,6,0.9814024169479928,189
691,fake_sydney,3,7,0.9814044117500552,769
692,fake_sydney,4,4,0.5,11
693,fake_sydney,4,5,0.5,46
694,fake_sydney,4,6,0.9746317591532278,188
695,fake_sydney,4,7,0.9746317591532278,769
696,fake_sydney,5,4,0.500002000003,10
697,fake_sydney,5,5,0.500002500005,46
698,fake_sydney,5,6,0.9842315205023427,188
699,fake_sydney,5,7,0.984234529018339,768
700,fake_cairo,0,4,0.500002000003,16
701,fake_cairo,0,5,0.500002000003,77
702,fake_cairo,0,6,0.9897337840151329,321
703,fake_cairo,0,7,0.9897347737489169,1310
704,fake_cairo,1,4,0.500006000027,18
705,fake_cairo,1,5,0.5000075000450002,78
706,fake_cairo,1,6,0.9628441292924009,320
707,fake_cairo,1,7,0.9628450921365302,1311
708,fake_cairo,2,4,0.500006000027,19
709,fake_cairo,2,5,0.5000075000450002,77
710,fake_cairo,2,6,0.9677334820423606,321
711,fake_cairo,2,7,0.9677344497758427,1310
712,fake_cairo,3,4,0.5000010000005,17
713,fake_cairo,3,5,0.5000015000015,72
714,fake_cairo,3,6,0.9836937705201871,291
715,fake_cairo,3,7,0.9836987775979392,1183
716,fake_cairo,4,4,0.5,15
717,fake_cairo,4,5,0.500000499999,72
718,fake_cairo,4,6,0.9858646960288883,288
719,fake_cairo,4,7,0.9858647225298907,1199
720,fake_cairo,5,4,0.5,16
721,fake_cairo,5,5,0.500001999999,68
722,fake_cairo,5,6,0.9843311463370309,277
723,fake_cairo,5,7,0.9843311509092598,1130
724,fake_cairo,6,4,0.5,16
725,fake_cairo,6,5,0.5,68
726,fake_cairo,6,6,0.9856345781761073,275
727,fake_cairo,6,7,0.9856365586173347,1135
728,fake_cairo,7,4,0.500002000003,15
729,fake_cairo,7,5,0.500002500005,65
730,fake_cairo,7,6,0.9857247373466541,273
731,fake_cairo,7,7,0.9857277438933273,1140
732,fake_cairo,8,4,0.500002000003,16
733,fake_cairo,8,5,0.500002500005,66
734,fake_cairo,8,6,0.9499245532513774,279
735,fake_cairo,8,7,0.9499255031759306,1103
736,fake_cairo,9,4,0.500002000003,16
737,fake_cairo,9,5,0.500002000003,65
738,fake_cairo,9,6,0.9533061443766697,271
739,fake_cairo,9,7,0.9533070976828141,1132
740,fake_hanoi,0,4,0.500002000003,16
741,fake_hanoi,0,5,0.5000030000065,76
742,fake_hanoi,0,6,0.9723350417720611,319
743,fake_hanoi,0,7,0.9723360141071029,1302
744,fake_hanoi,1,4,0.500002000003,18
745,fake_hanoi,1,5,0.500002500005,77
746,fake_hanoi,1,6,0.9837580175482612,318
747,fake_hanoi,1,7,0.9837590013062788,1301
748,fake_hanoi,2,4,0.5,18
749,fake_hanoi,2,5,0.5,77
750,fake_hanoi,2,6,0.9846858279968376,318
751,fake_hanoi,2,7,0.9846868654679309,1302
752,fake_hanoi,3,4,0.500002000003,18
753,fake_hanoi,3,5,0.500002000003,72
754,fake_hanoi,3,6,0.9860023573237099,291
755,fake_hanoi,3,7,0.9860063726788939,1176
756,fake_hanoi,4,4,0.500002000003,18
757,fake_hanoi,4,5,0.500002000003,68
758,fake_hanoi,4,6,0.9748277066124572,289
759,fake_hanoi,4,7,0.9748286814401639,1193
760,fake_hanoi,5,4,0.5,17
761,fake_hanoi,5,5,0.500001999999,68
762,fake_hanoi,5,6,0.9798865896646561,273
763,fake_hanoi,5,7,0.9798865896646561,1128
764,fake_hanoi,6,4,0.500002000003,15
765,fake_hanoi,6,5,0.500002000003,65
766,fake_hanoi,6,6,0.973390645316194,277
767,fake_hanoi,6,7,0.9733916187068393,1129
768,fake_geneva,0,4,0.500006000027,16
769,fake_geneva,0,5,0.5000075000450002,77
770,fake_geneva,0,6,0.9706661418513042,321
771,fake_geneva,0,7,0.9706671125174461,1311
772,fake_geneva,1,4,0.5,18
773,fake_geneva,1,5,0.5,77
774,fake_geneva,1,6,0.9613234246458324,321
775,fake_geneva,1,7,0.9613243859692571,1311
776,fake_geneva,2,4,0.500002000003,19
777,fake_geneva,2,5,0.500002000003,77
778,fake_geneva,2,6,0.9704140440317106,321
779,fake_geneva,2,7,0.9704160359401239,1311
780,fake_cambridge,0,4,0.500004000012,18
781,fake_cambridge,0,5,0.50000500002,77
782,fake_cambridge,0,6,0.5000060000300001,320
783,fake_cambridge,0,7,0.5019958043245458,1305
784,fake_cambridge,1,4,0.500002000003,18
785,fake_cambridge,1,5,0.500002000003,77
786,fake_cambridge,1,6,0.8937318220820457,319
787,fake_cambridge,1,7,0.8937339846185118,1306
788,fake_cambridge,2,4,0.500006000027,18
789,fake_cambridge,2,5,0.5000075000450002,77
790,fake_cambridge,2,6,0.9516269497415328,320
791,fake_cambridge,2,7,0.9516279013684826,1305
792,fake_cambridge,3,4,0.500002000003,17
793,fake_cambridge,3,5,0.500002000003,72
794,fake_cambridge,3,6,0.9114319090337675,290
795,fake_cambridge,3,7,0.9114328204656764,1180
796,fake_cambridge,4,4,0.500002000003,16
797,fake_cambridge,4,5,0.500002000003,71
798,fake_cambridge,4,6,0.9383188525722953,287
799,fake_cambridge,4,7,0.9383197908911478,1197
800,fake_rochester,0,4,0.500002000003,15
801,fake_rochester,0,5,0.5000030000045,70
802,fake_rochester,0,6,0.8942874524396942,284
803,fake_rochester,0,7,0.8942883467271466,1194
804,fake_rochester,1,4,0.5,15
805,fake_rochester,1,5,0.5000009999945,72
806,fake_rochester,1,6,0.9459831642389551,300
807,fake_rochester,1,7,0.9459832567406382,1186
808,fake_rochester,2,4,0.5,17
809,fake_rochester,2,5,0.5,68
810,fake_rochester,2,6,0.9046978992773886,292
811,fake_rochester,2,7,0.9046978992773886,1189
812,fake_rochester,3,4,0.5,16
813,fake_rochester,3,5,0.5000009999945,71
814,fake_rochester,3,6,0.9431784219109822,297
815,fake_rochester,3,7,0.9431793791637133,1191
816,fake_rochester,4,4,0.500006000027,16
817,fake_rochester,4,5,0.5000075000450002,73
818,fake_rochester,4,6,0.9219582569584839,304
819,fake_rochester,4,7,0.9219591789167408,1202
820,fake_brooklyn,0,4,0.500002000003,18
821,fake_brooklyn,0,5,0.500002500005,68
822,fake_brooklyn,0,6,0.9103204023836765,289
823,fake_brooklyn,0,7,0.910323312708079,1200
824,fake_brooklyn,1,4,0.5,18
825,fake_brooklyn,1,5,0.500000499999,75
826,fake_brooklyn,1,6,0.9808341316622942,296
827,fake_brooklyn,1,7,0.9808351508321624,1199
828,fake_brooklyn,2,4,0.500002000003,15
829,fake_brooklyn,2,5,0.500002500005,72
830,fake_brooklyn,2,6,0.9798486872284587,293
831,fake_brooklyn,2,7,0.9798536957735631,1198
832,fake_brooklyn,3,4,0.500004000012,16
833,fake_brooklyn,3,5,0.50000500002,72
834,fake_brooklyn,3,6,0.9828949904189593,300
835,fake_brooklyn,3,7,0.9828959733139497,1199
836,fake_brooklyn,4,4,0.500004000012,17
837,fake_brooklyn,4,5,0.50000500002,75
838,fake_brooklyn,4,6,0.9841705919002304,302
839,fake_brooklyn,4,7,0.9841715760708223,1204
840,fake_brooklyn,5,4,0.5,16
841,fake_brooklyn,5,5,0.500002000002,66
842,fake_brooklyn,5,6,0.9628529688298899,280
843,fake_brooklyn,5,7,0.9628529688298899,1147
844,fake_manhattan,0,4,0.500002000003,18
845,fake_manhattan,0,5,0.500002500005,68
846,fake_manhattan,0,6,0.5000030000075,287
847,fake_manhattan,0,7,0.5020308734038132,1193
848,fake_manhattan,1,4,0.500002000003,17
849,fake_manhattan,1,5,0.500002500005,75
850,fake_manhattan,1,6,0.5000030000075,295
851,fake_manhattan,1,7,0.5021171918973676,1192
852,fake_manhattan,2,4,0.500002000003,16
853,fake_manhattan,2,5,0.500002000003,71
854,fake_manhattan,2,6,0.9698139050188596,291
855,fake_manhattan,2,7,0.969814885316724,1188
856,fake_manhattan,3,4,0.500002000003,19
857,fake_manhattan,3,5,0.500002500005,69
858,fake_manhattan,3,6,0.93733576281342,298
859,fake_manhattan,3,7,0.93733576281342,1195
860,fake_manhattan,4,4,0.500002000003,18
861,fake_manhattan,4,5,0.500002500005,72
862,fake_manhattan,4,6,0.5000030000075,300
863,fake_manhattan,4,7,0.5000083480139539,1204
864,fake_manhattan,5,4,0.500002000003,16
865,fake_manhattan,5,5,0.500002500005,66
866,fake_manhattan,5,6,0.5000030000075,277
867,fake_manhattan,5,7,0.5000083480139539,1142
868,fake_manhattan,6,4,0.500002000003,15
869,fake_manhattan,6,5,0.500002000003,66
870,fake_manhattan,6,6,0.9726975116402093,273
871,fake_manhattan,6,7,0.9726995496945895,1126
872,fake_washington,0,4,0.5,15
873,fake_washington,0,5,0.5,66
874,fake_washington,0,6,0.971989717885298,271
875,fake_washington,0,7,0.9719906898750158,1110
876,fake_washington,1,4,0.5,15
877,fake_washington,1,5,0.500001999999,67
878,fake_washington,1,6,0.9773174105272896,270
879,fake_washington,1,7,0.9773183878447002,1112
880,fake_washington,2,4,0.500002000003,16
881,fake_washington,2,5,0.500002000003,65
882,fake_washington,2,6,0.9628742368525571,273
883,fake_washington,2,7,0.962875199726794,1116
884,fake_washington,3,4,0.500002000003,15
885,fake_washington,3,5,0.500002500005,66
886,fake_washington,3,6,0.9339107031729902,272
887,fake_washington,3,7,0.9339127738313698,1107
888,fake_washington,4,4,0.500002000003,16
889,fake_washington,4,5,0.500002500005,65
890,fake_washington,4,6,0.5000030000075,273
891,fake_washington,4,7,0.5018043743601114,1110
892,fake_washington,5,4,0.500002000003,15
893,fake_washington,5,5,0.500002500005,66
894,fake_washington,5,6,0.8779385994828216,274
895,fake_washington,5,7,0.8779413111114425,1106
896,fake_washington,6,4,0.500002000003,16
897,fake_washington,6,5,0.500002000003,65
898,fake_washington,6,6,0.977935268012716,275
899,fake_washington,6,7,0.9779382800874272,1112
