backend,embedding,time
ALGIERS,0,0.2919769287109375
ALGIERS,1,0.32134366035461426
HANOI,0,606.0438163280487
HANOI,1,0.09825730323791504
CAIRO,0,172.41027688980103
CAIRO,1,0.3449420928955078
MUMBAI,0,701.058566570282
MUMBAI,1,0.28841471672058105
KOLKATA,0,0.09358024597167969
KOLKATA,1,0.2979855537414551
AUCKLAND,0,671.6732232570648
AUCKLAND,1,0.1070706844329834
GENEVA,0,0.2850496768951416
GENEVA,1,0.3353283405303955
MONTREAL,0,0.0924537181854248
MONTREAL,1,0.31093549728393555
PARIS,0,655.5976991653442
PARIS,1,674.7277460098267
SYDNEY,0,662.9225566387177
SYDNEY,1,681.2154650688171
TORONTO,0,0.3333566188812256
TORONTO,1,0.09256768226623535
