backend,embedding,time
TENERIFE,0,0.23329830169677734
TENERIFE,1,0.24822092056274414
ATHENS,0,0.23345279693603516
ATHENS,1,0.24268293380737305
ATHENS,2,0.24651384353637695
BELEM,0,0.23847293853759766
BELEM,1,0.2424631118774414
BELEM,2,0.24618792533874512
BOGOTA,0,0.23554587364196777
BOGOTA,1,0.24326610565185547
BOGOTA,2,0.24533510208129883
BURLINGTON,0,0.24073171615600586
BURLINGTON,1,0.2377910614013672
BURLINGTON,2,0.2447187900543213
ESSEX,0,0.23946809768676758
ESSEX,1,0.23862600326538086
ESSEX,2,0.24729299545288086
LIMA,0,0.23818206787109375
LIMA,1,0.23273205757141113
LIMA,2,0.24437499046325684
LONDON,0,0.242905855178833
LONDON,1,0.2326502799987793
LONDON,2,0.24674510955810547
MANILA,0,0.23341798782348633
MANILA,1,0.23877501487731934
MANILA,2,0.24504494667053223
OURENSE,0,0.2384340763092041
OURENSE,1,0.23154306411743164
OURENSE,2,0.2456040382385254
QUITO,0,0.2383718490600586
QUITO,1,0.23151588439941406
QUITO,2,0.24743390083312988
ROME,0,0.23374319076538086
ROME,1,0.24158883094787598
ROME,2,0.24924802780151367
SANTIAGO,0,0.23366522789001465
SANTIAGO,1,0.24042534828186035
SANTIAGO,2,0.24387478828430176
VIGO,0,0.23742103576660156
VIGO,1,0.23908495903015137
VIGO,2,0.35271596908569336
YORKTOWN,0,0.2306509017944336
YORKTOWN,1,0.23234295845031738
YORKTOWN,2,0.24573802947998047
YORKTOWN,3,0.24251389503479004
YORKTOWN,4,0.24614214897155762
YORKTOWN,5,0.24852991104125977
