backend,embedding,time
VALENCIA,0,0.047636985778808594
VALENCIA,1,0.049249887466430664
ATHENS,0,0.048403024673461914
ATHENS,1,0.049458980560302734
BELEM,0,0.047872066497802734
BELEM,1,0.04984688758850098
BOGOTA,0,0.04796433448791504
BOGOTA,1,0.05000424385070801
BURLINGTON,0,0.07182788848876953
BURLINGTON,1,0.07367873191833496
ESSEX,0,0.07213592529296875
ESSEX,1,0.09335494041442871
LIMA,0,0.05521392822265625
LIMA,1,0.050006866455078125
LONDON,0,0.07147717475891113
LONDON,1,0.07186603546142578
MANILA,0,0.0477449893951416
MANILA,1,0.04929399490356445
OURENSE,0,0.04785299301147461
OURENSE,1,0.05057525634765625
QUITO,0,0.04731178283691406
QUITO,1,0.050002098083496094
ROME,0,0.04746389389038086
ROME,1,0.05148506164550781
SANTIAGO,0,0.052329063415527344
SANTIAGO,1,0.04952383041381836
VIGO,0,0.048480987548828125
VIGO,1,0.051248788833618164
YORKTOWN,0,0.0487060546875
YORKTOWN,1,0.05086088180541992
