backend,embedding,time
PERTH,0,0.16489195823669434
PERTH,1,0.17385220527648926
LAGOS,0,0.16873812675476074
LAGOS,1,0.17844724655151367
LAGOS,2,0.17393016815185547
LAGOS,3,0.17330503463745117
NAIROBI,0,0.17185497283935547
NAIROBI,1,0.17502307891845703
NAIROBI,2,0.17947793006896973
CASABLANCA,0,0.16807293891906738
CASABLANCA,1,0.1723921298980713
CASABLANCA,2,0.18108701705932617
OSLO,0,0.17209982872009277
OSLO,1,0.1742711067199707
JAKARTA,0,0.16636300086975098
JAKARTA,1,0.17361712455749512
JAKARTA,2,0.17554616928100586
