hardware,embedding,horizon,lambda,time
fake_brooklyn,0,4,0.86495401126821231912400000000000000000000000000000000000000000000000000000000000,17
fake_brooklyn,0,5,0.90699682856648317828708480000000000000000000000000000000000000000000000000000000,77
fake_brooklyn,0,6,0.91554588510727573857407173504000000000000000000000000000000000000000000000000000,342
fake_brooklyn,0,7,0.93470429243629018984437952138240000000000000000000000000000000000000000000000000,1491
fake_brooklyn,1,4,0.97456890319216520328270000000000000000000000000000000000000000000000000000000000,17
fake_brooklyn,1,5,0.97599261542223519884286378000000000000000000000000000000000000000000000000000000,78
fake_brooklyn,1,6,0.98646345466277128425454375610400000000000000000000000000000000000000000000000000,342
fake_brooklyn,1,7,0.98657054429877546745347762768175440000000000000000000000000000000000000000000000,1492
fake_brooklyn,2,4,0.97080455577458341715960000000000000000000000000000000000000000000000000000000000,17
fake_brooklyn,2,5,0.98097399070955696738542928000000000000000000000000000000000000000000000000000000,78
fake_brooklyn,2,6,0.98529983609719122499373873139200000000000000000000000000000000000000000000000000,342
fake_brooklyn,2,7,0.98625336441916483463652621702371840000000000000000000000000000000000000000000000,1493
fake_brooklyn,3,4,0.97643771547782240670000000000000000000000000000000000000000000000000000000000000,17
fake_brooklyn,3,5,0.98091623000333273732298000000000000000000000000000000000000000000000000000000000,78
fake_brooklyn,3,6,0.98813662452392082670362223200000000000000000000000000000000000000000000000000000,343
fake_brooklyn,3,7,0.98846772092365122442616591848080000000000000000000000000000000000000000000000000,1491
fake_brooklyn,4,4,0.97776364368514313528280000000000000000000000000000000000000000000000000000000000,17
fake_brooklyn,4,5,0.98225461340286904784212416000000000000000000000000000000000000000000000000000000,78
fake_brooklyn,4,6,0.98949510247281343349502978489600000000000000000000000000000000000000000000000000,342
fake_brooklyn,4,7,0.98982711988064231609551000407511680000000000000000000000000000000000000000000000,1495
fake_brooklyn,5,4,0.90724407391333973349600000000000000000000000000000000000000000000000000000000000,17
fake_brooklyn,5,5,0.91253826289415118979144800000000000000000000000000000000000000000000000000000000,79
fake_brooklyn,5,6,0.95967313648395901026890995392000000000000000000000000000000000000000000000000000,346
fake_brooklyn,5,7,0.96172056026273473414965780705888000000000000000000000000000000000000000000000000,1505
fake_manhattan,0,4,0.52847215554239055006260000000000000000000000000000000000000000000000000000000000,18
fake_manhattan,0,5,0.52847787588835341324098276000000000000000000000000000000000000000000000000000000,78
fake_manhattan,0,6,0.53140655728253351924768641284800000000000000000000000000000000000000000000000000,345
fake_manhattan,0,7,0.53140832190721931206392664120466720000000000000000000000000000000000000000000000,1511
fake_manhattan,1,4,0.52998086470635642476920000000000000000000000000000000000000000000000000000000000,17
fake_manhattan,1,5,0.53145601444725957115903432000000000000000000000000000000000000000000000000000000,79
fake_manhattan,1,6,0.53217469004450629496355184105600000000000000000000000000000000000000000000000000,345
fake_manhattan,1,7,0.53250920970946541269221173700120640000000000000000000000000000000000000000000000,1508
fake_manhattan,2,4,0.94331305263066951783380000000000000000000000000000000000000000000000000000000000,18
fake_manhattan,2,5,0.96512406202285786050040748000000000000000000000000000000000000000000000000000000,78
fake_manhattan,2,6,0.97574983520005938916505078878400000000000000000000000000000000000000000000000000,345
fake_manhattan,2,7,0.98069589548699178883683465124004960000000000000000000000000000000000000000000000,1506
fake_manhattan,3,4,0.80003589651734248386900000000000000000000000000000000000000000000000000000000000,18
fake_manhattan,3,5,0.80777682264750281995282020000000000000000000000000000000000000000000000000000000,78
fake_manhattan,3,6,0.88523550586198059980496510168000000000000000000000000000000000000000000000000000,346
fake_manhattan,3,7,0.89184541363546342975674130278381600000000000000000000000000000000000000000000000,1506
fake_manhattan,4,4,0.50042574638564238330360000000000000000000000000000000000000000000000000000000000,17
fake_manhattan,4,5,0.50071429549728193024581336000000000000000000000000000000000000000000000000000000,79
fake_manhattan,4,6,0.50090158591802103552753330129600000000000000000000000000000000000000000000000000,345
fake_manhattan,4,7,0.50101560487367637059259097385434560000000000000000000000000000000000000000000000,1507
fake_manhattan,5,4,0.50042576803051109765840000000000000000000000000000000000000000000000000000000000,18
fake_manhattan,5,5,0.50071434034254468413875664000000000000000000000000000000000000000000000000000000,78
fake_manhattan,5,6,0.50090165464079541912531512950400000000000000000000000000000000000000000000000000,345
fake_manhattan,5,7,0.50101569753175481368730280533133440000000000000000000000000000000000000000000000,1508
fake_manhattan,6,4,0.97572264349561569837000000000000000000000000000000000000000000000000000000000000,17
fake_manhattan,6,5,0.97962358038372301277663400000000000000000000000000000000000000000000000000000000,78
fake_manhattan,6,6,0.98163102429044587115883579120000000000000000000000000000000000000000000000000000,347
fake_manhattan,6,7,0.98177715732109951084036298267400000000000000000000000000000000000000000000000000,1510
