hardware,embedding,horizon,lambda,time
fake_washington,0,3,0.97849368903924720000000000000000000000000000000000000000000000000000000000000000,12
fake_washington,1,3,0.97491171301684740000000000000000000000000000000000000000000000000000000000000000,11
fake_washington,2,3,0.97696739158692832000000000000000000000000000000000000000000000000000000000000000,11
fake_washington,3,3,0.98198950416204284800000000000000000000000000000000000000000000000000000000000000,12
fake_washington,4,3,0.90578677482140902000000000000000000000000000000000000000000000000000000000000000,12
fake_washington,5,3,0.89927599203402548000000000000000000000000000000000000000000000000000000000000000,12
fake_washington,6,3,0.90345599879133120000000000000000000000000000000000000000000000000000000000000000,11
fake_washington,7,3,0.96788973921885976500000000000000000000000000000000000000000000000000000000000000,12
fake_washington,8,3,0.96803971593248304000000000000000000000000000000000000000000000000000000000000000,12
fake_washington,9,3,0.96183981363702176000000000000000000000000000000000000000000000000000000000000000,12
fake_washington,10,3,0.97547436499244423000000000000000000000000000000000000000000000000000000000000000,11
fake_washington,11,3,0.97876754616460628000000000000000000000000000000000000000000000000000000000000000,12
fake_washington,12,3,0.96482451547694635500000000000000000000000000000000000000000000000000000000000000,12
fake_washington,13,3,0.96658876851924252600000000000000000000000000000000000000000000000000000000000000,12
fake_washington,14,3,0.19199106365523939500000000000000000000000000000000000000000000000000000000000000,11
fake_washington,15,3,0.84102507389147520000000000000000000000000000000000000000000000000000000000000000,12
fake_washington,16,3,0.87231234796367424000000000000000000000000000000000000000000000000000000000000000,12
fake_washington,17,3,0.19313812841991365000000000000000000000000000000000000000000000000000000000000000,12
fake_washington,18,3,0.19490270152879377500000000000000000000000000000000000000000000000000000000000000,12
fake_washington,19,3,0.19812502734178280500000000000000000000000000000000000000000000000000000000000000,11
fake_washington,20,3,0.97476392171077872000000000000000000000000000000000000000000000000000000000000000,12
fake_washington,21,3,0.95381994960310762200000000000000000000000000000000000000000000000000000000000000,12
fake_washington,22,3,0.95758566196668786600000000000000000000000000000000000000000000000000000000000000,12
fake_washington,23,3,0.97269364495923618000000000000000000000000000000000000000000000000000000000000000,11
fake_washington,24,3,0.98195344307641740600000000000000000000000000000000000000000000000000000000000000,12
fake_washington,25,3,0.96717606671465136000000000000000000000000000000000000000000000000000000000000000,12
fake_washington,26,3,0.97035969097778936000000000000000000000000000000000000000000000000000000000000000,12
fake_washington,27,3,0.98172010308766839200000000000000000000000000000000000000000000000000000000000000,11
fake_washington,28,3,0.98037018780843476400000000000000000000000000000000000000000000000000000000000000,12
fake_washington,29,3,0.98197191475269555300000000000000000000000000000000000000000000000000000000000000,12
fake_washington,30,3,0.96456796457389444000000000000000000000000000000000000000000000000000000000000000,12
fake_washington,31,3,0.97459394969770720800000000000000000000000000000000000000000000000000000000000000,11
fake_washington,32,3,0.97600477402398960000000000000000000000000000000000000000000000000000000000000000,12
fake_washington,33,3,0.96009524041375859400000000000000000000000000000000000000000000000000000000000000,12
fake_washington,34,3,0.96489240781994296200000000000000000000000000000000000000000000000000000000000000,12
fake_washington,35,3,0.97194707563918513800000000000000000000000000000000000000000000000000000000000000,11
fake_washington,36,3,0.96440470600255822800000000000000000000000000000000000000000000000000000000000000,11
fake_washington,37,3,0.97040425461657887000000000000000000000000000000000000000000000000000000000000000,12
fake_washington,38,3,0.97059048291669409200000000000000000000000000000000000000000000000000000000000000,12
