backend,embedding,time
WASHINGTON,0,0.7655611038208008
WASHINGTON,1,0.8267741203308105
WASHINGTON,2,0.877269983291626
WASHINGTON,3,0.7802739143371582
WASHINGTON,4,0.7781918048858643
WASHINGTON,5,0.7948958873748779
WASHINGTON,6,0.8383181095123291
WASHINGTON,7,0.7993698120117188
WASHINGTON,8,0.8498570919036865
WASHINGTON,9,0.8982479572296143
WASHINGTON,10,0.8066589832305908
WASHINGTON,11,0.8364207744598389
WASHINGTON,12,0.8986849784851074
WASHINGTON,13,0.9225749969482422
WASHINGTON,14,0.9131629467010498
WASHINGTON,15,0.8730423450469971
WASHINGTON,16,0.9632911682128906
WASHINGTON,17,0.862605094909668
WASHINGTON,18,0.8754560947418213
WASHINGTON,19,0.937950849533081
WASHINGTON,20,0.9001667499542236
WASHINGTON,21,0.9203500747680664
WASHINGTON,22,0.9362208843231201
WASHINGTON,23,0.9551191329956055
WASHINGTON,24,0.9562938213348389
WASHINGTON,25,0.9932858943939209
WASHINGTON,26,1.0029220581054688
WASHINGTON,27,0.9074480533599854
WASHINGTON,28,0.9252290725708008
WASHINGTON,29,0.9769048690795898
WASHINGTON,30,0.9293158054351807
WASHINGTON,31,0.9993579387664795
WASHINGTON,32,1.0363597869873047
WASHINGTON,33,0.9325830936431885
WASHINGTON,34,0.9459006786346436
WASHINGTON,35,0.9472861289978027
WASHINGTON,36,1.193016767501831
WASHINGTON,37,0.9570691585540771
WASHINGTON,38,1.002809762954712
WASHINGTON,39,1.075441837310791
WASHINGTON,40,0.9756360054016113
WASHINGTON,41,0.9725220203399658
WASHINGTON,42,0.9874331951141357
WASHINGTON,43,1.0235929489135742
WASHINGTON,44,0.9940242767333984
WASHINGTON,45,1.029649257659912
WASHINGTON,46,1.1485958099365234
WASHINGTON,47,1.0048251152038574
WASHINGTON,48,1.00947904586792
WASHINGTON,49,1.0385711193084717
WASHINGTON,50,1.617469072341919
WASHINGTON,51,1.1581318378448486
WASHINGTON,52,1.1005980968475342
WASHINGTON,53,1.1134617328643799
WASHINGTON,54,1.1352717876434326
WASHINGTON,55,1.2312099933624268
WASHINGTON,56,1.147489070892334
WASHINGTON,57,1.1626510620117188
WASHINGTON,58,1.0699889659881592
WASHINGTON,59,1.15529203414917
WASHINGTON,60,1.1870131492614746
WASHINGTON,61,1.077181100845337
WASHINGTON,62,1.1417012214660645
WASHINGTON,63,1.1364648342132568
WASHINGTON,64,1.2066917419433594
WASHINGTON,65,1.1121678352355957
WASHINGTON,66,1.2034821510314941
WASHINGTON,67,1.2418360710144043
WASHINGTON,68,1.1152088642120361
WASHINGTON,69,1.115051031112671
WASHINGTON,70,1.1383039951324463
WASHINGTON,71,1.1692142486572266
WASHINGTON,72,1.1333189010620117
WASHINGTON,73,1.2177619934082031
WASHINGTON,74,1.2517948150634766
WASHINGTON,75,1.2252459526062012
WASHINGTON,76,1.1462528705596924
WASHINGTON,77,1.1566178798675537
WASHINGTON,78,1.1836211681365967
WASHINGTON,79,1.175365924835205
WASHINGTON,80,1.2074601650238037
WASHINGTON,81,1.277510166168213
WASHINGTON,82,1.2329349517822266
WASHINGTON,83,1.258396863937378
WASHINGTON,84,1.2447078227996826
WASHINGTON,85,1.2734498977661133
WASHINGTON,86,1.2953028678894043
WASHINGTON,87,1.3203599452972412
WASHINGTON,88,1.3207621574401855
WASHINGTON,89,1.2284111976623535
WASHINGTON,90,1.2336318492889404
WASHINGTON,91,1.3257009983062744
WASHINGTON,92,1.2453758716583252
WASHINGTON,93,1.3052318096160889
WASHINGTON,94,1.3672151565551758
WASHINGTON,95,1.2475569248199463
WASHINGTON,96,1.2561049461364746
WASHINGTON,97,1.2599701881408691
WASHINGTON,98,1.3226728439331055
WASHINGTON,99,1.2812390327453613
WASHINGTON,100,1.365206003189087
WASHINGTON,101,1.3900578022003174
WASHINGTON,102,1.368135929107666
WASHINGTON,103,1.2991869449615479
WASHINGTON,104,1.310049057006836
WASHINGTON,105,1.3404550552368164
WASHINGTON,106,1.3248481750488281
WASHINGTON,107,1.3519599437713623
WASHINGTON,108,1.4238269329071045
WASHINGTON,109,1.33406400680542
WASHINGTON,110,1.3323729038238525
WASHINGTON,111,1.4060900211334229
WASHINGTON,112,1.4535200595855713
WASHINGTON,113,1.387943983078003
WASHINGTON,114,1.4157111644744873
WASHINGTON,115,1.4273982048034668
WASHINGTON,116,1.428011178970337
WASHINGTON,117,1.454390048980713
WASHINGTON,118,1.4654951095581055
WASHINGTON,119,1.4808659553527832
WASHINGTON,120,1.4118130207061768
WASHINGTON,121,1.5112919807434082
WASHINGTON,122,1.52522611618042
WASHINGTON,123,1.4130210876464844
WASHINGTON,124,1.4110610485076904
WASHINGTON,125,1.4221830368041992
WASHINGTON,126,1.4745867252349854
WASHINGTON,127,1.4284911155700684
WASHINGTON,128,1.4860188961029053
WASHINGTON,129,1.5359728336334229
WASHINGTON,130,1.4753849506378174
WASHINGTON,131,1.5423130989074707
WASHINGTON,132,1.4524528980255127
WASHINGTON,133,1.4891083240509033
WASHINGTON,134,1.4553499221801758
WASHINGTON,135,1.5072760581970215
WASHINGTON,136,1.5617411136627197
WASHINGTON,137,1.4812641143798828
WASHINGTON,138,1.4869568347930908
WASHINGTON,139,1.532825231552124
WASHINGTON,140,1.5136678218841553
WASHINGTON,141,1.492983102798462
WASHINGTON,142,1.5281379222869873
WASHINGTON,143,1.597278118133545
WASHINGTON,144,1.5451180934906006
WASHINGTON,145,1.5786211490631104
WASHINGTON,146,1.5664019584655762
WASHINGTON,147,1.5901739597320557
WASHINGTON,148,1.6545989513397217
WASHINGTON,149,1.6370007991790771
WASHINGTON,150,1.6485190391540527
WASHINGTON,151,1.5525972843170166
WASHINGTON,152,1.5732307434082031
WASHINGTON,153,2.30008602142334
WASHINGTON,154,1.637624979019165
WASHINGTON,155,1.7151899337768555
WASHINGTON,156,1.5858962535858154
WASHINGTON,157,1.6753489971160889
WASHINGTON,158,1.6035759449005127
WASHINGTON,159,1.6339068412780762
WASHINGTON,160,1.600950002670288
WASHINGTON,161,1.6446399688720703
WASHINGTON,162,1.7012319564819336
WASHINGTON,163,1.6086480617523193
WASHINGTON,164,1.6218700408935547
WASHINGTON,165,1.6360960006713867
WASHINGTON,166,1.6579911708831787
WASHINGTON,167,1.6307768821716309
WASHINGTON,168,1.6736459732055664
WASHINGTON,169,1.7329120635986328
WASHINGTON,170,1.6480910778045654
WASHINGTON,171,1.7337143421173096
WASHINGTON,172,1.6821298599243164
WASHINGTON,173,1.7637670040130615
WASHINGTON,174,1.726505994796753
WASHINGTON,175,1.7326240539550781
WASHINGTON,176,1.771819829940796
WASHINGTON,177,1.8109169006347656
WASHINGTON,178,1.8236479759216309
WASHINGTON,179,1.7370920181274414
WASHINGTON,180,1.7850780487060547
WASHINGTON,181,1.7401719093322754
WASHINGTON,182,1.765775203704834
WASHINGTON,183,1.8450779914855957
WASHINGTON,184,1.767669916152954
WASHINGTON,185,1.75569486618042
WASHINGTON,186,1.7809867858886719
WASHINGTON,187,1.7768621444702148
WASHINGTON,188,1.787917137145996
WASHINGTON,189,1.7825570106506348
WASHINGTON,190,1.8054628372192383
