backend,embedding,time
TENERIFE,0,0.332291841506958
TENERIFE,1,0.33800601959228516
ATHENS,0,0.31798601150512695
ATHENS,1,0.3255460262298584
ATHENS,2,0.33792996406555176
BELEM,0,0.3308448791503906
BELEM,1,0.3227269649505615
BELEM,2,0.3246452808380127
BOGOTA,0,0.3213350772857666
BOGOTA,1,0.32769012451171875
BOGOTA,2,0.33489298820495605
BURLINGTON,0,0.3432309627532959
BURLINGTON,1,0.33286094665527344
BURLINGTON,2,0.3381369113922119
ESSEX,0,0.34078121185302734
ESSEX,1,0.32897305488586426
ESSEX,2,0.33576416969299316
LIMA,0,0.3402750492095947
LIMA,1,0.35953211784362793
LIMA,2,0.3453543186187744
LONDON,0,0.41937804222106934
LONDON,1,0.3297269344329834
LONDON,2,0.333845853805542
MANILA,0,0.34018397331237793
MANILA,1,0.3298492431640625
MANILA,2,0.32977986335754395
OURENSE,0,0.3322482109069824
OURENSE,1,0.32524800300598145
OURENSE,2,0.33959293365478516
QUITO,0,0.3312709331512451
QUITO,1,0.3271629810333252
QUITO,2,0.3347766399383545
ROME,0,0.32448887825012207
ROME,1,0.3272256851196289
ROME,2,0.33765077590942383
SANTIAGO,0,0.3152151107788086
SANTIAGO,1,0.33487486839294434
SANTIAGO,2,0.33775806427001953
VIGO,0,0.33240604400634766
VIGO,1,0.347257137298584
VIGO,2,0.3616142272949219
YORKTOWN,0,0.33202028274536133
YORKTOWN,1,0.335071325302124
YORKTOWN,2,0.32757091522216797
YORKTOWN,3,0.3208029270172119
YORKTOWN,4,0.3286161422729492
YORKTOWN,5,0.3277299404144287
