hardware,embedding,horizon,lambda,time
fake_fez,0,2,0.00000000000000000000000000000000000000000000000000000000,0
fake_fez,0,3,0.00000000000000000000000000000000000000000000000000000000,1
fake_fez,0,4,0.00000000000000000000000000000000000000000000000000000000,7
fake_fez,0,5,0.00000000000000000000000000000000000000000000000000000000,47
fake_fez,0,6,0.00000000000000000000000000000000000000000000000000000000,297
fake_fez,1,2,0.00000000000000000000000000000000000000000000000000000000,0
fake_fez,1,3,0.00000000000000000000000000000000000000000000000000000000,1
fake_fez,1,4,0.00000000000000000000000000000000000000000000000000000000,8
fake_fez,1,5,0.00000000000000000000000000000000000000000000000000000000,47
fake_fez,1,6,0.00000000000000000000000000000000000000000000000000000000,298
fake_makarresh,0,2,1.00000000000000000000000000000000000000000000000000000000,0
fake_makarresh,0,3,1.00000000000000000000000000000000000000000000000000000000,1
fake_makarresh,0,4,1.00000000000000000000000000000000000000000000000000000000,7
fake_makarresh,0,5,1.00000000000000000000000000000000000000000000000000000000,47
fake_makarresh,0,6,1.00000000000000000000000000000000000000000000000000000000,300
fake_makarresh,1,2,0.00000000000000000000000000000000000000000000000000000000,0
fake_makarresh,1,3,0.00000000000000000000000000000000000000000000000000000000,1
fake_makarresh,1,4,0.00000000000000000000000000000000000000000000000000000000,8
fake_makarresh,1,5,0.00000000000000000000000000000000000000000000000000000000,47
fake_makarresh,1,6,0.00000000000000000000000000000000000000000000000000000000,301
