hardware,embedding,horizon,lambda,time
fake_melbourne,0,3,0.96169657930000000000000000000000000000000000000000000000000000000000000000000000,0
fake_melbourne,1,3,0.96264989372400000000000000000000000000000000000000000000000000000000000000000000,0
