backend,embedding,time
PERTH,0,18.311492204666138
PERTH,1,17.38507103919983
LAGOS,0,17.095806121826172
LAGOS,1,18.24246597290039
LAGOS,2,17.537779092788696
LAGOS,3,18.05724000930786
NAIROBI,0,17.463998079299927
NAIROBI,1,17.275787115097046
NAIROBI,2,17.794275999069214
CASABLANCA,0,17.624613046646118
CASABLANCA,1,18.420149087905884
CASABLANCA,2,18.035256147384644
OSLO,0,17.427727222442627
OSLO,1,17.49980401992798
JAKARTA,0,16.86538290977478
JAKARTA,1,17.309821844100952
JAKARTA,2,19.180679082870483
