hardware,embedding,horizon,lambda,time
fake_brooklyn,0,1,0.70660000000000000000000000000000,0
fake_brooklyn,0,2,0.78625632527200000000000000000000,1
fake_brooklyn,0,3,0.78625632527200000000000000000000,10
fake_brooklyn,1,1,0.74375000000000000000000000000000,0
fake_brooklyn,1,2,0.84433045334500000000000000000000,1
fake_brooklyn,1,3,0.84433045334500000000000000000000,7
fake_manhattan,0,1,0.54815000000000000000000000000000,1
fake_manhattan,0,2,0.56787239715900000000000000000000,0
fake_manhattan,0,3,0.57133194365300000000000000000000,8
fake_manhattan,1,1,0.74685000000000000000000000000000,0
fake_manhattan,1,2,0.84863973661700000000000000000000,1
fake_manhattan,1,3,0.84863973661700000000000000000000,8
