backend,embedding,time
HANOI,0,0.6215059757232666
HANOI,1,0.7523031234741211
HANOI,2,0.6814720630645752
HANOI,3,0.701909065246582
CAIRO,0,0.6139709949493408
CAIRO,1,0.7325339317321777
CAIRO,2,0.751237154006958
CAIRO,3,0.7006640434265137
MUMBAI,0,0.7844371795654297
MUMBAI,1,0.576178789138794
MUMBAI,2,0.6516406536102295
MUMBAI,3,0.6796109676361084
KOLKATA,0,0.7766480445861816
KOLKATA,1,0.6547091007232666
KOLKATA,2,0.7476968765258789
KOLKATA,3,0.633573055267334
AUCKLAND,0,0.7651081085205078
AUCKLAND,1,0.6621658802032471
GENEVA,0,0.7073507308959961
GENEVA,1,0.7057061195373535
MONTREAL,0,0.5755047798156738
MONTREAL,1,0.6773238182067871
MONTREAL,2,0.7687258720397949
PARIS,0,0.7160651683807373
PARIS,1,0.607485294342041
PARIS,2,0.6898620128631592
SYDNEY,0,0.7272510528564453
SYDNEY,1,0.6738729476928711
TORONTO,0,0.9234340190887451
TORONTO,1,0.7693870067596436
TORONTO,2,0.714846134185791
