backend,embedding,time
HANOI,0,0.0007050037384033203
HANOI,1,0.0007708072662353516
HANOI,2,0.0007359981536865234
HANOI,3,0.0007619857788085938
CAIRO,0,0.0006740093231201172
CAIRO,1,0.0006852149963378906
CAIRO,2,0.0007359981536865234
CAIRO,3,0.0007379055023193359
CAIRO,4,0.0007870197296142578
CAIRO,5,0.0007810592651367188
CAIRO,6,0.0008089542388916016
MUMBAI,0,0.0006530284881591797
MUMBAI,1,0.0006639957427978516
MUMBAI,2,0.0007510185241699219
MUMBAI,3,0.0007569789886474609
MUMBAI,4,0.0007507801055908203
MUMBAI,5,0.0008041858673095703
KOLKATA,0,0.0006799697875976562
KOLKATA,1,0.0008237361907958984
KOLKATA,2,0.0007939338684082031
KOLKATA,3,0.0008001327514648438
KOLKATA,4,0.0008051395416259766
AUCKLAND,0,0.0008068084716796875
AUCKLAND,1,0.0007460117340087891
GENEVA,0,0.000743865966796875
GENEVA,1,0.000762939453125
MONTREAL,0,0.0006537437438964844
MONTREAL,1,0.0007228851318359375
MONTREAL,2,0.0007889270782470703
MONTREAL,3,0.0007951259613037109
PARIS,0,0.0006620883941650391
PARIS,1,0.0007181167602539062
PARIS,2,0.0007340908050537109
PARIS,3,0.0007390975952148438
PARIS,4,0.0007722377777099609
SYDNEY,0,0.0007848739624023438
SYDNEY,1,0.000762939453125
SYDNEY,2,0.0007421970367431641
SYDNEY,3,0.0006909370422363281
TORONTO,0,0.0008270740509033203
TORONTO,1,0.0007417201995849609
TORONTO,2,0.0007441043853759766
TORONTO,3,0.0007879734039306641
TORONTO,4,0.0008068084716796875
