hardware,embedding,horizon,lambda,time
fake_casablanca,0,4,0.96332724806137241721600000000000000000000000000000000000000000000000000000000000,17
fake_casablanca,0,5,0.96944315835389016932325120000000000000000000000000000000000000000000000000000000,77
fake_casablanca,0,6,0.97635779447684493237230940672000000000000000000000000000000000000000000000000000,336
fake_casablanca,0,7,0.97687700126219031184005208157337600000000000000000000000000000000000000000000000,1468
fake_casablanca,1,4,0.97023037190499864319360000000000000000000000000000000000000000000000000000000000,17
fake_casablanca,1,5,0.97643741003224844338375552000000000000000000000000000000000000000000000000000000,76
fake_casablanca,1,6,0.98345507528516331373704535091200000000000000000000000000000000000000000000000000,337
fake_casablanca,1,7,0.98398201832065203503020684490152960000000000000000000000000000000000000000000000,1468
fake_casablanca,2,4,0.97126307986864992760090000000000000000000000000000000000000000000000000000000000,17
fake_casablanca,2,5,0.97295963013612882722704318000000000000000000000000000000000000000000000000000000,77
fake_casablanca,2,6,0.98572791591742091705672885288800000000000000000000000000000000000000000000000000,337
fake_casablanca,2,7,0.98588420245765161180215914101645040000000000000000000000000000000000000000000000,1468
fake_casablanca,3,4,0.96594038407500157569720000000000000000000000000000000000000000000000000000000000,17
fake_casablanca,3,5,0.97544553380946070591442160000000000000000000000000000000000000000000000000000000,76
fake_casablanca,3,6,0.98158206788217502875935610355200000000000000000000000000000000000000000000000000,337
fake_casablanca,3,7,0.98255120563274760786532674901163520000000000000000000000000000000000000000000000,1469
fake_casablanca,4,4,0.96875493201274644004760000000000000000000000000000000000000000000000000000000000,17
fake_casablanca,4,5,0.97831750552643656935157232000000000000000000000000000000000000000000000000000000,76
fake_casablanca,4,6,0.98449109358272740845352061120000000000000000000000000000000000000000000000000000,337
fake_casablanca,4,7,0.98546608564035752932892328086842880000000000000000000000000000000000000000000000,1470
fake_jakarta,0,4,0.96651291724640129382400000000000000000000000000000000000000000000000000000000000,16
fake_jakarta,0,5,0.97602977055822788021800960000000000000000000000000000000000000000000000000000000,77
fake_jakarta,0,6,0.98397123009751005929882730496000000000000000000000000000000000000000000000000000,337
fake_jakarta,0,7,0.98505156044502066500246792912896000000000000000000000000000000000000000000000000,1468
fake_jakarta,1,4,0.96752235530293140507360000000000000000000000000000000000000000000000000000000000,17
fake_jakarta,1,5,0.97705977628723741420817376000000000000000000000000000000000000000000000000000000,76
fake_jakarta,1,6,0.98501841161770840602623346508800000000000000000000000000000000000000000000000000,337
fake_jakarta,1,7,0.98610107715077985334979366057272320000000000000000000000000000000000000000000000,1468
fake_jakarta,2,4,0.95843620650600012782460000000000000000000000000000000000000000000000000000000000,17
fake_jakarta,2,5,0.96265379829524359724556516000000000000000000000000000000000000000000000000000000,76
fake_jakarta,2,6,0.97634865177945587635840925812800000000000000000000000000000000000000000000000000,338
fake_jakarta,2,7,0.97684410565416386286556742016652320000000000000000000000000000000000000000000000,1468
fake_jakarta,3,4,0.94639056329430981210150000000000000000000000000000000000000000000000000000000000,17
fake_jakarta,3,5,0.95880021274090552488613470000000000000000000000000000000000000000000000000000000,76
fake_jakarta,3,6,0.97277507544303589518604148868000000000000000000000000000000000000000000000000000,337
fake_jakarta,3,7,0.97500431468699015760838736449455600000000000000000000000000000000000000000000000,1468
fake_jakarta,4,4,0.95640709844386159423740000000000000000000000000000000000000000000000000000000000,17
fake_jakarta,4,5,0.96909524358058704655719972000000000000000000000000000000000000000000000000000000,76
fake_jakarta,4,6,0.98338370156104642650210592036800000000000000000000000000000000000000000000000000,337
fake_jakarta,4,7,0.98566296797928204220869489617350560000000000000000000000000000000000000000000000,1468
fake_lagos,0,4,0.98206116361972520761240000000000000000000000000000000000000000000000000000000000,16
fake_lagos,0,5,0.98273605190944024418711800000000000000000000000000000000000000000000000000000000,77
fake_lagos,0,6,0.99056404523212788210474437334400000000000000000000000000000000000000000000000000,337
fake_lagos,0,7,0.99059976141923082009468578172514240000000000000000000000000000000000000000000000,1467
fake_lagos,1,4,0.98381187590549466570360000000000000000000000000000000000000000000000000000000000,16
fake_lagos,1,5,0.98448920917112781888370632000000000000000000000000000000000000000000000000000000,77
fake_lagos,1,6,0.99234567230365971875593012752000000000000000000000000000000000000000000000000000,337
fake_lagos,1,7,0.99238151811526425863179384562326080000000000000000000000000000000000000000000000,1467
fake_lagos,2,4,0.98824284801481963631480000000000000000000000000000000000000000000000000000000000,17
fake_lagos,2,5,0.98970757805886709522374440000000000000000000000000000000000000000000000000000000,76
fake_lagos,2,6,0.99241709428354784661186610889600000000000000000000000000000000000000000000000000,337
fake_lagos,2,7,0.99245470204767758978593024537486400000000000000000000000000000000000000000000000,1467
fake_lagos,3,4,0.97581273310458151424000000000000000000000000000000000000000000000000000000000000,17
fake_lagos,3,5,0.97923857758294530114252800000000000000000000000000000000000000000000000000000000,76
fake_lagos,3,6,0.98519680629971559932340469760000000000000000000000000000000000000000000000000000,337
fake_lagos,3,7,0.98540003506806377069734532022272000000000000000000000000000000000000000000000000,1468
fake_lagos,4,4,0.98151146472339392002040000000000000000000000000000000000000000000000000000000000,17
fake_lagos,4,5,0.98497832971289893031507744000000000000000000000000000000000000000000000000000000,76
fake_lagos,4,6,0.99100791315085676490843693363200000000000000000000000000000000000000000000000000,337
fake_lagos,4,7,0.99121357547577245439377990954209280000000000000000000000000000000000000000000000,1470
fake_nairobi,0,4,0.96262873238517012867840000000000000000000000000000000000000000000000000000000000,17
fake_nairobi,0,5,0.97613753517078789643580928000000000000000000000000000000000000000000000000000000,76
fake_nairobi,0,6,0.98669453501128311437058860236800000000000000000000000000000000000000000000000000,337
fake_nairobi,0,7,0.98883725375815199931772635628093440000000000000000000000000000000000000000000000,1469
fake_nairobi,1,4,0.96381430196130609092000000000000000000000000000000000000000000000000000000000000,16
fake_nairobi,1,5,0.97735769417860542877486400000000000000000000000000000000000000000000000000000000,77
fake_nairobi,1,6,0.98794172532828031186273475840000000000000000000000000000000000000000000000000000,337
fake_nairobi,1,7,0.99008993052904772793960403695872000000000000000000000000000000000000000000000000,1468
fake_nairobi,2,4,0.95910954289303706685990000000000000000000000000000000000000000000000000000000000,17
fake_nairobi,2,5,0.97306643581367742703279098000000000000000000000000000000000000000000000000000000,76
fake_nairobi,2,6,0.98467502766424254272203290468000000000000000000000000000000000000000000000000000,337
fake_nairobi,2,7,0.98704529418713649232988106362304720000000000000000000000000000000000000000000000,1469
fake_nairobi,3,4,0.95948930848910365103680000000000000000000000000000000000000000000000000000000000,16
fake_nairobi,3,5,0.96895472644388648624815808000000000000000000000000000000000000000000000000000000,77
fake_nairobi,3,6,0.98446775615532495964129418982400000000000000000000000000000000000000000000000000,337
fake_nairobi,3,7,0.98602347445538731144490280649960960000000000000000000000000000000000000000000000,1468
fake_nairobi,4,4,0.96194570622095216328100000000000000000000000000000000000000000000000000000000000,17
fake_nairobi,4,5,0.97146178776919647784458860000000000000000000000000000000000000000000000000000000,76
fake_nairobi,4,6,0.98705785088015420163658947208000000000000000000000000000000000000000000000000000,338
fake_nairobi,4,7,0.98862189615319032647894951482943200000000000000000000000000000000000000000000000,1467
fake_oslo,0,4,0.97385834948069962394100000000000000000000000000000000000000000000000000000000000,17
fake_oslo,0,5,0.97385834948069962394100000000000000000000000000000000000000000000000000000000000,77
fake_oslo,0,6,0.98721687149709930318351320982000000000000000000000000000000000000000000000000000,336
fake_oslo,0,7,0.98721687149709930318351320982000000000000000000000000000000000000000000000000000,1468
fake_oslo,1,4,0.97548774313167953034000000000000000000000000000000000000000000000000000000000000,17
fake_oslo,1,5,0.97548774313167953034000000000000000000000000000000000000000000000000000000000000,76
fake_oslo,1,6,0.98889221351257776163340554680000000000000000000000000000000000000000000000000000,337
fake_oslo,1,7,0.98889221351257776163340554680000000000000000000000000000000000000000000000000000,1468
fake_oslo,2,4,0.97438853357202417179220000000000000000000000000000000000000000000000000000000000,17
fake_oslo,2,5,0.97438950796055774381637179220000000000000000000000000000000000000000000000000000,76
fake_oslo,2,6,0.98877460504104974959274676369600000000000000000000000000000000000000000000000000,337
