backend,embedding,time
JOHANNESBURG,0,0.39536094665527344
JOHANNESBURG,1,0.3690769672393799
JOHANNESBURG,2,0.4155588150024414
JOHANNESBURG,3,0.43643808364868164
JOHANNESBURG,4,0.39228296279907227
ALMADEN,0,0.3391549587249756
ALMADEN,1,0.3203461170196533
ALMADEN,2,0.3505887985229492
ALMADEN,3,0.34465503692626953
ALMADEN,4,0.35664916038513184
ALMADEN,5,0.368257999420166
ALMADEN,6,0.41161489486694336
ALMADEN,7,0.377216100692749
ALMADEN,8,0.3932950496673584
BOEBLINGEN,0,0.33536219596862793
BOEBLINGEN,1,0.4091920852661133
BOEBLINGEN,2,0.3583807945251465
BOEBLINGEN,3,0.37761521339416504
BOEBLINGEN,4,0.3793783187866211
BOEBLINGEN,5,0.41142702102661133
BOEBLINGEN,6,0.43345212936401367
POUGHKEEPSIE,0,0.40698695182800293
POUGHKEEPSIE,1,0.43798279762268066
POUGHKEEPSIE,2,0.39046597480773926
POUGHKEEPSIE,3,0.3885838985443115
POUGHKEEPSIE,4,0.3979458808898926
POUGHKEEPSIE,5,0.3715689182281494
SINGAPORE,0,0.39823007583618164
SINGAPORE,1,0.4025719165802002
SINGAPORE,2,0.40706300735473633
SINGAPORE,3,0.38733911514282227
SINGAPORE,4,0.3990020751953125
SINGAPORE,5,0.3843672275543213
TOKYO,0,0.33785390853881836
TOKYO,1,0.33400893211364746
TOKYO,2,0.35652804374694824
TOKYO,3,0.37770700454711914
TOKYO,4,0.3680849075317383
TOKYO,5,0.36479783058166504
TOKYO,6,0.39218688011169434
TOKYO,7,0.41051197052001953
TOKYO,8,0.4340498447418213
TOKYO,9,0.4238107204437256
