backend,embedding,time
TENERIFE,0,0.0011339187622070312
TENERIFE,1,0.0007429122924804688
ATHENS,0,0.0006501674652099609
ATHENS,1,0.0006539821624755859
BELEM,0,0.0006611347198486328
BELEM,1,0.0006551742553710938
BOGOTA,0,0.0006358623504638672
BOGOTA,1,0.0006437301635742188
BOGOTA,2,0.0007140636444091797
BURLINGTON,0,0.0006940364837646484
BURLINGTON,1,0.0006856918334960938
ESSEX,0,0.0006709098815917969
ESSEX,1,0.0006990432739257812
LIMA,0,0.0006399154663085938
LIMA,1,0.0006561279296875
LONDON,0,0.0006601810455322266
LONDON,1,0.0006749629974365234
MANILA,0,0.0006248950958251953
MANILA,1,0.0006420612335205078
OURENSE,0,0.0006210803985595703
OURENSE,1,0.000659942626953125
QUITO,0,0.0006461143493652344
QUITO,1,0.0006489753723144531
ROME,0,0.0006272792816162109
ROME,1,0.0006327629089355469
ROME,2,0.000659942626953125
SANTIAGO,0,0.0006339550018310547
SANTIAGO,1,0.0006959438323974609
SANTIAGO,2,0.0006940364837646484
VIGO,0,0.0006518363952636719
VIGO,1,0.0006468296051025391
YORKTOWN,0,0.0006880760192871094
YORKTOWN,1,0.0006449222564697266
YORKTOWN,2,0.0006499290466308594
YORKTOWN,3,0.0006678104400634766
