backend,embedding,time
VALENCIA,0,92.89870071411133
VALENCIA,1,93.06883811950684
VALENCIA,2,91.28770184516907
VALENCIA,3,93.21965622901917
ATHENS,0,92.94993901252747
ATHENS,1,91.8737199306488
ATHENS,2,90.73761010169983
BELEM,0,92.43469524383545
BELEM,1,92.90789294242859
BELEM,2,90.71568012237549
BELEM,3,93.06810092926025
BOGOTA,0,91.72986483573914
BOGOTA,1,92.53958082199097
BOGOTA,2,90.57385087013245
BOGOTA,3,90.3431510925293
BURLINGTON,0,41.48671197891235
BURLINGTON,1,39.9982967376709
BURLINGTON,2,41.44381332397461
BURLINGTON,3,41.41578698158264
ESSEX,0,41.06682324409485
ESSEX,1,41.004117012023926
ESSEX,2,41.94676399230957
ESSEX,3,41.53746199607849
LIMA,0,96.073166847229
LIMA,1,90.8893210887909
LIMA,2,91.86909317970276
LONDON,0,40.60075902938843
LONDON,1,41.03293800354004
LONDON,2,41.839016914367676
MANILA,0,93.84595990180969
MANILA,1,92.0742518901825
MANILA,2,93.48891115188599
OURENSE,0,92.41360425949097
OURENSE,1,92.86842799186707
OURENSE,2,92.98768424987793
QUITO,0,92.7611677646637
QUITO,1,92.04474592208862
QUITO,2,93.31033968925476
ROME,0,92.41612696647644
ROME,1,92.3764317035675
ROME,2,91.83688998222351
SANTIAGO,0,92.92928099632263
SANTIAGO,1,93.24421906471252
SANTIAGO,2,91.77858710289001
SANTIAGO,3,93.22972321510315
VIGO,0,90.21615195274353
VIGO,1,92.68076968193054
VIGO,2,91.86522388458252
VIGO,3,92.6950900554657
YORKTOWN,0,92.14253902435303
YORKTOWN,1,94.18406891822815
YORKTOWN,2,93.04927086830139
