hardware,embedding,horizon,lambda,time
fake_casablanca,0,2,0.00000000000000000000000000000000000000000000000000000000,0
fake_casablanca,0,3,0.00000000000000000000000000000000000000000000000000000000,1
fake_casablanca,0,4,0.00000000000000000000000000000000000000000000000000000000,8
fake_casablanca,0,5,0.00000000000000000000000000000000000000000000000000000000,46
fake_casablanca,0,6,0.00000000000000000000000000000000000000000000000000000000,299
fake_casablanca,1,2,0.00000000000000000000000000000000000000000000000000000000,0
fake_casablanca,1,3,0.00000000000000000000000000000000000000000000000000000000,1
fake_casablanca,1,4,0.00000000000000000000000000000000000000000000000000000000,7
fake_casablanca,1,5,0.00000000000000000000000000000000000000000000000000000000,48
fake_casablanca,1,6,0.00000000000000000000000000000000000000000000000000000000,301
fake_jakarta,0,2,0.00000000000000000000000000000000000000000000000000000000,0
fake_jakarta,0,3,0.00000000000000000000000000000000000000000000000000000000,1
fake_jakarta,0,4,0.00000000000000000000000000000000000000000000000000000000,7
fake_jakarta,0,5,0.00000000000000000000000000000000000000000000000000000000,48
fake_jakarta,0,6,0.00000000000000000000000000000000000000000000000000000000,301
fake_lagos,0,2,0.00000000000000000000000000000000000000000000000000000000,0
fake_lagos,0,3,0.00000000000000000000000000000000000000000000000000000000,1
fake_lagos,0,4,0.00000000000000000000000000000000000000000000000000000000,8
fake_lagos,0,5,0.00000000000000000000000000000000000000000000000000000000,47
fake_lagos,0,6,0.00000000000000000000000000000000000000000000000000000000,302
fake_lagos,1,2,0.00000000000000000000000000000000000000000000000000000000,0
fake_lagos,1,3,0.00000000000000000000000000000000000000000000000000000000,1
fake_lagos,1,4,0.00000000000000000000000000000000000000000000000000000000,7
fake_lagos,1,5,0.00000000000000000000000000000000000000000000000000000000,48
fake_lagos,1,6,0.00000000000000000000000000000000000000000000000000000000,302
fake_nairobi,0,2,0.00000000000000000000000000000000000000000000000000000000,0
fake_nairobi,0,3,0.00000000000000000000000000000000000000000000000000000000,1
fake_nairobi,0,4,0.00000000000000000000000000000000000000000000000000000000,8
fake_nairobi,0,5,0.00000000000000000000000000000000000000000000000000000000,48
fake_nairobi,0,6,0.00000000000000000000000000000000000000000000000000000000,302
fake_nairobi,1,2,0.00000000000000000000000000000000000000000000000000000000,0
fake_nairobi,1,3,0.00000000000000000000000000000000000000000000000000000000,1
fake_nairobi,1,4,0.00000000000000000000000000000000000000000000000000000000,8
fake_nairobi,1,5,0.00000000000000000000000000000000000000000000000000000000,47
fake_nairobi,1,6,0.00000000000000000000000000000000000000000000000000000000,303
fake_oslo,0,2,0.00000000000000000000000000000000000000000000000000000000,0
fake_oslo,0,3,0.00000000000000000000000000000000000000000000000000000000,1
fake_oslo,0,4,0.00000000000000000000000000000000000000000000000000000000,7
fake_oslo,0,5,0.00000000000000000000000000000000000000000000000000000000,48
fake_oslo,0,6,0.00000000000000000000000000000000000000000000000000000000,303
fake_oslo,1,2,0.00000000000000000000000000000000000000000000000000000000,0
fake_oslo,1,3,0.00000000000000000000000000000000000000000000000000000000,1
fake_oslo,1,4,0.00000000000000000000000000000000000000000000000000000000,7
fake_oslo,1,5,0.00000000000000000000000000000000000000000000000000000000,48
fake_oslo,1,6,0.00000000000000000000000000000000000000000000000000000000,303
fake_perth,0,2,0.00000000000000000000000000000000000000000000000000000000,0
fake_perth,0,3,0.00000000000000000000000000000000000000000000000000000000,1
fake_perth,0,4,0.00000000000000000000000000000000000000000000000000000000,8
fake_perth,0,5,0.00000000000000000000000000000000000000000000000000000000,47
fake_perth,0,6,0.00000000000000000000000000000000000000000000000000000000,304
fake_perth,1,2,0.00000000000000000000000000000000000000000000000000000000,0
fake_perth,1,3,0.00000000000000000000000000000000000000000000000000000000,1
fake_perth,1,4,0.00000000000000000000000000000000000000000000000000000000,7
fake_perth,1,5,0.00000000000000000000000000000000000000000000000000000000,48
fake_perth,1,6,0.00000000000000000000000000000000000000000000000000000000,303
