embedding,horizon,lambda,time
0,4,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,25
0,5,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,131
0,6,0.50000300000750001000000750000300000050000000000000000000000000000000000000000000,681
0,7,0.98186455429631426836340355615645298851840000000000000000000000000000000000000000,3463
1,4,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,24
1,5,0.50000300000450000000000000000000000000000000000000000000000000000000000000000000,131
1,6,0.50000300000450000000000000000000000000000000000000000000000000000000000000000000,683
1,7,0.98436340240673844807115791150612480000000000000000000000000000000000000000000000,3449
2,4,0.50000200000300000200000050000000000000000000000000000000000000000000000000000000,24
2,5,0.50000250000500000500000250000050000000000000000000000000000000000000000000000000,130
2,6,0.50000300000750001000000750000300000050000000000000000000000000000000000000000000,675
2,7,0.97275209351961802895505570020819951795710500000000000000000000000000000000000000,3422
