,hardware_spec,embedding_index,horizon,hcxh,hcxh2,twoq,twoq2,h-h2,h-q,h-q2,h2-q,h2-q2,q-q2
261,fake_cairo,10,3,0.847392641646,0.847403368148942,0.847411846097964,0.84739363997,-1.0726502941982297e-05,-1.9204451964016656e-05,-9.983239999122873e-07,-8.477949022034359e-06,9.72817894207001e-06,1.8206127964104368e-05
262,fake_cairo,10,4,0.847392641646,0.8474118421826234,0.847420320216425,0.8531115315188593,-1.920053662340937e-05,-2.767857042496047e-05,-0.00571888987285929,-8.4780338015511e-06,-0.00569968933623588,-0.005691211302434329
263,fake_cairo,10,5,0.847392641646,0.8474203163010453,0.8474457429107727,0.8531115395769425,-2.7674655045273333e-05,-5.3101264772648094e-05,-0.00571889793094249,-2.542660972737476e-05,-0.005691223275897217,-0.005665796666169842
264,fake_cairo,10,6,0.847392641646,0.8474287905042083,,,-3.614885820824032e-05,,,,,
265,fake_cairo,11,2,0.847980303136,0.847988365,,0.84798130275,-8.061863999930807e-06,,-9.996140000190223e-07,,7.062249999911785e-06,
266,fake_cairo,11,3,0.847983301978,0.847988365,0.847989877216428,0.84798199221663,-5.0630219999847625e-06,-6.575238428063734e-06,1.3097613700274735e-06,-1.5122164280789718e-06,6.372783370012236e-06,7.884999798091208e-06
267,fake_cairo,11,4,0.847983301978,0.847988365,0.847989877216428,0.8531625564175707,-5.0630219999847625e-06,-6.575238428063734e-06,-0.00517925443957068,-1.5122164280789718e-06,-0.005174191417570695,-0.005172679201142616
268,fake_cairo,11,5,0.847983301978,0.8496269560835323,0.847989877216428,0.8531625666820051,-0.001643654105532355,-6.575238428063734e-06,-0.005179264704005093,0.0016370788671042913,-0.003535610598472738,-0.0051726894655770295
269,fake_cairo,11,6,0.847983301978,0.8496520279487518,,,-0.0016687259707518498,,,,,
270,fake_cambridge,0,2,0.821712750663,0.8216995325,,0.821712750663,1.3218162999928396e-05,,0.0,,-1.3218162999928396e-05,
271,fake_cambridge,0,3,0.821713748406,0.821707749495325,0.8217177270951,0.821712750663,5.998910674986924e-06,-3.978689100070376e-06,9.977429999974419e-07,-9.9775997750573e-06,-5.001167674989482e-06,4.976432100067818e-06
272,fake_cambridge,0,4,0.821713748406,0.82171596657282,0.8217177270951,0.8487771805134249,-2.2181668200005333e-06,-3.978689100070376e-06,-0.0270634321074249,-1.7605222800698428e-06,-0.0270612139406049,-0.02705945341832483
273,fake_cambridge,0,5,0.821713748406,0.8217241837324857,0.8217341615318137,0.8487772083808818,-1.0435326485702667e-05,-2.0413125813689703e-05,-0.0270634599748818,-9.977799327987036e-06,-0.027053024648396096,-0.02704304684906811
274,fake_cambridge,0,6,0.821713748406,0.821732400974323,,,-1.8652568323007657e-05,,,,,
275,fake_cambridge,1,2,0.838828570724,0.8388262148,,0.838828570724,2.355923999997067e-06,,0.0,,-2.355923999997067e-06,
276,fake_cambridge,1,3,0.838829569008,0.838834603062148,0.8388262148,0.838828570724,-5.03405414797875e-06,3.354208000017067e-06,9.9828400002e-07,8.388262147995817e-06,6.03233814799875e-06,-2.355923999997067e-06
277,fake_cambridge,1,4,0.838829569008,0.8388429914081786,0.8388429914081786,0.8521105309023008,-1.3422400178653149e-05,-1.3422400178653149e-05,-0.013280961894300836,0.0,-0.013267539494122182,-0.013267539494122182
278,fake_cambridge,1,5,0.838829569008,0.8392248138071736,0.8388429914081786,0.8521105332502648,-0.000395244799173633,-1.3422400178653149e-05,-0.01328096424226477,0.00038182239899497983,-0.012885719443091137,-0.013267541842086117
279,fake_cambridge,1,6,0.838829569008,0.8393012245027752,,,-0.00047165549477523605,,,,,
280,fake_cambridge,2,2,0.74675969829,0.746749546,,0.746758706895,1.01522900000095e-05,,9.913949999829086e-07,,-9.160895000026592e-06,
281,fake_cambridge,2,3,0.74675969829,0.74675701349546,0.746749546,0.74675901621024,2.684794540019908e-06,1.01522900000095e-05,6.820797600060047e-07,7.467495459989593e-06,-2.0027147800139034e-06,-9.470210240003496e-06
282,fake_cambridge,2,4,0.806066007935063,0.806041643785548,0.746764481065595,0.8089897141155038,2.4364149515010425e-05,0.05930152686946799,-0.0029237061804407993,0.05927716271995298,-0.0029480703299558098,-0.06222523304990879
283,fake_cambridge,2,5,0.806066007935063,0.8134959784588277,0.746764481065595,0.8089897921223328,-0.007429970523764706,0.05930152686946799,-0.0029237841872697956,0.0667314973932327,0.004506186336494911,-0.062225311056737787
284,fake_cambridge,2,6,0.806066007935063,0.8162783527072365,,,-0.010212344772173476,,,,,
285,fake_cambridge,3,2,0.833573668928,0.8335587075,,0.833572671584,1.4961427999948818e-05,,9.973440000532463e-07,,-1.3964083999895571e-05,
286,fake_cambridge,3,3,0.833573668928,0.8335587075,0.8335687074,0.833572809217472,1.4961427999948818e-05,4.961528000002602e-06,8.59710527989499e-07,-9.999899999946216e-06,-1.4101717471959319e-05,-4.101817472013103e-06
287,fake_cambridge,3,4,0.833573668928,0.8335587075,0.8335687074,0.8510993845278385,1.4961427999948818e-05,4.961528000002602e-06,-0.01752571559983851,-9.999899999946216e-06,-0.01754067702783846,-0.017530677127838512
288,fake_cambridge,3,5,0.833573668928,0.8335587075,0.8335687074,0.8510993917593764,1.4961427999948818e-05,4.961528000002602e-06,-0.017525722831376433,-9.999899999946216e-06,-0.017540684259376382,-0.017530684359376436
289,fake_cambridge,3,6,0.833573668928,0.8335587075,,,1.4961427999948818e-05,,,,,
290,fake_cambridge,4,2,0.748056482102,0.748043774,,0.748055485501,1.2708102000047461e-05,,9.966010000583836e-07,,-1.1711500999989077e-05,
291,fake_cambridge,4,3,0.748056482102,0.748043774,0.7480462594626,0.748055796440512,1.2708102000047461e-05,1.0222639400092604e-05,6.856614880312861e-07,-2.4854625999548574e-06,-1.2022440512016175e-05,-9.536977912061317e-06
292,fake_cambridge,4,4,0.831971719023973,0.83196120940852,0.74805373142924,0.8106132793439802,1.0509615453013765e-05,0.08391798759473301,0.021358439679992847,0.08390747797928,0.021347930064539833,-0.06255954791474017
293,fake_cambridge,4,5,0.831971719023973,0.8415025797641521,0.7626360185263777,0.8106133577604376,-0.009530860740179059,0.0693357004975953,0.021358361263535408,0.07886656123777436,0.030889222003714467,-0.04797733923405989
294,fake_cambridge,4,6,0.831971719023973,0.8449725246509899,,,-0.013000805627016887,,,,,
295,fake_cambridge,5,2,0.748056482102,0.748043774,,0.748055485501,1.2708102000047461e-05,,9.966010000583836e-07,,-1.1711500999989077e-05,
296,fake_cambridge,5,3,0.748056482102,0.748043774,0.74805374,0.748055796440512,1.2708102000047461e-05,2.742102000019564e-06,6.856614880312861e-07,-9.966000000027897e-06,-1.2022440512016175e-05,-2.056440511988278e-06
297,fake_cambridge,5,4,0.748056482102,0.748043774,0.74805374,0.8106132793439802,1.2708102000047461e-05,2.742102000019564e-06,-0.06255679724198016,-9.966000000027897e-06,-0.0625695053439802,-0.06255953934398018
298,fake_cambridge,5,5,0.748056482102,0.748043774,0.74805374,0.8106133577604376,1.2708102000047461e-05,2.742102000019564e-06,-0.0625568756584376,-9.966000000027897e-06,-0.06256958376043764,-0.06255961776043761
299,fake_cambridge,5,6,0.748056482102,0.748043774,,,1.2708102000047461e-05,,,,,
300,fake_casablanca,0,2,0.839146328982,0.8391577254,,0.839146329685,-1.1396417999964825e-05,,-7.029999915530993e-10,,1.1395714999973272e-05,
301,fake_casablanca,0,3,0.839149326876,0.8391577254,0.8391777114,0.839146341468421,-8.398524000030605e-06,-2.8384524000002465e-05,2.985407578925958e-06,-1.998599999997186e-05,1.1383931578956563e-05,3.136993157892842e-05
302,fake_casablanca,0,4,0.839149326876,0.8391577254,0.8391777114,0.8522454489479251,-8.398524000030605e-06,-2.8384524000002465e-05,-0.01309612207192512,-1.998599999997186e-05,-0.01308772354792509,-0.013067737547925118
303,fake_casablanca,0,5,0.839149326876,0.8439505447792268,0.8391777114,0.8522454494030458,-0.004801217903226851,-2.8384524000002465e-05,-0.01309612252704584,0.0047728333792268485,-0.008294904623818988,-0.013067738003045837
304,fake_casablanca,0,6,0.839149326876,0.8440957754235768,,,-0.004946448547576865,,,,,
305,fake_casablanca,1,2,0.841919576456,0.8419298328,,0.841919576456,-1.0256343999981432e-05,,0.0,,1.0256343999981432e-05,
306,fake_casablanca,1,3,0.841921572114,0.8419298328,0.8419298328,0.8419201120906072,-8.260686000016726e-06,-8.260686000016726e-06,1.4600233927408723e-06,0.0,9.720709392757598e-06,9.720709392757598e-06
307,fake_casablanca,1,4,0.841921572114,0.8419298328,0.8419298328,0.8522890709147873,-8.260686000016726e-06,-8.260686000016726e-06,-0.010367498800787356,0.0,-0.01035923811478734,-0.01035923811478734
308,fake_casablanca,1,5,0.841921572114,0.8460503634950718,0.8419298328,0.8522890871582711,-0.004128791381071806,-8.260686000016726e-06,-0.010367515044271136,0.004120530695071789,-0.00623872366319933,-0.01035925435827112
309,fake_casablanca,1,6,0.841921572114,0.8460740098350422,,,-0.004152437721042235,,,,,
310,fake_casablanca,2,2,0.842166249033,0.8421537896,,0.842166248511,1.2459432999989417e-05,,5.219999987815527e-10,,-1.2458910999990636e-05,
311,fake_casablanca,2,3,0.842166249033,0.8421537896,0.8421637896,0.842166248511,1.2459432999989417e-05,2.459432999923905e-06,5.219999987815527e-10,-1.0000000000065512e-05,-1.2458910999990636e-05,-2.4589109999251235e-06
312,fake_casablanca,2,4,0.842166249033,0.8421537896,0.8421637896,0.8526744282417327,1.2459432999989417e-05,2.459432999923905e-06,-0.010508179208732704,-1.0000000000065512e-05,-0.010520638641732694,-0.010510638641732628
313,fake_casablanca,2,5,0.842166249033,0.8491729400769558,0.8421637896,0.8526744413364885,-0.007006691043955793,2.459432999923905e-06,-0.01050819230348854,0.007009150476955717,-0.0035015012595327466,-0.010510651736488463
314,fake_casablanca,2,6,0.842166249033,0.8491967578009201,,,-0.007030508767920107,,,,,
315,fake_casablanca,3,2,0.829890740798,0.8298818984,,0.829890740798,8.842397999919704e-06,,0.0,,-8.842397999919704e-06,
316,fake_casablanca,3,3,0.8298927408,0.8298818984,0.8298818984,0.8298910194812008,1.0842399999932972e-05,1.0842399999932972e-05,1.721318799163818e-06,0.0,-9.121081200769154e-06,-9.121081200769154e-06
317,fake_casablanca,3,4,0.8366693546711925,0.836639289861,0.8298818984,0.8506986748766094,3.0064810192520497e-05,0.006787456271192482,-0.014029320205416917,0.006757391460999962,-0.014059385015609438,-0.0208167764766094
318,fake_casablanca,3,5,0.8366693546711925,0.8477856592522744,0.8298818984,0.8506986924544074,-0.011116304581081926,0.006787456271192482,-0.014029337783214912,0.01790376085227441,-0.0029130332021329863,-0.020816794054407395
319,fake_casablanca,3,6,0.8366693546711925,0.8481481995988736,,,-0.011478844927681031,,,,,
320,fake_essex,0,2,0.83079769718,0.830801354,,0.83079769718,-3.6568200000308693e-06,,0.0,,3.6568200000308693e-06,
321,fake_essex,0,3,0.830798694024,0.830801354,0.83080304588646,0.83079769718,-2.659976000018993e-06,-4.351862460061362e-06,9.968440000118761e-07,-1.6918864600423689e-06,3.6568200000308693e-06,5.348706460073238e-06
322,fake_essex,0,4,0.830798694024,0.830801354,0.8308113478,0.8504849750302769,-2.659976000018993e-06,-1.2653776000015604e-05,-0.019686281006276896,-9.993799999996611e-06,-0.019683621030276877,-0.01967362723027688
323,fake_essex,0,5,0.830798694024,0.8450555223010815,0.8308113478,0.8504849796044033,-0.014256828277081524,-1.2653776000015604e-05,-0.019686285580403307,0.014244174501081508,-0.005429457303321783,-0.01967363180440329
324,fake_essex,0,6,0.830798694024,0.8451347588565796,,,-0.014336064832579654,,,,,
325,fake_essex,1,2,0.830798695602,0.830801354,,0.83079769718,-2.6583979999550422e-06,,9.98422000075827e-07,,3.6568200000308693e-06,
326,fake_essex,1,3,0.830798695602,0.83080966201354,0.830801354,0.83079769718,-1.0966411539969911e-05,-2.6583979999550422e-06,9.98422000075827e-07,8.308013540014869e-06,1.1964833540045738e-05,3.6568200000308693e-06
327,fake_essex,1,4,0.830798695602,0.8308179701101601,0.8308179701101601,0.8504849750302769,-1.9274508160083137e-05,-1.9274508160083137e-05,-0.01968627942827683,0.0,-0.01966700492011675,-0.01966700492011675
328,fake_essex,1,5,0.830798695602,0.8417307791052812,0.8308179701101601,0.8504849796044033,-0.01093208350328112,-1.9274508160083137e-05,-0.019686284002403243,0.010912808995121037,-0.008754200499122122,-0.01966700949424316
329,fake_essex,1,6,0.830798695602,0.8418775543572659,,,-0.011078858755265819,,,,,
330,fake_essex,2,2,0.812933142421,0.8129297261,,0.812933142421,3.4163209999826805e-06,,0.0,,-3.4163209999826805e-06,
331,fake_essex,2,3,0.812933142421,0.8129297261,0.8129397076,0.812933142421,3.4163209999826805e-06,-6.565178999995425e-06,0.0,-9.981499999978105e-06,-3.4163209999826805e-06,6.565178999995425e-06
332,fake_essex,2,4,0.8183895521816655,0.81838755182623,0.8129397076,0.8459071932380517,2.0003554355163544e-06,0.0054498445816655305,-0.02751764105638621,0.005447844226230014,-0.027519641411821727,-0.03296748563805174
333,fake_essex,2,5,0.8183895521816655,0.8363157745262081,0.8129397076,0.8459072202604452,-0.017926222344542553,0.0054498445816655305,-0.027517668078779645,0.023376066926208083,-0.009591445734237092,-0.032967512660445175
334,fake_essex,2,6,0.8183895521816655,0.83732904412782,,,-0.01893949194615452,,,,,
335,fake_essex,3,2,0.82682230605,0.8268086117,,0.82682330486,1.369434999998198e-05,,-9.98810000041317e-07,,-1.4693160000023298e-05,
336,fake_essex,3,3,0.82682430486,0.8268086117,0.826810343413884,0.82682330486,1.5693160000052053e-05,1.3961446115984266e-05,1.0000000000287557e-06,-1.731713884067787e-06,-1.4693160000023298e-05,-1.296144611595551e-05
337,fake_essex,3,4,0.82682430486,0.8268086117,0.826818601400102,0.8499309570352342,1.5693160000052053e-05,5.703459898032115e-06,-0.02310665217523422,-9.989700102019938e-06,-0.023122345335234273,-0.023112355635132253
338,fake_essex,3,5,0.82682430486,0.8367908415263288,0.826818601400102,0.849930984904774,-0.00996653666632874,5.703459898032115e-06,-0.02310668004477401,0.009972240126226772,-0.013140143378445268,-0.02311238350467204
339,fake_essex,3,6,0.82682430486,0.8368098379768653,,,-0.00998553311686523,,,,,
340,fake_geneva,0,2,0.838908136364,0.838904037,,0.838908136364,4.099363999920946e-06,,0.0,,-4.099363999920946e-06,
341,fake_geneva,0,3,0.838908136806,0.83891242604037,0.838922421540324,0.838908422237588,-4.28923437001405e-06,-1.4284734324077064e-05,-2.854315880318481e-07,-9.995499954063014e-06,4.003802781982202e-06,1.3999302736045216e-05
342,fake_geneva,0,4,0.838908136806,0.8389208151646304,0.8389475817030924,0.8525188035398981,-1.2678358630391351e-05,-3.9444897092399955e-05,-0.013610666733898102,-2.6766538462008604e-05,-0.013597988375267711,-0.013571221836805702
343,fake_geneva,0,5,0.838908136806,0.8389292043727821,0.8389559673862768,0.8525188150204385,-2.1067566782106972e-05,-4.783058027679754e-05,-0.01361067821443851,-2.676301349469057e-05,-0.013589610647656403,-0.013562847634161712
344,fake_geneva,0,6,0.838908136806,0.8414028995181216,,,-0.0024947627121216787,,,,,
345,fake_geneva,1,2,0.825393761408,0.825392073,,0.825393761408,1.6884080000778567e-06,,0.0,,-1.6884080000778567e-06,
346,fake_geneva,1,3,0.825393761408,0.82540032692073,0.825418577641392,0.825393761408,-6.5655127299280025e-06,-2.4816233392011e-05,0.0,-1.8250720662082998e-05,6.5655127299280025e-06,2.4816233392011e-05
347,fake_geneva,1,4,0.8377438618375821,0.8377958724154311,0.8254350684321141,0.8500837908104063,-5.201057784898211e-05,0.012308793405467977,-0.01233992897282421,0.01236080398331696,-0.012287918394975228,-0.024648722378292187
348,fake_geneva,1,5,0.8377438618375821,0.846504516742711,0.8254515947146651,0.8500838168566651,-0.008760654905128895,0.012292267122916978,-0.012339955019083026,0.021052922028045873,-0.0035793001139541314,-0.024632222142000004
349,fake_geneva,1,6,0.8377438618375821,0.8470322796584928,,,-0.009288417820910722,,,,,
350,fake_geneva,2,2,0.753192950035,0.753199645,,0.753192950035,-6.694965000053621e-06,,0.0,,6.694965000053621e-06,
351,fake_geneva,2,3,0.753192950035,0.75320717699645,0.753217177296452,0.753192950035,-1.4226961450036768e-05,-2.422726145201448e-05,0.0,-1.0000300001977713e-05,1.4226961450036768e-05,2.422726145201448e-05
352,fake_geneva,2,4,0.753192950035,0.75321470906822,0.7532397670891319,0.8146703482390685,-2.1759033219992396e-05,-4.681705413189796e-05,-0.0614773982040685,-2.5058020911905565e-05,-0.06145563917084851,-0.0614305811499366
353,fake_geneva,2,5,0.753192950035,0.7532222412153107,0.7532472960912214,0.8146704438134513,-2.9291180310697662e-05,-5.434605622145483e-05,-0.06147749377845135,-2.505487591075717e-05,-0.061448202598140655,-0.0614231477222299
354,fake_geneva,2,6,0.753192950035,0.7532297734377228,,,-3.68234027228187e-05,,,,,
355,fake_geneva,3,2,0.763523905065,0.7635104728,,0.763523905065,1.3432265000057342e-05,,0.0,,-1.3432265000057342e-05,
356,fake_geneva,3,3,0.763524901,0.763518107904728,0.763535722809048,0.763523969999962,6.7930952720729465e-06,-1.0821809047989461e-05,9.310000380624572e-07,-1.7614904320062408e-05,-5.862095234010489e-06,1.1752809086051919e-05
357,fake_geneva,3,4,0.8301036920447659,0.8300905333778222,0.7635509591892893,0.8214856056340503,1.3158666943624553e-05,0.06655273285547658,0.008618086410715597,0.06653957418853296,0.008604927743771973,-0.057934646444760984
358,fake_geneva,3,5,0.8301036920447659,0.8370070084939962,0.7705209685616619,0.821485619916412,-0.006903316449230368,0.059582723483104005,0.00861807212835386,0.06648603993233437,0.015521388577584228,-0.050964651354750146
359,fake_geneva,3,6,0.8301036920447659,0.8391266440635431,,,-0.00902295201877723,,,,,
360,fake_geneva,4,2,0.8391163589,0.839106583,,0.83911535944,9.77590000006412e-06,,9.994599999840759e-07,,-8.776440000080044e-06,
361,fake_geneva,4,3,0.8391163589,0.839106583,0.8391165776,0.839115909645136,9.77590000006412e-06,-2.1869999999868384e-07,4.4925486397673353e-07,-9.994600000062803e-06,-9.326645136087386e-06,6.679548639754174e-07
362,fake_geneva,4,4,0.8391163589,0.839106583,0.8391165776,0.8523441148038643,9.77590000006412e-06,-2.1869999999868384e-07,-0.013227755903864269,-9.994600000062803e-06,-0.013237531803864333,-0.01322753720386427
363,fake_geneva,4,5,0.8391163589,0.8503974622483642,0.8391165776,0.8523441362662553,-0.011281103348364185,-2.1869999999868384e-07,-0.013227777366255244,0.011280884648364187,-0.001946674017891059,-0.013227558666255246
364,fake_geneva,4,6,0.8391163589,0.8504572175079206,,,-0.011340858607920556,,,,,
365,fake_guadalupe,0,2,0.839106413024,0.8391137624,,0.839105414548,-7.349375999998742e-06,,9.984759999914772e-07,,8.347851999990219e-06,
366,fake_guadalupe,0,3,0.839106413024,0.8391137624,0.8391237624,0.8391054263300168,-7.349375999998742e-06,-1.734937599995323e-05,9.866939831848498e-07,-9.99999999995449e-06,8.336069983183592e-06,1.833606998313808e-05
367,fake_guadalupe,0,4,0.839106413024,0.8391137624,0.8391237624,0.8522029728225441,-7.349375999998742e-06,-1.734937599995323e-05,-0.013096559798544072,-9.99999999995449e-06,-0.013089210422544073,-0.013079210422544119
368,fake_guadalupe,0,5,0.839106413024,0.8447413306039763,0.8391237624,0.8522029732776106,-0.005634917579976251,-1.734937599995323e-05,-0.013096560253610612,0.0056175682039762975,-0.007461642673634361,-0.013079210877610659
369,fake_guadalupe,0,6,0.839106413024,0.8463588603625346,,,-0.0072524473385345845,,,,,
370,fake_guadalupe,1,2,0.8397487582,0.839750756,,0.83974875776,-1.997800000097527e-06,,4.399999253834608e-10,,1.9982400000229106e-06,
371,fake_guadalupe,1,3,0.8397487582,0.839750756,0.839752349592528,0.839748994751264,-1.997800000097527e-06,-3.5913925280350867e-06,-2.3655126402122306e-07,-1.5935925279375596e-06,1.761248736076304e-06,3.3548412640138636e-06
372,fake_guadalupe,1,4,0.8416636873353577,0.84165448724096,0.839752349592528,0.8524795098090592,9.200094397643355e-06,0.0019113377428296996,-0.010815822473701497,0.0019021376484320562,-0.01082502256809914,-0.012727160216531197
373,fake_guadalupe,1,5,0.8416636873353577,0.8494427302309497,0.839752349592528,0.8524795186892119,-0.007779042895592059,0.0019113377428296996,-0.010815831353854222,0.009690380638421758,-0.003036788458262163,-0.012727169096683921
374,fake_guadalupe,1,6,0.8416636873353577,0.8495625215090262,,,-0.007898834173668545,,,,,
375,fake_guadalupe,2,2,0.841632431595,0.8416247576,,0.841633430916,7.673995000012646e-06,,-9.993209999503705e-07,,-8.673315999963016e-06,
376,fake_guadalupe,2,3,0.841633429558,0.841633173847576,0.841631589895152,0.8416342801611568,2.557104240574759e-07,1.8396628480576993e-06,-8.50603156798968e-07,1.5839524240002234e-06,-1.106313580856444e-06,-2.6902660048566673e-06
377,fake_guadalupe,2,4,0.841633429558,0.8416415901793145,0.8416484281254939,0.852523886767616,-8.160621314479144e-06,-1.4998567493873516e-05,-0.010890457209616011,-6.837946179394372e-06,-0.010882296588301532,-0.010875458642122138
378,fake_guadalupe,2,5,0.841633429558,0.8491276051922477,0.8416668339125832,0.8525239138374073,-0.007494175634247702,-3.340435458321078e-05,-0.010890484279407309,0.007460771279664491,-0.003396308645159607,-0.010857079924824098
379,fake_guadalupe,2,6,0.841633429558,0.8491850312257769,,,-0.007551601667776908,,,,,
380,fake_guadalupe,3,2,0.838265483152,0.838271845,,0.8382654824,-6.361847999958314e-06,,7.52000017811838e-10,,6.362599999976126e-06,
381,fake_guadalupe,3,3,0.838265483152,0.838271845,0.838273462381548,0.8382654824,-6.361847999958314e-06,-7.979229547983024e-06,7.52000017811838e-10,-1.61738154802471e-06,6.362599999976126e-06,7.979981548000836e-06
382,fake_guadalupe,3,4,0.8392033028524785,0.8392414761224326,0.838273462381548,0.8521089494487473,-3.817326995414483e-05,0.0009298404709304764,-0.012905646596268805,0.0009680137408846212,-0.01286747332631466,-0.013835487067199281
383,fake_guadalupe,3,5,0.8392033028524785,0.846944486573646,0.838273462381548,0.8521089599796131,-0.007741183721167499,0.0009298404709304764,-0.012905657127134651,0.008671024192097976,-0.0051644734059671515,-0.013835497598065127
384,fake_guadalupe,3,6,0.8392033028524785,0.8471258394913729,,,-0.007922536638894417,,,,,
385,fake_guadalupe,4,2,0.842243184256,0.8422505582,,0.842242184768,-7.373944000077515e-06,,9.994880000308015e-07,,8.373432000108316e-06,
386,fake_guadalupe,4,3,0.842243184256,0.8422505582,0.842260548,0.842242184768,-7.373944000077515e-06,-1.736374400007623e-05,9.994880000308015e-07,-9.989799999998716e-06,8.373432000108316e-06,1.8363232000107033e-05
387,fake_guadalupe,4,4,0.842243184256,0.8422505582,0.842260548,0.852687102272459,-7.373944000077515e-06,-1.736374400007623e-05,-0.010443918016459053,-9.989799999998716e-06,-0.010436544072458975,-0.010426554272458977
388,fake_guadalupe,4,5,0.842243184256,0.8434440293116405,0.842260548,0.8526871044523687,-0.0012008450556405537,-1.736374400007623e-05,-0.01044392019636875,0.0011834813116404774,-0.009243075140728196,-0.010426556452368674
389,fake_guadalupe,4,6,0.842243184256,0.8452201792913494,,,-0.002976995035349428,,,,,
390,fake_guadalupe,5,2,0.841633430237,0.8416247576,,0.841633430916,8.672636999995653e-06,,-6.789999673628699e-10,,-8.673315999963016e-06,
391,fake_guadalupe,5,3,0.841635429558,0.8416247576,0.8416347576,0.8416342801611568,1.067195799997478e-05,6.719580000202896e-07,1.149396843147521e-06,-9.99999999995449e-06,-9.522561156827258e-06,4.774388431272314e-07
392,fake_guadalupe,5,4,0.841635429558,0.8416247576,0.8416347576,0.852523886767616,1.067195799997478e-05,6.719580000202896e-07,-0.010888457209616065,-9.99999999995449e-06,-0.01089912916761604,-0.010889129167616085
393,fake_guadalupe,5,5,0.841635429558,0.8430615734144101,0.8416347576,0.8525239138374073,-0.0014261438564101558,6.719580000202896e-07,-0.010888484279407362,0.0014268158144101761,-0.009462340422997206,-0.010889156237407382
394,fake_guadalupe,5,6,0.841635429558,0.8430985859137331,,,-0.0014631563557331306,,,,,
395,fake_hanoi,0,2,0.847742757219,0.8477472992,,0.847742757219,-4.541980999972495e-06,,0.0,,4.541980999972495e-06,
396,fake_hanoi,0,3,0.847742757219,0.847755776672992,0.84777425114592,0.847742757219,-1.301945399190263e-05,-3.1493926919923254e-05,0.0,-1.8474472928020624e-05,1.301945399190263e-05,3.1493926919923254e-05
397,fake_hanoi,0,4,0.847742757219,0.8477642542307587,0.8477912070314069,0.8531935580580423,-2.149701175868657e-05,-4.844981240681445e-05,-0.005450800839042258,-2.6952800648127884e-05,-0.005429303827283571,-0.0054023510266354435
398,fake_hanoi,0,5,0.847742757219,0.8515313379344934,0.8478081624550755,0.8531935591342348,-0.0037885807154933726,-6.540523607545534e-05,-0.0054508019152347265,0.0037231754794179173,-0.0016622211997413538,-0.005385396679159271
399,fake_hanoi,0,6,0.847742757219,0.8515907105514733,,,-0.0038479533324732307,,,,,
400,fake_hanoi,1,2,0.847779211317,0.8477624578,,0.84777821169,1.6753516999923335e-05,,9.996269999534846e-07,,-1.575388999996985e-05,
401,fake_hanoi,1,3,0.847779211317,0.8477624578,0.847763979875424,0.847778768874588,1.6753516999923335e-05,1.5231441576002425e-05,4.4244241192981093e-07,-1.52207542392091e-06,-1.6311074587993524e-05,-1.4788999164072614e-05
402,fake_hanoi,1,4,0.847779211317,0.8477624578,0.847763979875424,0.8531617990633136,1.6753516999923335e-05,1.5231441576002425e-05,-0.005382587746313616,-1.52207542392091e-06,-0.00539934126331354,-0.005397819187889619
403,fake_hanoi,1,5,0.847779211317,0.8477624578,0.847763979875424,0.8531618076875949,1.6753516999923335e-05,1.5231441576002425e-05,-0.005382596370594905,-1.52207542392091e-06,-0.005399349887594829,-0.005397827812170908
404,fake_hanoi,1,6,0.847779211317,0.8477624578,,,1.6753516999923335e-05,,,,,
405,fake_hanoi,2,2,0.844818893188,0.8448189866,,0.844818893188,-9.341200002399574e-08,,0.0,,9.341200002399574e-08,
406,fake_hanoi,2,3,0.844818894934,0.8448189866,0.8448289692,0.844819150737532,-9.166600001275782e-08,-1.0074265999970855e-05,-2.558035320232577e-07,-9.982599999958097e-06,-1.6413753201049985e-07,9.818462467947597e-06
407,fake_hanoi,2,4,0.847086099482107,0.8471390974062752,0.8448289692,0.8526587806836078,-5.2997924168241006e-05,0.002257130282107056,-0.005572681201500784,0.002310128206275297,-0.005519683277332543,-0.00782981148360784
408,fake_hanoi,2,5,0.847086099482107,0.8507452796309253,0.8448289692,0.8526587865391252,-0.003659180148818275,0.002257130282107056,-0.0055726870570181886,0.005916310430925331,-0.0019135069081999134,-0.007829817339125245
409,fake_hanoi,2,6,0.847086099482107,0.8508249514499513,,,-0.003738851967844292,,,,,
410,fake_hanoi,3,2,0.848694584336,0.848681777,,0.848694584336,1.280733599995365e-05,,0.0,,-1.280733599995365e-05,
411,fake_hanoi,3,3,0.848694584336,0.848681777,0.848681777,0.848694584336,1.280733599995365e-05,1.280733599995365e-05,0.0,0.0,-1.280733599995365e-05,-1.280733599995365e-05
412,fake_hanoi,3,4,0.848694584336,0.848681777,0.848681777,0.8531979603821196,1.280733599995365e-05,1.280733599995365e-05,-0.0045033760461196115,0.0,-0.004516183382119565,-0.004516183382119565
413,fake_hanoi,3,5,0.848694584336,0.851321364086202,0.848681777,0.8531979616017166,-0.0026267797502019796,1.280733599995365e-05,-0.0045033772657165905,0.0026395870862019333,-0.0018765975155146108,-0.004516184601716544
414,fake_hanoi,3,6,0.848694584336,0.8513895261083371,,,-0.0026949417723370894,,,,,
415,fake_hanoi,4,2,0.8393223024,0.839315897,,0.839323301725,6.405400000075723e-06,,-9.99324999972906e-07,,-7.404725000048629e-06,
