backend,embedding,time
ALGIERS,0,0.04846692085266113
ALGIERS,1,0.054351806640625
HANOI,0,0.04750990867614746
HANOI,1,0.05229806900024414
CAIRO,0,0.047486066818237305
CAIRO,1,0.06007027626037598
MUMBAI,0,0.04758334159851074
MUMBAI,1,0.04781985282897949
KOLKATA,0,0.04793691635131836
KOLKATA,1,0.055346012115478516
AUCKLAND,0,0.0478818416595459
AUCKLAND,1,0.05867505073547363
GENEVA,0,0.047357797622680664
GENEVA,1,0.05840110778808594
MONTREAL,0,0.048417091369628906
MONTREAL,1,0.0580899715423584
PARIS,0,0.04833388328552246
PARIS,1,0.059326171875
SYDNEY,0,0.048232316970825195
SYDNEY,1,0.059906959533691406
TORONTO,0,0.05754399299621582
TORONTO,1,0.04744315147399902
