backend,embedding,time
TENERIFE,0,0.3133697509765625
TENERIFE,1,0.32370829582214355
ATHENS,0,0.3183012008666992
ATHENS,1,0.32096171379089355
ATHENS,2,0.31705498695373535
BELEM,0,0.31961703300476074
BELEM,1,0.32176876068115234
BELEM,2,0.3210759162902832
BOGOTA,0,0.3138110637664795
BOGOTA,1,0.3170349597930908
BOGOTA,2,0.3187439441680908
BURLINGTON,0,0.3174262046813965
BURLINGTON,1,0.32042694091796875
BURLINGTON,2,0.3190631866455078
ESSEX,0,0.32831716537475586
ESSEX,1,0.32054615020751953
ESSEX,2,0.32504773139953613
LIMA,0,0.31824517250061035
LIMA,1,0.3141329288482666
LIMA,2,0.3218050003051758
LONDON,0,0.32189321517944336
LONDON,1,0.3138120174407959
LONDON,2,0.3264129161834717
MANILA,0,0.31415677070617676
MANILA,1,0.3168041706085205
MANILA,2,0.3214261531829834
OURENSE,0,0.3453409671783447
OURENSE,1,0.33228397369384766
OURENSE,2,0.32202601432800293
QUITO,0,0.3235769271850586
QUITO,1,0.31336212158203125
QUITO,2,0.3436470031738281
ROME,0,0.31818723678588867
ROME,1,0.3197758197784424
ROME,2,0.3236351013183594
SANTIAGO,0,0.3291587829589844
SANTIAGO,1,0.323728084564209
SANTIAGO,2,0.32589197158813477
VIGO,0,0.3224661350250244
VIGO,1,0.3179941177368164
VIGO,2,0.32221412658691406
YORKTOWN,0,0.32021093368530273
YORKTOWN,1,0.3143918514251709
YORKTOWN,2,0.3213510513305664
YORKTOWN,3,0.31855201721191406
YORKTOWN,4,0.3222379684448242
YORKTOWN,5,0.321962833404541
