hardware,embedding,horizon,lambda,time
fake_athens,0,4,0.97578088975911193266120000000000000000000000000000000000000000000000000000000000,15
fake_athens,0,5,0.98177571902150094580477692000000000000000000000000000000000000000000000000000000,69
fake_athens,0,6,0.98667057522012328300249880433600000000000000000000000000000000000000000000000000,305
fake_athens,0,7,0.98708506069023333924905623460007840000000000000000000000000000000000000000000000,1328
fake_athens,1,4,0.95419357582415104531330000000000000000000000000000000000000000000000000000000000,15
fake_athens,1,5,0.96354997024402125678593378000000000000000000000000000000000000000000000000000000,70
fake_athens,1,6,0.97544187066526203633097454322400000000000000000000000000000000000000000000000000,305
fake_athens,1,7,0.97676692741668994897846365776252560000000000000000000000000000000000000000000000,1328
fake_athens,2,4,0.95684224693579125334670000000000000000000000000000000000000000000000000000000000,15
fake_athens,2,5,0.96497404205388843762816822000000000000000000000000000000000000000000000000000000,69
fake_athens,2,6,0.97039061320898768134815511757600000000000000000000000000000000000000000000000000,305
fake_athens,2,7,0.97112182562711901405860881911953840000000000000000000000000000000000000000000000,1328
fake_belem,0,4,0.94905672993274487987100000000000000000000000000000000000000000000000000000000000,15
fake_belem,0,5,0.96971326625709238683656100000000000000000000000000000000000000000000000000000000,69
fake_belem,0,6,0.97545130288141691161934509800000000000000000000000000000000000000000000000000000,305
fake_belem,0,7,0.97922488094557098643083090767700000000000000000000000000000000000000000000000000,1327
fake_belem,1,4,0.95261574189417083224100000000000000000000000000000000000000000000000000000000000,15
fake_belem,1,5,0.97343608476885294303259100000000000000000000000000000000000000000000000000000000,69
fake_belem,1,6,0.97921962400401053967917403800000000000000000000000000000000000000000000000000000,305
fake_belem,1,7,0.98302312657639005919387526998700000000000000000000000000000000000000000000000000,1328
fake_belem,2,4,0.94819468225082511457690000000000000000000000000000000000000000000000000000000000,15
fake_belem,2,5,0.96952875393120819002595522000000000000000000000000000000000000000000000000000000,69
fake_belem,2,6,0.97611243690098657112108444872800000000000000000000000000000000000000000000000000,305
fake_belem,2,7,0.98024410674850751287625761582066960000000000000000000000000000000000000000000000,1329
fake_bogota,0,4,0.95531205103271041820800000000000000000000000000000000000000000000000000000000000,15
fake_bogota,0,5,0.96214174679820107448112000000000000000000000000000000000000000000000000000000000,69
fake_bogota,0,6,0.97916757732834191739225612544000000000000000000000000000000000000000000000000000,305
fake_bogota,0,7,0.98024568605628704104853200708480000000000000000000000000000000000000000000000000,1328
fake_bogota,1,4,0.91394818294631746608640000000000000000000000000000000000000000000000000000000000,16
fake_bogota,1,5,0.92164761914911897095560704000000000000000000000000000000000000000000000000000000,69
fake_bogota,1,6,0.94084762869737215331080474009600000000000000000000000000000000000000000000000000,305
fake_bogota,1,7,0.94235660886112716848380017719603200000000000000000000000000000000000000000000000,1330
fake_bogota,2,4,0.89318139873802781527040000000000000000000000000000000000000000000000000000000000,15
fake_bogota,2,5,0.89616958876843682666645504000000000000000000000000000000000000000000000000000000,69
fake_bogota,2,6,0.93513646749466350845331896729600000000000000000000000000000000000000000000000000,305
fake_bogota,2,7,0.93609356085588327153138422816768000000000000000000000000000000000000000000000000,1326
fake_burlington,0,4,0.92207261695349703872000000000000000000000000000000000000000000000000000000000000,15
fake_burlington,0,5,0.92840368370779949430080000000000000000000000000000000000000000000000000000000000,69
fake_burlington,0,6,0.96088543272630671940661376000000000000000000000000000000000000000000000000000000,305
fake_burlington,0,7,0.96263628290614230919502841920000000000000000000000000000000000000000000000000000,1327
fake_burlington,1,4,0.93228160285081574750400000000000000000000000000000000000000000000000000000000000,15
fake_burlington,1,5,0.93876586874551992771656000000000000000000000000000000000000000000000000000000000,69
fake_burlington,1,6,0.97203347249027085969297283200000000000000000000000000000000000000000000000000000,305
fake_burlington,1,7,0.97382668662135533554484808744000000000000000000000000000000000000000000000000000,1327
fake_burlington,2,4,0.94755999009587145180800000000000000000000000000000000000000000000000000000000000,15
fake_burlington,2,5,0.95561604988908610944054400000000000000000000000000000000000000000000000000000000,69
fake_burlington,2,6,0.97506969313964171199083052800000000000000000000000000000000000000000000000000000,305
fake_burlington,2,7,0.97656304626881711188204870928000000000000000000000000000000000000000000000000000,1328
fake_essex,0,4,0.94054262748381350439120000000000000000000000000000000000000000000000000000000000,15
fake_essex,0,5,0.95737127945361878025894384000000000000000000000000000000000000000000000000000000,69
fake_essex,0,6,0.96579712998133634243409063379200000000000000000000000000000000000000000000000000,305
fake_essex,0,7,0.96876496709385371562607763998780800000000000000000000000000000000000000000000000,1327
fake_essex,1,4,0.95124582671653089348420000000000000000000000000000000000000000000000000000000000,15
fake_essex,1,5,0.96848332730817532944836340000000000000000000000000000000000000000000000000000000,69
fake_essex,1,6,0.97711386793040075455030493092800000000000000000000000000000000000000000000000000,306
fake_essex,1,7,0.98015380721842060666838885887143840000000000000000000000000000000000000000000000,1328
fake_essex,2,4,0.93498576476625467912760000000000000000000000000000000000000000000000000000000000,15
fake_essex,2,5,0.94429442971605926451046584000000000000000000000000000000000000000000000000000000,69
fake_essex,2,6,0.96544300187285886613853027356800000000000000000000000000000000000000000000000000,305
fake_essex,2,7,0.96741114719890192787915713274988480000000000000000000000000000000000000000000000,1328
fake_lima,0,4,0.96827534475111667200000000000000000000000000000000000000000000000000000000000000,16
fake_lima,0,5,0.97651700298002720286720000000000000000000000000000000000000000000000000000000000,69
fake_lima,0,6,0.98641420317468697036603392000000000000000000000000000000000000000000000000000000,305
fake_lima,0,7,0.98737959324296890595241964339200000000000000000000000000000000000000000000000000,1329
fake_lima,1,4,0.97080556746146407680000000000000000000000000000000000000000000000000000000000000,15
fake_lima,1,5,0.97909171361004952839168000000000000000000000000000000000000000000000000000000000,69
fake_lima,1,6,0.98904233813422800843074764800000000000000000000000000000000000000000000000000000,305
fake_lima,1,7,0.99001293931099904015150394900480000000000000000000000000000000000000000000000000,1327
fake_lima,2,4,0.93028640497314123443380000000000000000000000000000000000000000000000000000000000,15
fake_lima,2,5,0.95326371426845180669542556000000000000000000000000000000000000000000000000000000,69
fake_lima,2,6,0.97048302855898588103125608145600000000000000000000000000000000000000000000000000,305
fake_lima,2,7,0.97711908857067266010386954416250080000000000000000000000000000000000000000000000,1327
fake_london,0,4,0.93826827340700809737113800000000000000000000000000000000000000000000000000000000,15
fake_london,0,5,0.96310369742336072521486827704600000000000000000000000000000000000000000000000000,69
fake_london,0,6,0.97647577573206453681362634834542863600000000000000000000000000000000000000000000,305
fake_london,0,7,0.98321033798634493349297867508675562485431800000000000000000000000000000000000000,1326
fake_london,1,4,0.94118224382339973235822800000000000000000000000000000000000000000000000000000000,16
fake_london,1,5,0.96618278393445185833177170607600000000000000000000000000000000000000000000000000,69
fake_london,1,6,0.97964371617765045580978689304854261600000000000000000000000000000000000000000000,304
fake_london,1,7,0.98642304839034891622023712837116457911130800000000000000000000000000000000000000,1327
fake_london,2,4,0.96108331058470277446209200000000000000000000000000000000000000000000000000000000,15
fake_london,2,5,0.97337903417814842783397357736400000000000000000000000000000000000000000000000000,69
fake_london,2,6,0.97570462796394512828016308143070842400000000000000000000000000000000000000000000,304
fake_london,2,7,0.97690057965337767210718826333412691523421200000000000000000000000000000000000000,1328
fake_manila,0,4,0.95905068859468420615560000000000000000000000000000000000000000000000000000000000,15
fake_manila,0,5,0.96712994234456600141772240000000000000000000000000000000000000000000000000000000,69
fake_manila,0,6,0.97718448172168137879111988185600000000000000000000000000000000000000000000000000,304
fake_manila,0,7,0.97814945437523639013366593931901440000000000000000000000000000000000000000000000,1328
fake_manila,1,4,0.95343214571380490474280000000000000000000000000000000000000000000000000000000000,15
fake_manila,1,5,0.96921150691116422187635592000000000000000000000000000000000000000000000000000000,69
fake_manila,1,6,0.98239339048122864251046293462400000000000000000000000000000000000000000000000000,305
fake_manila,1,7,0.98547427155377470737830453789183040000000000000000000000000000000000000000000000,1327
fake_manila,2,4,0.96550665920055126643200000000000000000000000000000000000000000000000000000000000,15
fake_manila,2,5,0.97630637889398085581322240000000000000000000000000000000000000000000000000000000,69
fake_manila,2,6,0.98658413696250317235041992704000000000000000000000000000000000000000000000000000,305
fake_manila,2,7,0.98806856793811839962890760139571200000000000000000000000000000000000000000000000,1327
fake_ourense,0,4,0.95967229148266735208000000000000000000000000000000000000000000000000000000000000,15
fake_ourense,0,5,0.96380932860601135824872000000000000000000000000000000000000000000000000000000000,69
fake_ourense,0,6,0.98593696116640399924314704000000000000000000000000000000000000000000000000000000,305
fake_ourense,0,7,0.98664711254788586131005100904000000000000000000000000000000000000000000000000000,1326
fake_ourense,1,4,0.96207171877344161353800000000000000000000000000000000000000000000000000000000000,16
fake_ourense,1,5,0.96623037181744166298739200000000000000000000000000000000000000000000000000000000,68
fake_ourense,1,6,0.98847353177952764217608834400000000000000000000000000000000000000000000000000000,305
fake_ourense,1,7,0.98918739248424160781287777904400000000000000000000000000000000000000000000000000,1326
fake_ourense,2,4,0.95872718169719195492000000000000000000000000000000000000000000000000000000000000,15
fake_ourense,2,5,0.96808520615023536360036800000000000000000000000000000000000000000000000000000000,69
fake_ourense,2,6,0.98668803632495711429574613760000000000000000000000000000000000000000000000000000,305
fake_ourense,2,7,0.98841092521003566641968658706176000000000000000000000000000000000000000000000000,1326
fake_quito,0,4,0.91617788587322000845660000000000000000000000000000000000000000000000000000000000,15
fake_quito,0,5,0.93082731014312592700061096000000000000000000000000000000000000000000000000000000,69
fake_quito,0,6,0.93331332217480091548830643244800000000000000000000000000000000000000000000000000,304
fake_quito,0,7,0.93517727766628381278174393003224320000000000000000000000000000000000000000000000,1328
fake_quito,1,4,0.94315639868155178538780000000000000000000000000000000000000000000000000000000000,15
fake_quito,1,5,0.95875553700224903399133768000000000000000000000000000000000000000000000000000000,69
fake_quito,1,6,0.96140271550832437895911508678400000000000000000000000000000000000000000000000000,305
fake_quito,1,7,0.96338751018436099544172396903010560000000000000000000000000000000000000000000000,1326
fake_quito,2,4,0.90314202254672756433360000000000000000000000000000000000000000000000000000000000,15
fake_quito,2,5,0.93071673666096576369876912000000000000000000000000000000000000000000000000000000,69
fake_quito,2,6,0.93496265072370698594686120819200000000000000000000000000000000000000000000000000,305
fake_quito,2,7,0.94187927465769296716005266617704960000000000000000000000000000000000000000000000,1326
fake_rome,0,4,0.95475779934005591869840000000000000000000000000000000000000000000000000000000000,15
fake_rome,0,5,0.95994203825253825617156176000000000000000000000000000000000000000000000000000000,69
fake_rome,0,6,0.98122153814739286289745273913600000000000000000000000000000000000000000000000000,305
fake_rome,0,7,0.98212861924567098500279437912144000000000000000000000000000000000000000000000000,1326
fake_rome,1,4,0.96225751425539179342080000000000000000000000000000000000000000000000000000000000,16
fake_rome,1,5,0.96632538478083924120290304000000000000000000000000000000000000000000000000000000,69
fake_rome,1,6,0.98156507001416985741705650073600000000000000000000000000000000000000000000000000,304
fake_rome,1,7,0.98207573453388207025762641053368320000000000000000000000000000000000000000000000,1326
fake_rome,2,4,0.96568785251261229464800000000000000000000000000000000000000000000000000000000000,15
fake_rome,2,5,0.97490847522420868624203040000000000000000000000000000000000000000000000000000000,69
fake_rome,2,6,0.98696448967989813600962682688000000000000000000000000000000000000000000000000000,305
fake_rome,2,7,0.98823916582354428989583974503072000000000000000000000000000000000000000000000000,1326
fake_santiago,0,4,0.97697754283956731776000000000000000000000000000000000000000000000000000000000000,16
fake_santiago,0,5,0.98041177394801220244787200000000000000000000000000000000000000000000000000000000,69
fake_santiago,0,6,0.99047956586552922639883755520000000000000000000000000000000000000000000000000000,304
fake_santiago,0,7,0.99077174365451198897390310424576000000000000000000000000000000000000000000000000,1327
fake_santiago,1,4,0.97385264431232650663200000000000000000000000000000000000000000000000000000000000,15
fake_santiago,1,5,0.98048658833274107772484800000000000000000000000000000000000000000000000000000000,69
fake_santiago,1,6,0.99046498784573322330150465600000000000000000000000000000000000000000000000000000,305
fake_santiago,1,7,0.99116660703322030916942644617600000000000000000000000000000000000000000000000000,1326
fake_santiago,2,4,0.97724860734485571332640000000000000000000000000000000000000000000000000000000000,15
fake_santiago,2,5,0.97763040663073399789706112000000000000000000000000000000000000000000000000000000,69
fake_santiago,2,6,0.99190603464943740930790866124800000000000000000000000000000000000000000000000000,304
fake_santiago,2,7,0.99194121320802303426457065770434560000000000000000000000000000000000000000000000,1327
fake_tenerife,0,4,0.89209957052861057534750000000000000000000000000000000000000000000000000000000000,15
fake_tenerife,0,5,0.89209960690832885267491550000000000000000000000000000000000000000000000000000000,69
fake_tenerife,0,6,0.94915671565785637537833300500000000000000000000000000000000000000000000000000000,305
fake_tenerife,0,7,0.94915672359871214179852927809350000000000000000000000000000000000000000000000000,1326
fake_tenerife,1,4,0.75330807313248895228125000000000000000000000000000000000000000000000000000000000,16
fake_tenerife,1,5,0.75330882644056208477020228125000000000000000000000000000000000000000000000000000,69
fake_tenerife,1,6,0.83624741408881136968157958984375000000000000000000000000000000000000000000000000,304
