hardware,embedding,horizon,lambda,time
fake_rochester,0,2,0.78869239000000000000000000000000000000000000000000000000000000000000000000000000,0
fake_rochester,0,3,0.82189201485000000000000000000000000000000000000000000000000000000000000000000000,0
fake_rochester,0,4,0.87875358971537500000000000000000000000000000000000000000000000000000000000000000,0
fake_rochester,0,5,0.91114189873310312500000000000000000000000000000000000000000000000000000000000000,2
fake_rochester,0,6,0.92274796755094154453125000000000000000000000000000000000000000000000000000000000,5
fake_rochester,0,7,0.94944790434519499740234375000000000000000000000000000000000000000000000000000000,16
fake_rochester,1,2,0.79000655000000000000000000000000000000000000000000000000000000000000000000000000,0
fake_rochester,1,3,0.79036905818750000000000000000000000000000000000000000000000000000000000000000000,1
fake_rochester,1,4,0.88601956227078125000000000000000000000000000000000000000000000000000000000000000,0
fake_rochester,1,5,0.88655362093921214328125000000000000000000000000000000000000000000000000000000000,2
fake_rochester,1,6,0.93370060390371798461914062500000000000000000000000000000000000000000000000000000,5
fake_rochester,1,7,0.93434551960201940798365771484375000000000000000000000000000000000000000000000000,16
fake_rochester,2,2,0.61910378000000000000000000000000000000000000000000000000000000000000000000000000,0
fake_rochester,2,3,0.62014593807500000000000000000000000000000000000000000000000000000000000000000000,0
fake_rochester,2,4,0.67524744089543750000000000000000000000000000000000000000000000000000000000000000,1
fake_rochester,2,5,0.67672145136462558593750000000000000000000000000000000000000000000000000000000000,2
fake_rochester,2,6,0.71494608628618462373046875000000000000000000000000000000000000000000000000000000,5
fake_rochester,2,7,0.71668344355082431440612792968750000000000000000000000000000000000000000000000000,16
fake_rochester,3,2,0.98920571000000000000000000000000000000000000000000000000000000000000000000000000,0
fake_rochester,3,3,0.99654379565000000000000000000000000000000000000000000000000000000000000000000000,0
fake_rochester,3,4,0.99872687613087500000000000000000000000000000000000000000000000000000000000000000,1
fake_rochester,3,5,0.99989137972131437187500000000000000000000000000000000000000000000000000000000000,1
fake_rochester,3,6,0.99995577231465398049125000000000000000000000000000000000000000000000000000000000,5
fake_rochester,3,7,0.99999137329465476148656406250000000000000000000000000000000000000000000000000000,15
fake_rochester,4,2,0.59687678000000000000000000000000000000000000000000000000000000000000000000000000,0
fake_rochester,4,3,0.64652612975000000000000000000000000000000000000000000000000000000000000000000000,1
fake_rochester,4,4,0.66743839105918925000000000000000000000000000000000000000000000000000000000000000,0
fake_rochester,4,5,0.68036577731852054375000000000000000000000000000000000000000000000000000000000000,2
fake_rochester,4,6,0.70181002946488745024726562500000000000000000000000000000000000000000000000000000,5
fake_rochester,4,7,0.72488009946190592482358054375000000000000000000000000000000000000000000000000000,16
