backend,embedding,time
ALGIERS,0,4.422019004821777
ALGIERS,1,4.347456932067871
ALGIERS,2,4.653032064437866
ALGIERS,3,4.566652774810791
ALGIERS,4,4.397135257720947
ALGIERS,5,4.455270051956177
HANOI,0,4.393381118774414
HANOI,1,4.492680311203003
HANOI,2,4.632383108139038
HANOI,3,4.622159004211426
HANOI,4,4.5891101360321045
HANOI,5,4.596874952316284
HANOI,6,4.6436989307403564
CAIRO,0,2.3421220779418945
CAIRO,1,2.1351940631866455
CAIRO,2,2.3822667598724365
CAIRO,3,2.1881799697875977
CAIRO,4,0.21777892112731934
CAIRO,5,0.1933445930480957
CAIRO,6,0.1959679126739502
CAIRO,7,0.19515514373779297
CAIRO,8,0.19183731079101562
CAIRO,9,0.19265103340148926
CAIRO,10,2.1552302837371826
CAIRO,11,2.348315954208374
MUMBAI,0,4.577969312667847
MUMBAI,1,4.340321063995361
MUMBAI,2,4.6360719203948975
MUMBAI,3,4.368106842041016
MUMBAI,4,4.826655864715576
KOLKATA,0,4.85856294631958
KOLKATA,1,5.0712950229644775
KOLKATA,2,4.570898056030273
KOLKATA,3,4.378291368484497
KOLKATA,4,4.511098146438599
AUCKLAND,0,4.689908981323242
AUCKLAND,1,4.748944997787476
AUCKLAND,2,4.371840000152588
AUCKLAND,3,4.502375841140747
AUCKLAND,4,4.517829895019531
GENEVA,0,4.781365156173706
GENEVA,1,4.935953855514526
GENEVA,2,4.558987140655518
GENEVA,3,4.606288909912109
GENEVA,4,4.698472023010254
MONTREAL,0,4.689266204833984
MONTREAL,1,4.771775007247925
MONTREAL,2,4.415855884552002
MONTREAL,3,4.537528991699219
MONTREAL,4,4.640371084213257
MONTREAL,5,4.529123067855835
PARIS,0,4.671284914016724
PARIS,1,4.378849983215332
PARIS,2,4.629829168319702
PARIS,3,4.836103916168213
PARIS,4,4.4607460498809814
PARIS,5,4.531233787536621
SYDNEY,0,4.505690097808838
SYDNEY,1,4.5525078773498535
SYDNEY,2,4.383836984634399
SYDNEY,3,4.606259107589722
SYDNEY,4,4.634606838226318
SYDNEY,5,4.809966087341309
TORONTO,0,4.704610109329224
TORONTO,1,4.716984987258911
TORONTO,2,4.554999113082886
TORONTO,3,4.606403112411499
TORONTO,4,4.723798036575317
TORONTO,5,4.589789867401123
