backend,embedding,time
TENERIFE,0,17.280012369155884
TENERIFE,1,17.430286645889282
ATHENS,0,68.26034259796143
ATHENS,1,68.51873826980591
ATHENS,2,68.25527811050415
ATHENS,3,69.08592343330383
BELEM,0,67.90709614753723
BELEM,1,68.71796560287476
BELEM,2,68.80913233757019
BELEM,3,69.2584617137909
BOGOTA,0,68.47460007667542
BOGOTA,1,68.84279751777649
BOGOTA,2,69.04598474502563
BURLINGTON,0,17.2066867351532
BURLINGTON,1,17.29862356185913
BURLINGTON,2,17.335463762283325
ESSEX,0,17.350242137908936
ESSEX,1,17.35201072692871
ESSEX,2,17.230575561523438
ESSEX,3,17.235236406326294
LIMA,0,68.55019569396973
LIMA,1,69.00262522697449
LIMA,2,68.87500143051147
LIMA,3,69.33344173431396
LONDON,0,17.191670417785645
LONDON,1,17.264813661575317
LONDON,2,17.29646396636963
MANILA,0,68.65435528755188
MANILA,1,68.13234996795654
OURENSE,0,68.36761450767517
OURENSE,1,68.52010178565979
OURENSE,2,69.15081810951233
QUITO,0,68.31234240531921
QUITO,1,68.74263525009155
ROME,0,68.41456079483032
ROME,1,68.67409253120422
ROME,2,68.56178331375122
ROME,3,68.9049940109253
ROME,4,68.95237684249878
SANTIAGO,0,69.18496632575989
SANTIAGO,1,69.0356457233429
SANTIAGO,2,69.04168486595154
VIGO,0,68.78381872177124
VIGO,1,68.8378050327301
VIGO,2,68.99024796485901
YORKTOWN,0,68.62370657920837
YORKTOWN,1,69.10378789901733
YORKTOWN,2,69.25241422653198
YORKTOWN,3,69.32602143287659
