backend,embedding,time
TENERIFE,0,0.7033188343048096
TENERIFE,1,0.4190080165863037
TENERIFE,2,0.41135287284851074
TENERIFE,3,0.7301788330078125
TENERIFE,4,0.42299604415893555
TENERIFE,5,0.42844486236572266
ATHENS,0,0.7736332416534424
ATHENS,1,0.7774608135223389
ATHENS,2,0.7843461036682129
BELEM,0,0.7698087692260742
BELEM,1,0.7970359325408936
BELEM,2,0.7729699611663818
BELEM,3,0.7820439338684082
BOGOTA,0,0.7695009708404541
BOGOTA,1,0.7785680294036865
BOGOTA,2,0.7810409069061279
BURLINGTON,0,0.6880710124969482
BURLINGTON,1,0.6933510303497314
BURLINGTON,2,0.7010366916656494
BURLINGTON,3,0.7085130214691162
ESSEX,0,0.6889660358428955
ESSEX,1,0.700186014175415
ESSEX,2,0.7039990425109863
ESSEX,3,0.7069962024688721
LIMA,0,0.7709848880767822
LIMA,1,0.7755703926086426
LIMA,2,0.7839550971984863
LIMA,3,0.7958090305328369
LONDON,0,0.6956570148468018
LONDON,1,0.7039999961853027
LONDON,2,0.6960740089416504
LONDON,3,0.7011370658874512
MANILA,0,0.7655072212219238
MANILA,1,0.776663064956665
MANILA,2,0.789621114730835
OURENSE,0,0.7654111385345459
OURENSE,1,0.7711708545684814
OURENSE,2,0.7749180793762207
OURENSE,3,0.7871270179748535
QUITO,0,0.7639977931976318
QUITO,1,0.7658958435058594
QUITO,2,0.7781877517700195
QUITO,3,0.777371883392334
ROME,0,0.7676668167114258
ROME,1,0.7710509300231934
ROME,2,0.7811918258666992
SANTIAGO,0,0.7696151733398438
SANTIAGO,1,0.778803825378418
SANTIAGO,2,0.7827661037445068
VIGO,0,0.7675871849060059
VIGO,1,0.7741901874542236
VIGO,2,0.7794477939605713
VIGO,3,0.7806603908538818
YORKTOWN,0,1.3231959342956543
YORKTOWN,1,0.7997298240661621
YORKTOWN,2,0.7869608402252197
YORKTOWN,3,0.7799661159515381
YORKTOWN,4,0.7932970523834229
YORKTOWN,5,1.344376802444458
