backend,embedding,time
JOHANNESBURG,0,0.3613159656524658
JOHANNESBURG,1,0.3373219966888428
JOHANNESBURG,2,0.36873292922973633
JOHANNESBURG,3,0.34093713760375977
JOHANNESBURG,4,0.34644412994384766
ALMADEN,0,0.3265368938446045
ALMADEN,1,0.31395411491394043
ALMADEN,2,0.3274040222167969
ALMADEN,3,0.3309359550476074
ALMADEN,4,0.3348219394683838
ALMADEN,5,0.3502058982849121
ALMADEN,6,0.34949612617492676
ALMADEN,7,0.34535932540893555
ALMADEN,8,0.35214996337890625
BOEBLINGEN,0,0.32827091217041016
BOEBLINGEN,1,0.31695103645324707
BOEBLINGEN,2,0.3385341167449951
BOEBLINGEN,3,0.3474881649017334
BOEBLINGEN,4,0.34592413902282715
BOEBLINGEN,5,0.36601710319519043
BOEBLINGEN,6,0.3514842987060547
POUGHKEEPSIE,0,0.3639953136444092
POUGHKEEPSIE,1,0.36394405364990234
POUGHKEEPSIE,2,0.35153985023498535
POUGHKEEPSIE,3,0.34825587272644043
POUGHKEEPSIE,4,0.3416881561279297
POUGHKEEPSIE,5,0.34686279296875
SINGAPORE,0,0.36358189582824707
SINGAPORE,1,0.35810208320617676
SINGAPORE,2,0.36556124687194824
SINGAPORE,3,0.34647202491760254
SINGAPORE,4,0.3592557907104492
SINGAPORE,5,0.3391411304473877
TOKYO,0,0.323070764541626
TOKYO,1,0.32721590995788574
TOKYO,2,0.32883596420288086
TOKYO,3,0.3441598415374756
TOKYO,4,0.341763973236084
TOKYO,5,0.33785033226013184
TOKYO,6,0.35206103324890137
TOKYO,7,0.36715221405029297
TOKYO,8,0.36104798316955566
TOKYO,9,0.36527085304260254
