backend,embedding,time
ALGIERS,0,92.30244612693787
ALGIERS,1,90.17908811569214
ALGIERS,2,96.69844698905945
ALGIERS,3,95.77033305168152
ALGIERS,4,89.54233813285828
ALGIERS,5,94.59691095352173
HANOI,0,89.8005690574646
HANOI,1,91.68174600601196
HANOI,2,95.27787113189697
HANOI,3,202.40308570861816
HANOI,4,1038.3304691314697
HANOI,5,95.73111081123352
HANOI,6,97.27987599372864
CAIRO,0,90.99644613265991
CAIRO,1,51.95162510871887
CAIRO,2,92.32039093971252
CAIRO,3,53.72259712219238
CAIRO,4,2.189850091934204
CAIRO,5,2.162609815597534
CAIRO,6,2.3717291355133057
CAIRO,7,2.2135050296783447
CAIRO,8,2.2331430912017822
CAIRO,9,2.1847610473632812
CAIRO,10,52.48974084854126
CAIRO,11,92.00150680541992
MUMBAI,0,95.57012176513672
MUMBAI,1,90.56425905227661
MUMBAI,2,95.66112017631531
MUMBAI,3,90.33926916122437
MUMBAI,4,96.88253593444824
KOLKATA,0,97.61434316635132
KOLKATA,1,96.90744400024414
KOLKATA,2,94.39728808403015
KOLKATA,3,90.27677369117737
KOLKATA,4,93.54204177856445
AUCKLAND,0,96.22818779945374
AUCKLAND,1,97.85133004188538
AUCKLAND,2,89.8951690196991
AUCKLAND,3,94.24549722671509
AUCKLAND,4,751.119423866272
GENEVA,0,96.52481198310852
GENEVA,1,94.95017504692078
GENEVA,2,94.26244187355042
GENEVA,3,94.77078795433044
GENEVA,4,93.72782278060913
MONTREAL,0,1092.5389909744263
MONTREAL,1,923.2985179424286
MONTREAL,2,90.90542101860046
MONTREAL,3,94.45803213119507
MONTREAL,4,96.29057216644287
MONTREAL,5,94.02136492729187
PARIS,0,95.38605523109436
PARIS,1,91.06039500236511
PARIS,2,96.47861099243164
PARIS,3,99.13407635688782
PARIS,4,93.0436179637909
PARIS,5,92.97940587997437
SYDNEY,0,95.29762482643127
SYDNEY,1,94.82189106941223
SYDNEY,2,91.58086681365967
SYDNEY,3,97.51227402687073
SYDNEY,4,97.78545880317688
SYDNEY,5,99.94755721092224
TORONTO,0,96.90673398971558
TORONTO,1,99.7182388305664
TORONTO,2,97.87975096702576
TORONTO,3,97.97199487686157
TORONTO,4,98.95776987075806
TORONTO,5,96.74812698364258
