backend,embedding,time
ALGIERS,0,23.835804224014282
ALGIERS,1,23.838714838027954
ALGIERS,2,24.481112957000732
ALGIERS,3,24.212388277053833
ALGIERS,4,23.669748067855835
ALGIERS,5,23.74588704109192
HANOI,0,23.926925897598267
HANOI,1,23.250711917877197
HANOI,2,24.171929121017456
HANOI,3,24.19045400619507
HANOI,4,24.35619878768921
HANOI,5,24.18520998954773
HANOI,6,24.297168016433716
CAIRO,0,10.10910177230835
CAIRO,1,8.310987949371338
CAIRO,2,10.130265712738037
CAIRO,3,8.401775121688843
CAIRO,4,0.48055291175842285
CAIRO,5,0.48337507247924805
CAIRO,6,0.48085498809814453
CAIRO,7,0.506890058517456
CAIRO,8,0.48169803619384766
CAIRO,9,0.4813358783721924
CAIRO,10,8.48253607749939
CAIRO,11,10.562391996383667
MUMBAI,0,25.045076847076416
MUMBAI,1,24.02031707763672
MUMBAI,2,24.696354150772095
MUMBAI,3,23.716143131256104
MUMBAI,4,24.310429096221924
KOLKATA,0,24.765639066696167
KOLKATA,1,24.81816601753235
KOLKATA,2,24.728932857513428
KOLKATA,3,23.49528670310974
KOLKATA,4,24.183928966522217
AUCKLAND,0,24.505539894104004
AUCKLAND,1,24.706461906433105
AUCKLAND,2,23.790268182754517
AUCKLAND,3,23.874290943145752
AUCKLAND,4,24.21407175064087
GENEVA,0,24.149587869644165
GENEVA,1,24.175575256347656
GENEVA,2,23.79082202911377
GENEVA,3,24.1439311504364
GENEVA,4,23.896906852722168
MONTREAL,0,24.460548162460327
MONTREAL,1,23.948408126831055
MONTREAL,2,23.513844966888428
MONTREAL,3,24.386420965194702
MONTREAL,4,24.737984895706177
MONTREAL,5,24.043678045272827
PARIS,0,24.74183702468872
PARIS,1,23.473344087600708
PARIS,2,24.44478178024292
PARIS,3,24.686655044555664
PARIS,4,23.81868004798889
PARIS,5,23.728610038757324
SYDNEY,0,24.18630313873291
SYDNEY,1,24.031977891921997
SYDNEY,2,23.63854193687439
SYDNEY,3,24.311033010482788
SYDNEY,4,24.096999168395996
SYDNEY,5,24.74836015701294
TORONTO,0,926.7900779247284
TORONTO,1,24.926128149032593
TORONTO,2,282.7621190547943
TORONTO,3,24.722267150878906
TORONTO,4,36.214359760284424
TORONTO,5,24.277148246765137
