hardware,embedding,horizon,lambda,time
fake_casablanca,0,2,0.83915772540000000000000000000000000,0
fake_casablanca,0,3,0.83915772540000000000000000000000000,3
fake_casablanca,0,4,0.83915772540000000000000000000000000,25
fake_casablanca,0,5,0.84395054477922681844728000000000000,172
fake_casablanca,0,6,0.84409577542357684238265836400000000,1116
fake_casablanca,1,2,0.84192983280000000000000000000000000,1
fake_casablanca,1,3,0.84192983280000000000000000000000000,3
fake_casablanca,1,4,0.84192983280000000000000000000000000,25
fake_casablanca,1,5,0.84605036349507179160000000000000000,173
fake_casablanca,1,6,0.84607400983504218224105280000000000,1122
fake_casablanca,2,2,0.84215378960000000000000000000000000,0
fake_casablanca,2,3,0.84215378960000000000000000000000000,4
fake_casablanca,2,4,0.84215378960000000000000000000000000,25
fake_casablanca,2,5,0.84917294007695574745088000000000000,174
fake_casablanca,2,6,0.84919675780092009869312000000000000,1125
fake_casablanca,3,2,0.82988189840000000000000000000000000,0
fake_casablanca,3,3,0.82988189840000000000000000000000000,3
fake_casablanca,3,4,0.83663928986100000000000000000000000,25
fake_casablanca,3,5,0.84778565925227449272000000000000000,175
fake_casablanca,3,6,0.84814819959887354328000000000000000,1129
fake_jakarta,0,2,0.83804935420000000000000000000000000,0
fake_jakarta,0,3,0.83804935420000000000000000000000000,3
fake_jakarta,0,4,0.83804935420000000000000000000000000,25
fake_jakarta,0,5,0.84776680616782157108000000000000000,176
fake_jakarta,0,6,0.84778081020757550034000000000000000,1131
fake_jakarta,1,2,0.81853644260000000000000000000000000,0
fake_jakarta,1,3,0.81854462796442600000000000000000000,3
fake_jakarta,1,4,0.81855281341070564426000000000000000,25
fake_jakarta,1,5,0.84113357532649374651750000000000000,176
fake_jakarta,1,6,0.84137014215834633008617725000000000,1135
fake_jakarta,2,2,0.84182985780000000000000000000000000,0
fake_jakarta,2,3,0.84182985780000000000000000000000000,3
fake_jakarta,2,4,0.84182985780000000000000000000000000,25
fake_jakarta,2,5,0.84709869642440977493772500000000000,176
fake_jakarta,2,6,0.84716156135606365573663913750000000,1135
fake_jakarta,3,2,0.83376277600000000000000000000000000,0
fake_jakarta,3,3,0.83377111362776000000000000000000000,4
fake_jakarta,3,4,0.83377945133889627760000000000000000,25
fake_jakarta,3,5,0.84624769717399937457600000000000000,176
fake_jakarta,3,6,0.84727243096473065462926944000000000,1136
fake_lagos,0,2,0.66818132340000000000000000000000000,0
fake_lagos,0,3,0.73282554821784000000000000000000000,4
fake_lagos,0,4,0.82888111595674828476000000000000000,25
fake_lagos,0,5,0.83830442117388991775784000000000000,177
fake_lagos,0,6,0.84753430105949408208501724320000000,1143
fake_lagos,1,2,0.75699760500000000000000000000000000,0
fake_lagos,1,3,0.75700517497605000000000000000000000,4
fake_lagos,1,4,0.83650355666237082750000000000000000,25
fake_lagos,1,5,0.84481541143049690578161000000000000,177
fake_lagos,1,6,0.84755541717612221357878226610000000,1143
fake_lagos,2,2,0.84135673500000000000000000000000000,0
fake_lagos,2,3,0.84136514856735000000000000000000000,3
fake_lagos,2,4,0.84137356221883567350000000000000000,26
fake_lagos,2,5,0.84138197595445786185673500000000000,177
fake_lagos,2,6,0.84139038977421740643535356735000000,1143
fake_nairobi,0,2,0.83723278020000000000000000000000000,0
fake_nairobi,0,3,0.83723278020000000000000000000000000,4
fake_nairobi,0,4,0.83723278020000000000000000000000000,25
fake_nairobi,0,5,0.84893784685779654822646000000000000,178
fake_nairobi,0,6,0.84905332069890781012719309880000000,1143
fake_nairobi,1,2,0.83989109460000000000000000000000000,0
fake_nairobi,1,3,0.83989949351094600000000000000000000,3
fake_nairobi,1,4,0.83990789250588110946000000000000000,25
fake_nairobi,1,5,0.84856621690557779267475000000000000,178
fake_nairobi,1,6,0.84863085016910910473850772500000000,1139
fake_nairobi,2,2,0.83723278020000000000000000000000000,0
fake_nairobi,2,3,0.83724115252780200000000000000000000,3
fake_nairobi,2,4,0.83724952493932727802000000000000000,25
fake_nairobi,2,5,0.84604311242385952459262500000000000,176
fake_nairobi,2,6,0.84606776221849791565150547875000000,1131
fake_nairobi,3,2,0.81204620260000000000000000000000000,0
fake_nairobi,3,3,0.81204620260000000000000000000000000,3
fake_nairobi,3,4,0.83511451119915146188000000000000000,25
fake_nairobi,3,5,0.84715460056584431566338000000000000,176
fake_nairobi,3,6,0.84824203943825679769714918920000000,1132
fake_oslo,0,2,0.84606789900000000000000000000000000,1
fake_oslo,0,3,0.84606789900000000000000000000000000,3
fake_oslo,0,4,0.84606789900000000000000000000000000,25
fake_oslo,0,5,0.84951557482129061166744000000000000,175
fake_oslo,0,6,0.84957379765004978527298856000000000,1134
fake_oslo,1,2,0.84301788400000000000000000000000000,1
fake_oslo,1,3,0.84301788400000000000000000000000000,3
fake_oslo,1,4,0.84301788400000000000000000000000000,25
fake_oslo,1,5,0.84841189380902769198240000000000000,176
fake_oslo,1,6,0.84842339223921490055537760000000000,1133
fake_oslo,2,2,0.84606789900000000000000000000000000,1
fake_oslo,2,3,0.84607635967899000000000000000000000,3
fake_oslo,2,4,0.84608482044258678990000000000000000,25
fake_oslo,2,5,0.84758621111056611174018000000000000,176
fake_oslo,2,6,0.84797425675179559997217338640000000,1133
fake_perth,0,2,0.83261371300000000000000000000000000,1
fake_perth,0,3,0.83261371300000000000000000000000000,3
fake_perth,0,4,0.83298870841365200000000000000000000,25
fake_perth,0,5,0.84934948365550830067360000000000000,176
fake_perth,0,6,0.84947453545620220215136000000000000,1135
fake_perth,1,2,0.83120272020000000000000000000000000,0
fake_perth,1,3,0.83121103222720200000000000000000000,4
fake_perth,1,4,0.83121934433752427202000000000000000,25
fake_perth,1,5,0.84190073884591647395901000000000000,176
fake_perth,1,6,0.84225138562179029365726843020000000,1136
fake_perth,2,2,0.82996121600000000000000000000000000,0
fake_perth,2,3,0.82996121600000000000000000000000000,3
fake_perth,2,4,0.83150654519808000000000000000000000,25
fake_perth,2,5,0.84767024572653620367360000000000000,176
fake_perth,2,6,0.84791923984919239741440000000000000,1136
fake_perth,3,2,0.83261371300000000000000000000000000,0
fake_perth,3,3,0.83262203913713000000000000000000000,4
fake_perth,3,4,0.83263036535752137130000000000000000,25
fake_perth,3,5,0.84611413446800379726622500000000000,176
fake_perth,3,6,0.84652006630286517537562093350000000,1136
