my_energy,ibm_energy,sim_my_energy,sim_ibm_energy,mc_my_energy,mc_ibm_energy,my_nit,ibm_nit,reps,opt_technique,minimization_method,my_time,ibm_time,my_p0,ibm_p0,my_p1,ibm_p1,my_p2,ibm_p2,my_p3,ibm_p3
-0.3898,-1.84269,-0.41479,-1.72712,-0.3898,-1.05336,1,7,1,min,SLSQP,56.139,0.021,0.0,-0.0,0.0,1.456,0.0,0.0,0.0,1.456
