backend,embedding,time
JOHANNESBURG,0,0.7592439651489258
JOHANNESBURG,1,0.6649408340454102
JOHANNESBURG,2,0.7865018844604492
JOHANNESBURG,3,0.7115228176116943
ALMADEN,0,0.6396811008453369
ALMADEN,1,0.6663670539855957
ALMADEN,2,0.7332217693328857
ALMADEN,3,0.6651139259338379
BOEBLINGEN,0,0.7361929416656494
BOEBLINGEN,1,0.7000720500946045
BOEBLINGEN,2,0.6845338344573975
BOEBLINGEN,3,0.7804951667785645
POUGHKEEPSIE,0,0.8354249000549316
POUGHKEEPSIE,1,0.8103518486022949
POUGHKEEPSIE,2,0.7197351455688477
POUGHKEEPSIE,3,0.7546229362487793
SINGAPORE,0,0.7837250232696533
SINGAPORE,1,0.8010959625244141
SINGAPORE,2,0.7224366664886475
SINGAPORE,3,0.7652602195739746
TOKYO,0,0.6263182163238525
TOKYO,1,0.6422989368438721
TOKYO,2,0.6353921890258789
TOKYO,3,0.6987290382385254
TOKYO,4,0.7241690158843994
