hardware,embedding,horizon,lambda,time
fake_almaden,0,3,0.78001400345400000000000000000000000000000000000000000000000000000000000000000000,18
fake_almaden,0,4,0.81921604487724042300000000000000000000000000000000000000000000000000000000000000,172
fake_almaden,0,5,0.82367125364692938363034350000000000000000000000000000000000000000000000000000000,1416
fake_almaden,1,3,0.84233109692550000000000000000000000000000000000000000000000000000000000000000000,18
fake_almaden,1,4,0.84575435799337000000000000000000000000000000000000000000000000000000000000000000,172
fake_almaden,1,5,0.85239604545737180000000000000000000000000000000000000000000000000000000000000000,1406
fake_almaden,2,3,0.81483580977900000000000000000000000000000000000000000000000000000000000000000000,18
fake_almaden,2,4,0.81693456731518158150000000000000000000000000000000000000000000000000000000000000,172
fake_almaden,2,5,0.84660639621736134061695600000000000000000000000000000000000000000000000000000000,1409
fake_almaden,3,3,0.69136342053200000000000000000000000000000000000000000000000000000000000000000000,18
fake_almaden,3,4,0.72198144645509898200000000000000000000000000000000000000000000000000000000000000,172
fake_almaden,3,5,0.75110274791927288738210400000000000000000000000000000000000000000000000000000000,1414
fake_boeblingen,0,3,0.82696039910000000000000000000000000000000000000000000000000000000000000000000000,19
fake_boeblingen,0,4,0.82885705335716000000000000000000000000000000000000000000000000000000000000000000,172
fake_boeblingen,0,5,0.85006220504053137440000000000000000000000000000000000000000000000000000000000000,1413
fake_boeblingen,1,3,0.76213657351400000000000000000000000000000000000000000000000000000000000000000000,18
fake_boeblingen,1,4,0.80643753206228480000000000000000000000000000000000000000000000000000000000000000,174
fake_boeblingen,1,5,0.80954074768578472928000000000000000000000000000000000000000000000000000000000000,1419
fake_boeblingen,2,3,0.71658562156000000000000000000000000000000000000000000000000000000000000000000000,18
fake_boeblingen,2,4,0.78377053160360800000000000000000000000000000000000000000000000000000000000000000,172
fake_boeblingen,2,5,0.79930029644193497857160000000000000000000000000000000000000000000000000000000000,1415
fake_boeblingen,3,3,0.84387528050000000000000000000000000000000000000000000000000000000000000000000000,19
fake_boeblingen,3,4,0.84868975460660000000000000000000000000000000000000000000000000000000000000000000,172
fake_boeblingen,3,5,0.85273283868822716000000000000000000000000000000000000000000000000000000000000000,1413
fake_johannesburg,0,3,0.73064961590000000000000000000000000000000000000000000000000000000000000000000000,18
fake_johannesburg,0,4,0.78559032879476000000000000000000000000000000000000000000000000000000000000000000,172
fake_johannesburg,0,5,0.78992217366167324786000000000000000000000000000000000000000000000000000000000000,1418
fake_johannesburg,1,3,0.78763079514800000000000000000000000000000000000000000000000000000000000000000000,19
fake_johannesburg,1,4,0.83319189372839877400000000000000000000000000000000000000000000000000000000000000,172
fake_johannesburg,1,5,0.83778116757295428745837400000000000000000000000000000000000000000000000000000000,1410
fake_johannesburg,2,3,0.80438965465250000000000000000000000000000000000000000000000000000000000000000000,18
fake_johannesburg,2,4,0.80469427733609600000000000000000000000000000000000000000000000000000000000000000,171
