hardware,embedding,horizon,lambda,time
fake_cambridge,0,2,0.00000000000000000000000000000000000000000000000000000000,0
fake_cambridge,0,3,0.00000000000000000000000000000000000000000000000000000000,2
fake_cambridge,0,4,0.00000000000000000000000000000000000000000000000000000000,16
fake_cambridge,0,5,0.00000000000000000000000000000000000000000000000000000000,101
fake_cambridge,0,6,0.00000000000000000000000000000000000000000000000000000000,640
fake_cambridge,1,2,0.00000000000000000000000000000000000000000000000000000000,0
fake_cambridge,1,3,0.00000000000000000000000000000000000000000000000000000000,1
fake_cambridge,1,4,0.00000000000000000000000000000000000000000000000000000000,9
fake_cambridge,1,5,0.00000000000000000000000000000000000000000000000000000000,63
fake_cambridge,1,6,0.00000000000000000000000000000000000000000000000000000000,419
