backend,embedding,time
ROCHESTER,0,0.7024540901184082
ROCHESTER,1,0.76578688621521
ROCHESTER,2,0.760692834854126
ROCHESTER,3,0.7059509754180908
ROCHESTER,4,0.7098519802093506
ROCHESTER,5,0.7234480381011963
ROCHESTER,6,0.8162269592285156
ROCHESTER,7,0.7678709030151367
ROCHESTER,8,0.7641959190368652
ROCHESTER,9,0.8418939113616943
ROCHESTER,10,0.7940199375152588
ROCHESTER,11,0.748244047164917
ROCHESTER,12,0.8340930938720703
ROCHESTER,13,0.8067817687988281
ROCHESTER,14,0.760732889175415
ROCHESTER,15,0.7621071338653564
ROCHESTER,16,0.8043320178985596
ROCHESTER,17,0.7948522567749023
ROCHESTER,18,0.79876708984375
ROCHESTER,19,0.8143329620361328
ROCHESTER,20,0.8745620250701904
ROCHESTER,21,0.8230819702148438
ROCHESTER,22,0.7992920875549316
ROCHESTER,23,0.8068389892578125
ROCHESTER,24,0.8634490966796875
ROCHESTER,25,0.85772705078125
ROCHESTER,26,0.8323349952697754
ROCHESTER,27,0.845966100692749
ROCHESTER,28,0.9076590538024902
ROCHESTER,29,0.8985919952392578
ROCHESTER,30,0.8436169624328613
ROCHESTER,31,0.9010841846466064
ROCHESTER,32,0.8624320030212402
ROCHESTER,33,0.8771040439605713
ROCHESTER,34,0.8969027996063232
ROCHESTER,35,0.8432409763336182
ROCHESTER,36,0.8752288818359375
ROCHESTER,37,0.8662450313568115
ROCHESTER,38,0.8751509189605713
ROCHESTER,39,0.8852329254150391
ROCHESTER,40,0.8959789276123047
ROCHESTER,41,0.900629997253418
ROCHESTER,42,0.8839828968048096
ROCHESTER,43,0.9275808334350586
ROCHESTER,44,0.9658501148223877
ROCHESTER,45,1.0589497089385986
ROCHESTER,46,0.9462788105010986
ROCHESTER,47,0.9503121376037598
ROCHESTER,48,0.9690203666687012
ROCHESTER,49,0.8942699432373047
ROCHESTER,50,0.8974850177764893
ROCHESTER,51,0.9034948348999023
ROCHESTER,52,0.9362471103668213
ROCHESTER,53,0.9168379306793213
ROCHESTER,54,0.9222331047058105
ROCHESTER,55,0.957982063293457
ROCHESTER,56,0.9428911209106445
ROCHESTER,57,1.005005121231079
ROCHESTER,58,1.011268138885498
ROCHESTER,59,0.9570741653442383
ROCHESTER,60,1.0800628662109375
ROCHESTER,61,0.9580669403076172
ROCHESTER,62,0.9840261936187744
ROCHESTER,63,0.9743781089782715
ROCHESTER,64,0.9869940280914307
ROCHESTER,65,0.949120044708252
ROCHESTER,66,0.998236894607544
ROCHESTER,67,0.9295299053192139
ROCHESTER,68,1.0016920566558838
ROCHESTER,69,0.9708380699157715
ROCHESTER,70,0.9911150932312012
ROCHESTER,71,1.0018820762634277
ROCHESTER,72,1.034026861190796
ROCHESTER,73,1.0105640888214111
ROCHESTER,74,1.0210340023040771
