backend,embedding,time
TOKYO,1,19.151190996170044
TOKYO,2,19.17973017692566
TOKYO,3,19.133902072906494
TOKYO,4,19.178997039794922
TOKYO,5,19.12213706970215
TOKYO,6,19.082961082458496
TOKYO,7,19.100641012191772
TOKYO,8,19.156891107559204
TOKYO,9,19.17432999610901
TORONTO,0,18.043953895568848
TORONTO,1,18.016796112060547
TORONTO,2,17.972527980804443
TORONTO,3,18.190878868103027
TORONTO,4,18.037434816360474
TORONTO,5,17.999292850494385
TORONTO,6,19.00884199142456
TORONTO,7,18.05361819267273
TORONTO,8,18.1318998336792
VIGO,0,18.03169822692871
VIGO,1,18.14309000968933
VIGO,2,18.603078842163086
WASHINGTON,0,18.18864393234253
WASHINGTON,1,18.258558988571167
WASHINGTON,2,18.19412112236023
WASHINGTON,3,18.213841915130615
WASHINGTON,4,17.69584584236145
WASHINGTON,5,18.056650161743164
WASHINGTON,6,18.301180124282837
YORKTOWN,0,18.12481379508972
YORKTOWN,1,17.92400598526001
YORKTOWN,2,18.143779039382935
YORKTOWN,3,18.646820783615112
YORKTOWN,4,18.147881031036377
YORKTOWN,5,17.946754932403564
JAKARTA,0,18.033673763275146
JAKARTA,1,17.901424884796143
JAKARTA,2,17.953989267349243
JAKARTA,3,17.92723298072815
JAKARTA,4,17.93036913871765
