,hardware_spec,success0,success1,success_diff,abs_diff,accum_prob,couplers_success
0,fake_yorktown0,0.951,0.9224,0.02859999999999996,0.02859999999999996,1.8734,1.9464428
1,fake_yorktown1,0.9786,0.9592,0.019399999999999973,0.019399999999999973,1.9378000000000002,1.9456949
2,fake_yorktown2,0.9084,0.8612,0.04720000000000002,0.04720000000000002,1.7696,1.9228516
3,fake_yorktown3,0.9084,0.8612,0.04720000000000002,0.04720000000000002,1.7696,1.9507358
4,fake_yorktown4,0.987,0.9576,0.02939999999999998,0.02939999999999998,1.9445999999999999,1.9580068000000002
5,fake_yorktown5,0.914,0.5014,0.4126000000000001,0.4126000000000001,1.4154,1.9308705000000002
