backend,embedding,time
ALGIERS,0,4315.840866088867
ALGIERS,1,4255.587552785873
ALGIERS,2,4423.385561466217
ALGIERS,3,4476.215131998062
ALGIERS,4,4377.274739265442
ALGIERS,5,4264.024620056152
HANOI,0,4400.946743965149
HANOI,1,4368.422256231308
HANOI,2,4744.934881687164
HANOI,3,4630.45530462265
HANOI,4,4575.898040533066
HANOI,5,4627.324341535568
HANOI,6,4591.295016527176
CAIRO,0,2951.901242494583
CAIRO,1,21.176249504089355
CAIRO,2,2968.756227016449
CAIRO,3,21.358970165252686
CAIRO,4,0.02012157440185547
CAIRO,5,0.020420312881469727
CAIRO,6,0.020293712615966797
CAIRO,7,0.019801616668701172
CAIRO,8,0.020096540451049805
CAIRO,9,0.0200347900390625
CAIRO,10,21.085586309432983
CAIRO,11,3001.4644916057587
MUMBAI,0,4607.00599694252
MUMBAI,1,4372.738537073135
MUMBAI,2,4659.613404035568
MUMBAI,3,4343.761184453964
MUMBAI,4,3843.4007301330566
KOLKATA,0,3466.6029181480408
KOLKATA,1,3509.4544372558594
KOLKATA,2,3631.2344105243683
KOLKATA,3,3568.166563987732
KOLKATA,4,3665.180715560913
AUCKLAND,0,3694.417158603668
AUCKLAND,1,3654.440335035324
AUCKLAND,2,3567.795268058777
AUCKLAND,3,3579.838511943817
AUCKLAND,4,3486.303479194641
GENEVA,0,3430.2223494052887
GENEVA,1,3352.9056673049927
GENEVA,2,3148.2853660583496
GENEVA,3,3392.091703414917
GENEVA,4,3283.0411248207092
MONTREAL,0,3357.0952196121216
MONTREAL,1,3361.313576698303
MONTREAL,2,3187.355039358139
MONTREAL,3,3342.912976503372
MONTREAL,4,3329.770784139633
MONTREAL,5,3361.1377844810486
PARIS,0,3400.7460598945618
PARIS,1,3256.949099779129
PARIS,2,3407.234308719635
PARIS,3,3367.919846534729
PARIS,4,3287.657070875168
PARIS,5,3236.680302619934
SYDNEY,0,3301.3174636363983
SYDNEY,1,3338.968318939209
SYDNEY,2,3234.5171191692352
SYDNEY,3,3422.186299562454
SYDNEY,4,3437.1154749393463
SYDNEY,5,3489.472600221634
TORONTO,0,3564.4713172912598
TORONTO,1,3553.9733498096466
TORONTO,2,3639.041723012924
TORONTO,3,3674.621423959732
TORONTO,4,3798.513014316559
TORONTO,5,3634.5610694885254
