hardware,embedding,horizon,lambda,time
fake_melbourne,0,2,0.00000000000000000000000000000000000000000000000000000000,1
fake_melbourne,0,3,0.00000000000000000000000000000000000000000000000000000000,3
fake_melbourne,0,4,0.00000000000000000000000000000000000000000000000000000000,34
fake_melbourne,0,5,0.00000000000000000000000000000000000000000000000000000000,275
fake_melbourne,0,6,0.00000000000000000000000000000000000000000000000000000000,2118
fake_melbourne,1,2,0.00000000000000000000000000000000000000000000000000000000,0
fake_melbourne,1,3,0.00000000000000000000000000000000000000000000000000000000,1
fake_melbourne,1,4,0.00000000000000000000000000000000000000000000000000000000,8
fake_melbourne,1,5,0.00000000000000000000000000000000000000000000000000000000,55
fake_melbourne,1,6,0.00000000000000000000000000000000000000000000000000000000,386
