backend,embedding,time
ALGIERS,0,0.04849362373352051
ALGIERS,1,0.05515003204345703
HANOI,0,0.04824495315551758
HANOI,1,0.0525202751159668
CAIRO,0,0.04762983322143555
CAIRO,1,0.060753822326660156
MUMBAI,0,0.048341989517211914
MUMBAI,1,0.04810285568237305
KOLKATA,0,0.048107147216796875
KOLKATA,1,0.05514097213745117
AUCKLAND,0,0.04803109169006348
AUCKLAND,1,0.05933809280395508
GENEVA,0,0.04852032661437988
GENEVA,1,0.0601201057434082
MONTREAL,0,0.05717897415161133
MONTREAL,1,0.05403399467468262
PARIS,0,0.04920005798339844
PARIS,1,0.05922722816467285
SYDNEY,0,0.04815506935119629
SYDNEY,1,0.06039118766784668
TORONTO,0,0.05759286880493164
TORONTO,1,0.04804825782775879
