backend,embedding,time
JOHANNESBURG,0,415.8385844230652
JOHANNESBURG,1,417.91623282432556
JOHANNESBURG,2,410.3817059993744
JOHANNESBURG,3,416.6098737716675
JOHANNESBURG,4,402.9093499183655
JOHANNESBURG,5,398.9753077030182
ALMADEN,0,407.3971483707428
ALMADEN,1,404.5853765010834
ALMADEN,2,409.71006774902344
ALMADEN,3,410.47905254364014
ALMADEN,4,408.65090107917786
BOEBLINGEN,0,408.11775279045105
BOEBLINGEN,1,403.75136065483093
BOEBLINGEN,2,408.11073207855225
BOEBLINGEN,3,405.7476918697357
BOEBLINGEN,4,403.0749294757843
POUGHKEEPSIE,0,414.7686867713928
POUGHKEEPSIE,1,412.3224022388458
POUGHKEEPSIE,2,409.6751947402954
POUGHKEEPSIE,3,400.73433923721313
POUGHKEEPSIE,4,410.01405692100525
SINGAPORE,0,408.6805582046509
SINGAPORE,1,408.05093002319336
SINGAPORE,2,407.3787033557892
SINGAPORE,3,394.1898465156555
SINGAPORE,4,404.58855533599854
SINGAPORE,5,403.85777139663696
