backend,embedding,time
HANOI,0,0.19620919227600098
HANOI,1,0.2007439136505127
HANOI,2,0.21758270263671875
HANOI,3,0.2118363380432129
HANOI,4,0.20323395729064941
HANOI,5,0.2030022144317627
HANOI,6,0.20718169212341309
CAIRO,0,0.19660019874572754
CAIRO,1,0.19757676124572754
CAIRO,2,0.1910400390625
CAIRO,3,0.2029259204864502
CAIRO,4,0.21089410781860352
CAIRO,5,0.21509599685668945
CAIRO,6,0.21912789344787598
CAIRO,7,0.21761679649353027
CAIRO,8,0.22515201568603516
CAIRO,9,0.2216498851776123
MUMBAI,0,0.1846630573272705
MUMBAI,1,0.19045805931091309
MUMBAI,2,0.20153498649597168
MUMBAI,3,0.20872926712036133
MUMBAI,4,0.20619487762451172
MUMBAI,5,0.2062520980834961
MUMBAI,6,0.21356892585754395
MUMBAI,7,0.22259116172790527
KOLKATA,0,0.19666099548339844
KOLKATA,1,0.19446372985839844
KOLKATA,2,0.21032285690307617
KOLKATA,3,0.22651004791259766
KOLKATA,4,0.2317500114440918
KOLKATA,5,0.2249619960784912
KOLKATA,6,0.2242879867553711
AUCKLAND,0,0.22279000282287598
AUCKLAND,1,0.20254802703857422
GENEVA,0,0.21161389350891113
GENEVA,1,0.21090102195739746
GENEVA,2,0.2151491641998291
MONTREAL,0,0.18701696395874023
MONTREAL,1,0.20176267623901367
MONTREAL,2,0.22287511825561523
MONTREAL,3,0.22034597396850586
PARIS,0,0.1934340000152588
PARIS,1,0.2002429962158203
PARIS,2,0.20104193687438965
PARIS,3,0.20460200309753418
PARIS,4,0.20942282676696777
PARIS,5,0.21403980255126953
PARIS,6,0.21633481979370117
SYDNEY,0,0.21760797500610352
SYDNEY,1,0.21304678916931152
SYDNEY,2,0.21411609649658203
SYDNEY,3,0.21428918838500977
SYDNEY,4,0.2037670612335205
SYDNEY,5,0.19203782081604004
TORONTO,0,0.20104503631591797
TORONTO,1,0.20416593551635742
TORONTO,2,0.20671319961547852
TORONTO,3,0.20351409912109375
TORONTO,4,0.21023106575012207
TORONTO,5,0.21505403518676758
TORONTO,6,0.21515798568725586
TORONTO,7,0.2248978614807129
TORONTO,8,0.22197413444519043
