backend,embedding,time
HANOI,0,12.380177021026611
HANOI,1,12.312285900115967
HANOI,2,13.033740997314453
HANOI,3,12.882047891616821
HANOI,4,12.598516941070557
HANOI,5,12.461232900619507
HANOI,6,12.713605165481567
CAIRO,0,12.964989185333252
CAIRO,1,12.663853645324707
CAIRO,2,12.076195001602173
CAIRO,3,12.577661991119385
CAIRO,4,12.72799825668335
CAIRO,5,12.88645625114441
CAIRO,6,12.99021315574646
CAIRO,7,12.977916955947876
CAIRO,8,13.269470930099487
CAIRO,9,13.298415899276733
MUMBAI,0,11.815088272094727
MUMBAI,1,12.051650047302246
MUMBAI,2,13.297338962554932
MUMBAI,3,12.548249244689941
MUMBAI,4,12.562623023986816
MUMBAI,5,12.689458847045898
MUMBAI,6,12.966733694076538
MUMBAI,7,13.06186294555664
KOLKATA,0,12.249686002731323
KOLKATA,1,12.095257759094238
KOLKATA,2,12.699452877044678
KOLKATA,3,13.13543701171875
KOLKATA,4,13.080016851425171
KOLKATA,5,13.1478750705719
KOLKATA,6,13.23859190940857
AUCKLAND,0,13.06627106666565
AUCKLAND,1,12.526588916778564
GENEVA,0,12.811522960662842
GENEVA,1,12.753453016281128
GENEVA,2,12.934106826782227
MONTREAL,0,12.114112138748169
MONTREAL,1,12.555036783218384
MONTREAL,2,13.034793853759766
MONTREAL,3,13.036921977996826
PARIS,0,12.079060077667236
PARIS,1,12.428731203079224
PARIS,2,12.613107919692993
PARIS,3,12.945104837417603
PARIS,4,12.593172073364258
PARIS,5,13.117595911026001
PARIS,6,13.09928297996521
SYDNEY,0,13.138717889785767
SYDNEY,1,12.915443897247314
SYDNEY,2,12.910539150238037
SYDNEY,3,13.023555994033813
SYDNEY,4,12.61318302154541
SYDNEY,5,12.168700933456421
TORONTO,0,12.369400978088379
TORONTO,1,12.539466857910156
TORONTO,2,12.577591180801392
TORONTO,3,12.500271081924438
TORONTO,4,12.798045873641968
TORONTO,5,12.929232120513916
TORONTO,6,12.98341703414917
TORONTO,7,13.16114592552185
TORONTO,8,13.10229778289795
