hardware,embedding,horizon,lambda,time
fake_auckland,0,3,0.75744280914500000000000000000000000000000000000000000000000000000000000000000000,23
fake_auckland,0,4,0.75744280914500000000000000000000000000000000000000000000000000000000000000000000,218
fake_auckland,0,5,0.81775563688660102750000000000000000000000000000000000000000000000000000000000000,1784
fake_auckland,1,3,0.84872279855600000000000000000000000000000000000000000000000000000000000000000000,23
fake_auckland,1,4,0.84872330691181760000000000000000000000000000000000000000000000000000000000000000,216
fake_auckland,1,5,0.85315839772071669248000000000000000000000000000000000000000000000000000000000000,1771
fake_cairo,0,3,0.84635720436000000000000000000000000000000000000000000000000000000000000000000000,23
fake_cairo,0,4,0.84635720436000000000000000000000000000000000000000000000000000000000000000000000,217
fake_cairo,0,5,0.85294320477970196480000000000000000000000000000000000000000000000000000000000000,1773
fake_cairo,1,3,0.84936871010000000000000000000000000000000000000000000000000000000000000000000000,23
fake_cairo,1,4,0.85041723174739200000000000000000000000000000000000000000000000000000000000000000,216
fake_cairo,1,5,0.85332458379517984800000000000000000000000000000000000000000000000000000000000000,1779
fake_cairo,2,3,0.77817839813400000000000000000000000000000000000000000000000000000000000000000000,23
fake_cairo,2,4,0.78129403777238400000000000000000000000000000000000000000000000000000000000000000,219
fake_cairo,2,5,0.83102384600326866944000000000000000000000000000000000000000000000000000000000000,1786
fake_cairo,3,3,0.84136581005200000000000000000000000000000000000000000000000000000000000000000000,23
fake_cairo,3,4,0.84641803163391440000000000000000000000000000000000000000000000000000000000000000,217
fake_cairo,3,5,0.85253046163470640352000000000000000000000000000000000000000000000000000000000000,1778
fake_cairo,4,3,0.84457726539550000000000000000000000000000000000000000000000000000000000000000000,23
fake_cairo,4,4,0.84926438133231672950000000000000000000000000000000000000000000000000000000000000,217
fake_cairo,4,5,0.85184520957230803010760000000000000000000000000000000000000000000000000000000000,1780
fake_geneva,0,3,0.75319295003500000000000000000000000000000000000000000000000000000000000000000000,23
fake_geneva,0,4,0.75319370322795003500000000000000000000000000000000000000000000000000000000000000,217
fake_geneva,0,5,0.81467098002546343714700000000000000000000000000000000000000000000000000000000000,1778
fake_geneva,1,3,0.84283856231000000000000000000000000000000000000000000000000000000000000000000000,23
fake_geneva,1,4,0.84283856231000000000000000000000000000000000000000000000000000000000000000000000,216
fake_geneva,1,5,0.85217026365285296720000000000000000000000000000000000000000000000000000000000000,1781
fake_hanoi,0,3,0.83008778336000000000000000000000000000000000000000000000000000000000000000000000,23
fake_hanoi,0,4,0.83668947188257280000000000000000000000000000000000000000000000000000000000000000,220
fake_hanoi,0,5,0.85083317132619918912000000000000000000000000000000000000000000000000000000000000,1795
fake_hanoi,1,3,0.79811294162750000000000000000000000000000000000000000000000000000000000000000000,23
fake_hanoi,1,4,0.80335962815332230000000000000000000000000000000000000000000000000000000000000000,219
fake_hanoi,1,5,0.84095353981170716740000000000000000000000000000000000000000000000000000000000000,1801
fake_hanoi,2,3,0.80401997302900000000000000000000000000000000000000000000000000000000000000000000,24
fake_hanoi,2,4,0.80408117802384440000000000000000000000000000000000000000000000000000000000000000,220
fake_hanoi,2,5,0.84323750128077213408000000000000000000000000000000000000000000000000000000000000,1814
fake_hanoi,3,3,0.84891262869650000000000000000000000000000000000000000000000000000000000000000000,24
fake_hanoi,3,4,0.85037821645594160000000000000000000000000000000000000000000000000000000000000000,227
fake_hanoi,3,5,0.85327223059004374676000000000000000000000000000000000000000000000000000000000000,1845
fake_hanoi,4,3,0.83285503126400000000000000000000000000000000000000000000000000000000000000000000,24
fake_hanoi,4,4,0.84377222232321920000000000000000000000000000000000000000000000000000000000000000,226
fake_hanoi,4,5,0.85056113634960379136000000000000000000000000000000000000000000000000000000000000,1848
fake_kolkata,0,3,0.84989890194450000000000000000000000000000000000000000000000000000000000000000000,24
fake_kolkata,0,4,0.85122877745932675800000000000000000000000000000000000000000000000000000000000000,227
fake_kolkata,0,5,0.85330454790295226630160000000000000000000000000000000000000000000000000000000000,1850
fake_kolkata,1,3,0.81838144283200000000000000000000000000000000000000000000000000000000000000000000,28
fake_kolkata,1,4,0.82468567456669440000000000000000000000000000000000000000000000000000000000000000,269
fake_kolkata,1,5,0.84631124881430901504000000000000000000000000000000000000000000000000000000000000,2218
fake_kolkata,2,3,0.84838354892500000000000000000000000000000000000000000000000000000000000000000000,24
fake_kolkata,2,4,0.84838354892500000000000000000000000000000000000000000000000000000000000000000000,226
fake_kolkata,2,5,0.85308903296556341600000000000000000000000000000000000000000000000000000000000000,1848
fake_kolkata,3,3,0.83838850697400000000000000000000000000000000000000000000000000000000000000000000,23
fake_kolkata,3,4,0.83953902130247680000000000000000000000000000000000000000000000000000000000000000,225
fake_kolkata,3,5,0.85236139003168924408000000000000000000000000000000000000000000000000000000000000,1846
fake_montreal,0,3,0.84534373879750000000000000000000000000000000000000000000000000000000000000000000,24
fake_montreal,0,4,0.84568929058364932000000000000000000000000000000000000000000000000000000000000000,226
fake_montreal,0,5,0.85292568830455543682200000000000000000000000000000000000000000000000000000000000,1848
fake_montreal,1,3,0.82729196368700000000000000000000000000000000000000000000000000000000000000000000,24
