backend,embedding,time
JOHANNESBURG,0,0.6959409713745117
JOHANNESBURG,1,0.6441669464111328
JOHANNESBURG,2,0.7008099555969238
JOHANNESBURG,3,0.640557050704956
ALMADEN,0,0.664794921875
ALMADEN,1,0.5960531234741211
ALMADEN,2,0.6592388153076172
ALMADEN,3,0.606971025466919
BOEBLINGEN,0,0.6680738925933838
BOEBLINGEN,1,0.6325759887695312
BOEBLINGEN,2,0.6224730014801025
BOEBLINGEN,3,0.6889958381652832
POUGHKEEPSIE,0,0.691152811050415
POUGHKEEPSIE,1,0.7074689865112305
POUGHKEEPSIE,2,0.6553049087524414
POUGHKEEPSIE,3,0.6590118408203125
SINGAPORE,0,0.6872119903564453
SINGAPORE,1,0.698401927947998
SINGAPORE,2,0.6625339984893799
SINGAPORE,3,0.6211807727813721
TOKYO,0,0.5652191638946533
TOKYO,1,0.580101728439331
TOKYO,2,0.5972988605499268
TOKYO,3,0.6322722434997559
TOKYO,4,0.6775331497192383
