backend,embedding,time
TENERIFE,0,4.273977994918823
TENERIFE,1,4.257538080215454
ATHENS,0,17.330117225646973
ATHENS,1,17.28193998336792
ATHENS,2,17.412571907043457
ATHENS,3,17.970773935317993
BELEM,0,18.711655855178833
BELEM,1,17.986955165863037
BELEM,2,17.653286933898926
BELEM,3,17.42986488342285
BOGOTA,0,17.464867115020752
BOGOTA,1,17.157104969024658
BOGOTA,2,17.500092029571533
BURLINGTON,0,4.272910118103027
BURLINGTON,1,4.250665187835693
BURLINGTON,2,4.28319525718689
ESSEX,0,4.250470161437988
ESSEX,1,4.278470039367676
ESSEX,2,4.23424506187439
ESSEX,3,4.339291095733643
LIMA,0,17.184959888458252
LIMA,1,17.15739679336548
LIMA,2,17.329643726348877
LIMA,3,17.346027135849
LONDON,0,4.238647937774658
LONDON,1,4.201512336730957
LONDON,2,4.242817640304565
MANILA,0,16.875349044799805
MANILA,1,16.887356281280518
OURENSE,0,16.926292181015015
OURENSE,1,17.162746906280518
OURENSE,2,17.42876410484314
QUITO,0,17.696884155273438
QUITO,1,17.085078954696655
ROME,0,17.009753704071045
ROME,1,16.91893196105957
ROME,2,17.30599308013916
ROME,3,17.259451866149902
ROME,4,17.185763120651245
SANTIAGO,0,17.00898003578186
SANTIAGO,1,17.152358293533325
SANTIAGO,2,17.08328413963318
VIGO,0,17.052496194839478
VIGO,1,16.97837519645691
VIGO,2,17.067100048065186
YORKTOWN,0,16.95217204093933
YORKTOWN,1,17.14065408706665
YORKTOWN,2,17.361051321029663
YORKTOWN,3,17.31995415687561
